period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-02-05,2020-02-04,199940.78016,-1320.0,79.65408,211.2000000000002,0.0,29,1,1,2020-03-17,2020-03-16,False,-1610.8540800000003,-0.008056655969387212
evaluation,BASE,2,2020-07-01,2020-06-30,198226.63740000004,29988.199999999983,85.21568000000002,283.79999999996875,0.0,4,1,1,2020-07-07,2020-07-06,False,29619.18432000001,0.14942080796251253
evaluation,BASE,3,2020-08-19,2020-08-18,227474.4858,-9059.799999999988,89.1036,280.2000000000106,0.0,30,1,1,2020-09-30,2020-09-29,False,-9429.103599999999,-0.04145125800301951
evaluation,BASE,4,2021-01-05,2021-01-04,217795.15032000002,13292.5,89.71006,245.4000000000093,0.0,7,1,1,2021-01-14,2021-01-13,False,12957.389939999992,0.059493473206185164
evaluation,BASE,5,2021-02-03,2021-02-02,231343.65948,10567.100000000035,94.58186,252.60000000000957,0.0,7,1,1,2021-02-19,2021-02-18,False,10219.918140000025,0.044176348567199666
evaluation,BASE,6,2021-06-08,2021-06-07,241363.46303999997,-22161.600000000006,92.03904,273.60000000001037,0.0,35,1,1,2021-07-28,2021-07-27,False,-22527.239040000015,-0.09333326078548469
evaluation,BASE,7,2021-10-29,2021-10-28,218789.54916,5834.400000000023,88.61215999999999,265.20000000001005,0.0,29,1,1,2021-12-09,2021-12-08,False,5480.587840000014,0.025049586970866147
evaluation,BASE,8,2022-05-13,2022-05-12,224681.9274,11091.099999999977,92.01672,281.499999999969,0.0,17,1,1,2022-06-08,2022-06-07,False,10717.583280000008,0.047701136464436474
evaluation,BASE,9,2022-08-10,2022-08-09,234685.9278,-4408.1999999999825,92.90700000000001,334.8000000000127,0.0,21,1,1,2022-09-08,2022-09-07,False,-4835.906999999996,-0.02060586693600636
evaluation,BASE,10,2024-02-19,2024-02-08,230289.24863999998,6956.399999999994,93.434,272.79999999996994,0.0,5,1,1,2024-02-26,2024-02-23,False,6590.166000000024,0.028616906950363587
evaluation,BASE,11,2024-06-18,2024-06-17,236899.07034,-533.6000000000058,94.5806,266.80000000000024,0.0,22,1,1,2024-07-18,2024-07-17,False,-894.980600000006,-0.003777898320645668
evaluation,BASE,12,2024-08-02,2024-08-01,234424.27548,-13607.700000000012,90.97526000000002,270.80000000000024,0.0,29,1,1,2024-09-12,2024-09-11,False,-13969.475260000012,-0.05959056600002939
evaluation,BASE,13,2024-09-25,2024-09-24,222072.00552,32944.79999999999,95.33640000000001,317.999999999965,0.0,3,1,1,2024-09-30,2024-09-27,False,32531.463600000025,0.1464906102136778
evaluation,BASE,14,2025-04-10,2025-04-09,254778.24545999998,6736.6999999999825,103.1849,266.80000000000024,0.0,17,1,1,2025-05-08,2025-05-07,False,6366.715099999982,0.024989241481371112
evaluation,BASE,15,2025-06-03,2025-05-30,260225.23463999998,3426.7999999999884,104.70192,263.60000000000025,0.0,8,1,1,2025-06-13,2025-06-12,False,3058.498079999988,0.011753272445814743
