拟合收盘,成熟参考周期,状态行数,周期目标平均值,周期截距,新周期使用的平均截距
2017-09-01,8,1,-0.025405979073243636,-0.12313954834220428,0.015008364268228491
2017-09-01,9,59,0.027753862878604908,-0.009110666744660566,0.015008364268228491
2017-09-01,10,59,0.008058596622428638,-0.009840397604416353,0.015008364268228491
2017-09-01,11,59,-0.009137820667817292,-0.04618956304297801,0.015008364268228491
2017-09-01,12,59,-0.035002789938302165,-0.06685070793807557,0.015008364268228491
2017-09-01,13,59,0.01734099869304303,0.019005412967434902,0.015008364268228491
2017-10-09,1,59,0.02092881846220858,0.012279590598136965,0.015008364268228491
2017-10-09,2,52,0.09501125267143296,0.18700468280978952,0.015008364268228491
2017-10-09,3,6,-0.03344760127158214,-0.047138734126185466,0.015008364268228491
2017-10-09,4,59,0.17983739018447756,0.2683751885084924,0.015008364268228491
2017-10-09,5,25,-0.08038605495456558,-0.04239401728232137,0.015008364268228491
2017-10-09,6,59,0.024250487101779742,0.0380991314157297,0.015008364268228491
2017-10-09,8,1,-0.025405979073243636,-0.12313954834220428,0.015008364268228491
2017-10-09,9,59,0.027753862878604908,-0.009110666744660566,0.015008364268228491
2017-10-09,10,59,0.008058596622428638,-0.009840397604416353,0.015008364268228491
2017-10-09,11,59,-0.009137820667817292,-0.04618956304297801,0.015008364268228491
2017-10-09,12,59,-0.035002789938302165,-0.06685070793807557,0.015008364268228491
2017-10-09,13,59,0.01734099869304303,0.019005412967434902,0.015008364268228491
2017-11-01,1,59,0.02092881846220858,0.012279590598136965,0.015008364268228491
2017-11-01,2,52,0.09501125267143296,0.18700468280978952,0.015008364268228491
2017-11-01,3,6,-0.03344760127158214,-0.047138734126185466,0.015008364268228491
2017-11-01,4,59,0.17983739018447756,0.2683751885084924,0.015008364268228491
2017-11-01,5,25,-0.08038605495456558,-0.04239401728232137,0.015008364268228491
2017-11-01,6,59,0.024250487101779742,0.0380991314157297,0.015008364268228491
2017-11-01,8,1,-0.025405979073243636,-0.12313954834220428,0.015008364268228491
2017-11-01,9,59,0.027753862878604908,-0.009110666744660566,0.015008364268228491
2017-11-01,10,59,0.008058596622428638,-0.009840397604416353,0.015008364268228491
2017-11-01,11,59,-0.009137820667817292,-0.04618956304297801,0.015008364268228491
2017-11-01,12,59,-0.035002789938302165,-0.06685070793807557,0.015008364268228491
2017-11-01,13,59,0.01734099869304303,0.019005412967434902,0.015008364268228491
2017-12-01,1,59,0.02092881846220858,0.013204140874848867,0.017212811320763657
2017-12-01,2,52,0.09501125267143296,0.1861626302940265,0.017212811320763657
2017-12-01,3,6,-0.03344760127158214,-0.049351408530844756,0.017212811320763657
2017-12-01,4,59,0.17983739018447756,0.26875601997538423,0.017212811320763657
2017-12-01,5,25,-0.08038605495456558,-0.043444202494472936,0.017212811320763657
2017-12-01,6,59,0.024250487101779742,0.03817762918946652,0.017212811320763657
2017-12-01,8,1,-0.025405979073243636,-0.12405374631690326,0.017212811320763657
2017-12-01,9,59,0.027753862878604908,-0.007891580917536991,0.017212811320763657
2017-12-01,10,59,0.008058596622428638,-0.008641709027956253,0.017212811320763657
2017-12-01,11,59,-0.009137820667817292,-0.045299266982787155,0.017212811320763657
2017-12-01,12,59,-0.035002789938302165,-0.06530910116336514,0.017212811320763657
2017-12-01,13,59,0.01734099869304303,0.020373331611909715,0.017212811320763657
2017-12-01,14,59,0.04432397497238787,0.041083810658158186,0.017212811320763657
2018-01-02,1,59,0.02092881846220858,0.013204140874848867,0.017212811320763657
2018-01-02,2,52,0.09501125267143296,0.1861626302940265,0.017212811320763657
2018-01-02,3,6,-0.03344760127158214,-0.049351408530844756,0.017212811320763657
2018-01-02,4,59,0.17983739018447756,0.26875601997538423,0.017212811320763657
2018-01-02,5,25,-0.08038605495456558,-0.043444202494472936,0.017212811320763657
2018-01-02,6,59,0.024250487101779742,0.03817762918946652,0.017212811320763657
2018-01-02,8,1,-0.025405979073243636,-0.12405374631690326,0.017212811320763657
2018-01-02,9,59,0.027753862878604908,-0.007891580917536991,0.017212811320763657
2018-01-02,10,59,0.008058596622428638,-0.008641709027956253,0.017212811320763657
2018-01-02,11,59,-0.009137820667817292,-0.045299266982787155,0.017212811320763657
2018-01-02,12,59,-0.035002789938302165,-0.06530910116336514,0.017212811320763657
2018-01-02,13,59,0.01734099869304303,0.020373331611909715,0.017212811320763657
2018-01-02,14,59,0.04432397497238787,0.041083810658158186,0.017212811320763657
2018-02-01,1,59,0.02092881846220858,0.013204140874848867,0.017212811320763657
2018-02-01,2,52,0.09501125267143296,0.1861626302940265,0.017212811320763657
2018-02-01,3,6,-0.03344760127158214,-0.049351408530844756,0.017212811320763657
2018-02-01,4,59,0.17983739018447756,0.26875601997538423,0.017212811320763657
2018-02-01,5,25,-0.08038605495456558,-0.043444202494472936,0.017212811320763657
2018-02-01,6,59,0.024250487101779742,0.03817762918946652,0.017212811320763657
2018-02-01,8,1,-0.025405979073243636,-0.12405374631690326,0.017212811320763657
2018-02-01,9,59,0.027753862878604908,-0.007891580917536991,0.017212811320763657
2018-02-01,10,59,0.008058596622428638,-0.008641709027956253,0.017212811320763657
2018-02-01,11,59,-0.009137820667817292,-0.045299266982787155,0.017212811320763657
2018-02-01,12,59,-0.035002789938302165,-0.06530910116336514,0.017212811320763657
2018-02-01,13,59,0.01734099869304303,0.020373331611909715,0.017212811320763657
2018-02-01,14,59,0.04432397497238787,0.041083810658158186,0.017212811320763657
2018-03-01,1,59,0.02092881846220858,0.015342702836306062,0.0119931398311424
2018-03-01,2,52,0.09501125267143296,0.18657344795889436,0.0119931398311424
2018-03-01,3,6,-0.03344760127158214,-0.04622228329559406,0.0119931398311424
2018-03-01,4,59,0.17983739018447756,0.26990650401322375,0.0119931398311424
2018-03-01,5,25,-0.08038605495456558,-0.041440829304389824,0.0119931398311424
2018-03-01,6,59,0.024250487101779742,0.03839822848226041,0.0119931398311424
2018-03-01,8,1,-0.025405979073243636,-0.12022011193605474,0.0119931398311424
2018-03-01,9,59,0.027753862878604908,-0.005904365348618985,0.0119931398311424
2018-03-01,10,59,0.008058596622428638,-0.006460742234294048,0.0119931398311424
2018-03-01,11,59,-0.009137820667817292,-0.04302277714676805,0.0119931398311424
2018-03-01,12,59,-0.035002789938302165,-0.06293754326333445,0.0119931398311424
2018-03-01,13,59,0.01734099869304303,0.022410316031071933,0.0119931398311424
2018-03-01,14,59,0.04432397497238787,0.04358849060910193,0.0119931398311424
2018-03-01,15,56,-0.054517590356695164,-0.08210707976581076,0.0119931398311424
2018-04-02,1,59,0.02092881846220858,0.015342702836306062,0.0119931398311424
2018-04-02,2,52,0.09501125267143296,0.18657344795889436,0.0119931398311424
2018-04-02,3,6,-0.03344760127158214,-0.04622228329559406,0.0119931398311424
2018-04-02,4,59,0.17983739018447756,0.26990650401322375,0.0119931398311424
2018-04-02,5,25,-0.08038605495456558,-0.041440829304389824,0.0119931398311424
2018-04-02,6,59,0.024250487101779742,0.03839822848226041,0.0119931398311424
2018-04-02,8,1,-0.025405979073243636,-0.12022011193605474,0.0119931398311424
2018-04-02,9,59,0.027753862878604908,-0.005904365348618985,0.0119931398311424
2018-04-02,10,59,0.008058596622428638,-0.006460742234294048,0.0119931398311424
2018-04-02,11,59,-0.009137820667817292,-0.04302277714676805,0.0119931398311424
2018-04-02,12,59,-0.035002789938302165,-0.06293754326333445,0.0119931398311424
2018-04-02,13,59,0.01734099869304303,0.022410316031071933,0.0119931398311424
2018-04-02,14,59,0.04432397497238787,0.04358849060910193,0.0119931398311424
2018-04-02,15,56,-0.054517590356695164,-0.08210707976581076,0.0119931398311424
2018-05-02,1,59,0.02092881846220858,0.015342702836306062,0.0119931398311424
2018-05-02,2,52,0.09501125267143296,0.18657344795889436,0.0119931398311424
2018-05-02,3,6,-0.03344760127158214,-0.04622228329559406,0.0119931398311424
2018-05-02,4,59,0.17983739018447756,0.26990650401322375,0.0119931398311424
2018-05-02,5,25,-0.08038605495456558,-0.041440829304389824,0.0119931398311424
2018-05-02,6,59,0.024250487101779742,0.03839822848226041,0.0119931398311424
2018-05-02,8,1,-0.025405979073243636,-0.12022011193605474,0.0119931398311424
2018-05-02,9,59,0.027753862878604908,-0.005904365348618985,0.0119931398311424
2018-05-02,10,59,0.008058596622428638,-0.006460742234294048,0.0119931398311424
2018-05-02,11,59,-0.009137820667817292,-0.04302277714676805,0.0119931398311424
2018-05-02,12,59,-0.035002789938302165,-0.06293754326333445,0.0119931398311424
2018-05-02,13,59,0.01734099869304303,0.022410316031071933,0.0119931398311424
2018-05-02,14,59,0.04432397497238787,0.04358849060910193,0.0119931398311424
2018-05-02,15,56,-0.054517590356695164,-0.08210707976581076,0.0119931398311424
2018-06-01,1,59,0.02092881846220858,0.015342702836306062,0.0119931398311424
2018-06-01,2,52,0.09501125267143296,0.18657344795889436,0.0119931398311424
2018-06-01,3,6,-0.03344760127158214,-0.04622228329559406,0.0119931398311424
2018-06-01,4,59,0.17983739018447756,0.26990650401322375,0.0119931398311424
2018-06-01,5,25,-0.08038605495456558,-0.041440829304389824,0.0119931398311424
2018-06-01,6,59,0.024250487101779742,0.03839822848226041,0.0119931398311424
2018-06-01,8,1,-0.025405979073243636,-0.12022011193605474,0.0119931398311424
2018-06-01,9,59,0.027753862878604908,-0.005904365348618985,0.0119931398311424
2018-06-01,10,59,0.008058596622428638,-0.006460742234294048,0.0119931398311424
2018-06-01,11,59,-0.009137820667817292,-0.04302277714676805,0.0119931398311424
2018-06-01,12,59,-0.035002789938302165,-0.06293754326333445,0.0119931398311424
2018-06-01,13,59,0.01734099869304303,0.022410316031071933,0.0119931398311424
2018-06-01,14,59,0.04432397497238787,0.04358849060910193,0.0119931398311424
2018-06-01,15,56,-0.054517590356695164,-0.08210707976581076,0.0119931398311424
2018-07-02,1,59,0.02092881846220858,0.015342702836306062,0.0119931398311424
2018-07-02,2,52,0.09501125267143296,0.18657344795889436,0.0119931398311424
2018-07-02,3,6,-0.03344760127158214,-0.04622228329559406,0.0119931398311424
2018-07-02,4,59,0.17983739018447756,0.26990650401322375,0.0119931398311424
2018-07-02,5,25,-0.08038605495456558,-0.041440829304389824,0.0119931398311424
2018-07-02,6,59,0.024250487101779742,0.03839822848226041,0.0119931398311424
2018-07-02,8,1,-0.025405979073243636,-0.12022011193605474,0.0119931398311424
2018-07-02,9,59,0.027753862878604908,-0.005904365348618985,0.0119931398311424
2018-07-02,10,59,0.008058596622428638,-0.006460742234294048,0.0119931398311424
2018-07-02,11,59,-0.009137820667817292,-0.04302277714676805,0.0119931398311424
2018-07-02,12,59,-0.035002789938302165,-0.06293754326333445,0.0119931398311424
2018-07-02,13,59,0.01734099869304303,0.022410316031071933,0.0119931398311424
2018-07-02,14,59,0.04432397497238787,0.04358849060910193,0.0119931398311424
2018-07-02,15,56,-0.054517590356695164,-0.08210707976581076,0.0119931398311424
2018-08-01,1,59,0.02092881846220858,0.015342702836306062,0.0119931398311424
2018-08-01,2,52,0.09501125267143296,0.18657344795889436,0.0119931398311424
2018-08-01,3,6,-0.03344760127158214,-0.04622228329559406,0.0119931398311424
2018-08-01,4,59,0.17983739018447756,0.26990650401322375,0.0119931398311424
2018-08-01,5,25,-0.08038605495456558,-0.041440829304389824,0.0119931398311424
2018-08-01,6,59,0.024250487101779742,0.03839822848226041,0.0119931398311424
2018-08-01,8,1,-0.025405979073243636,-0.12022011193605474,0.0119931398311424
2018-08-01,9,59,0.027753862878604908,-0.005904365348618985,0.0119931398311424
2018-08-01,10,59,0.008058596622428638,-0.006460742234294048,0.0119931398311424
2018-08-01,11,59,-0.009137820667817292,-0.04302277714676805,0.0119931398311424
2018-08-01,12,59,-0.035002789938302165,-0.06293754326333445,0.0119931398311424
2018-08-01,13,59,0.01734099869304303,0.022410316031071933,0.0119931398311424
2018-08-01,14,59,0.04432397497238787,0.04358849060910193,0.0119931398311424
2018-08-01,15,56,-0.054517590356695164,-0.08210707976581076,0.0119931398311424
2018-09-03,1,59,0.02092881846220858,0.015342702836306062,0.0119931398311424
2018-09-03,2,52,0.09501125267143296,0.18657344795889436,0.0119931398311424
2018-09-03,3,6,-0.03344760127158214,-0.04622228329559406,0.0119931398311424
2018-09-03,4,59,0.17983739018447756,0.26990650401322375,0.0119931398311424
2018-09-03,5,25,-0.08038605495456558,-0.041440829304389824,0.0119931398311424
2018-09-03,6,59,0.024250487101779742,0.03839822848226041,0.0119931398311424
2018-09-03,8,1,-0.025405979073243636,-0.12022011193605474,0.0119931398311424
2018-09-03,9,59,0.027753862878604908,-0.005904365348618985,0.0119931398311424
2018-09-03,10,59,0.008058596622428638,-0.006460742234294048,0.0119931398311424
2018-09-03,11,59,-0.009137820667817292,-0.04302277714676805,0.0119931398311424
2018-09-03,12,59,-0.035002789938302165,-0.06293754326333445,0.0119931398311424
2018-09-03,13,59,0.01734099869304303,0.022410316031071933,0.0119931398311424
2018-09-03,14,59,0.04432397497238787,0.04358849060910193,0.0119931398311424
2018-09-03,15,56,-0.054517590356695164,-0.08210707976581076,0.0119931398311424
2018-10-08,1,59,0.02092881846220858,0.015342702836306062,0.0119931398311424
2018-10-08,2,52,0.09501125267143296,0.18657344795889436,0.0119931398311424
2018-10-08,3,6,-0.03344760127158214,-0.04622228329559406,0.0119931398311424
2018-10-08,4,59,0.17983739018447756,0.26990650401322375,0.0119931398311424
2018-10-08,5,25,-0.08038605495456558,-0.041440829304389824,0.0119931398311424
2018-10-08,6,59,0.024250487101779742,0.03839822848226041,0.0119931398311424
2018-10-08,8,1,-0.025405979073243636,-0.12022011193605474,0.0119931398311424
2018-10-08,9,59,0.027753862878604908,-0.005904365348618985,0.0119931398311424
2018-10-08,10,59,0.008058596622428638,-0.006460742234294048,0.0119931398311424
2018-10-08,11,59,-0.009137820667817292,-0.04302277714676805,0.0119931398311424
2018-10-08,12,59,-0.035002789938302165,-0.06293754326333445,0.0119931398311424
2018-10-08,13,59,0.01734099869304303,0.022410316031071933,0.0119931398311424
2018-10-08,14,59,0.04432397497238787,0.04358849060910193,0.0119931398311424
2018-10-08,15,56,-0.054517590356695164,-0.08210707976581076,0.0119931398311424
2018-11-01,1,59,0.02092881846220858,0.020696043744773046,0.008377002061451906
2018-11-01,2,52,0.09501125267143296,0.19100186908786368,0.008377002061451906
2018-11-01,3,6,-0.03344760127158214,-0.041737728295595196,0.008377002061451906
2018-11-01,4,59,0.17983739018447756,0.27436861190119594,0.008377002061451906
2018-11-01,5,25,-0.08038605495456558,-0.03722298432200598,0.008377002061451906
2018-11-01,6,59,0.024250487101779742,0.04492675515595879,0.008377002061451906
2018-11-01,8,1,-0.025405979073243636,-0.11255940474190072,0.008377002061451906
2018-11-01,9,59,0.027753862878604908,-0.0001557284171907736,0.008377002061451906
2018-11-01,10,59,0.008058596622428638,-0.0007211091395243356,0.008377002061451906
2018-11-01,11,59,-0.009137820667817292,-0.03732185071365792,0.008377002061451906
2018-11-01,12,59,-0.035002789938302165,-0.057089936431533185,0.008377002061451906
2018-11-01,13,59,0.01734099869304303,0.028285128836166133,0.008377002061451906
2018-11-01,14,59,0.04432397497238787,0.04923313709090093,0.008377002061451906
2018-11-01,15,56,-0.054517590356695164,-0.07666757448863995,0.008377002061451906
2018-11-01,16,7,-0.04122629696962168,-0.11938019834503191,0.008377002061451906
2018-12-03,1,59,0.02092881846220858,0.020696043744773046,0.008377002061451906
2018-12-03,2,52,0.09501125267143296,0.19100186908786368,0.008377002061451906
2018-12-03,3,6,-0.03344760127158214,-0.041737728295595196,0.008377002061451906
2018-12-03,4,59,0.17983739018447756,0.27436861190119594,0.008377002061451906
2018-12-03,5,25,-0.08038605495456558,-0.03722298432200598,0.008377002061451906
2018-12-03,6,59,0.024250487101779742,0.04492675515595879,0.008377002061451906
2018-12-03,8,1,-0.025405979073243636,-0.11255940474190072,0.008377002061451906
2018-12-03,9,59,0.027753862878604908,-0.0001557284171907736,0.008377002061451906
2018-12-03,10,59,0.008058596622428638,-0.0007211091395243356,0.008377002061451906
2018-12-03,11,59,-0.009137820667817292,-0.03732185071365792,0.008377002061451906
2018-12-03,12,59,-0.035002789938302165,-0.057089936431533185,0.008377002061451906
2018-12-03,13,59,0.01734099869304303,0.028285128836166133,0.008377002061451906
2018-12-03,14,59,0.04432397497238787,0.04923313709090093,0.008377002061451906
2018-12-03,15,56,-0.054517590356695164,-0.07666757448863995,0.008377002061451906
2018-12-03,16,7,-0.04122629696962168,-0.11938019834503191,0.008377002061451906
2019-01-02,1,59,0.02092881846220858,0.020696043744773046,0.008377002061451906
2019-01-02,2,52,0.09501125267143296,0.19100186908786368,0.008377002061451906
2019-01-02,3,6,-0.03344760127158214,-0.041737728295595196,0.008377002061451906
2019-01-02,4,59,0.17983739018447756,0.27436861190119594,0.008377002061451906
2019-01-02,5,25,-0.08038605495456558,-0.03722298432200598,0.008377002061451906
2019-01-02,6,59,0.024250487101779742,0.04492675515595879,0.008377002061451906
2019-01-02,8,1,-0.025405979073243636,-0.11255940474190072,0.008377002061451906
2019-01-02,9,59,0.027753862878604908,-0.0001557284171907736,0.008377002061451906
2019-01-02,10,59,0.008058596622428638,-0.0007211091395243356,0.008377002061451906
2019-01-02,11,59,-0.009137820667817292,-0.03732185071365792,0.008377002061451906
2019-01-02,12,59,-0.035002789938302165,-0.057089936431533185,0.008377002061451906
2019-01-02,13,59,0.01734099869304303,0.028285128836166133,0.008377002061451906
2019-01-02,14,59,0.04432397497238787,0.04923313709090093,0.008377002061451906
2019-01-02,15,56,-0.054517590356695164,-0.07666757448863995,0.008377002061451906
2019-01-02,16,7,-0.04122629696962168,-0.11938019834503191,0.008377002061451906
2019-02-01,1,59,0.02092881846220858,0.020696043744773046,0.008377002061451906
2019-02-01,2,52,0.09501125267143296,0.19100186908786368,0.008377002061451906
2019-02-01,3,6,-0.03344760127158214,-0.041737728295595196,0.008377002061451906
2019-02-01,4,59,0.17983739018447756,0.27436861190119594,0.008377002061451906
2019-02-01,5,25,-0.08038605495456558,-0.03722298432200598,0.008377002061451906
2019-02-01,6,59,0.024250487101779742,0.04492675515595879,0.008377002061451906
2019-02-01,8,1,-0.025405979073243636,-0.11255940474190072,0.008377002061451906
2019-02-01,9,59,0.027753862878604908,-0.0001557284171907736,0.008377002061451906
2019-02-01,10,59,0.008058596622428638,-0.0007211091395243356,0.008377002061451906
2019-02-01,11,59,-0.009137820667817292,-0.03732185071365792,0.008377002061451906
2019-02-01,12,59,-0.035002789938302165,-0.057089936431533185,0.008377002061451906
2019-02-01,13,59,0.01734099869304303,0.028285128836166133,0.008377002061451906
2019-02-01,14,59,0.04432397497238787,0.04923313709090093,0.008377002061451906
2019-02-01,15,56,-0.054517590356695164,-0.07666757448863995,0.008377002061451906
2019-02-01,16,7,-0.04122629696962168,-0.11938019834503191,0.008377002061451906
2019-03-01,1,59,0.02092881846220858,0.020696043744773046,0.008377002061451906
2019-03-01,2,52,0.09501125267143296,0.19100186908786368,0.008377002061451906
2019-03-01,3,6,-0.03344760127158214,-0.041737728295595196,0.008377002061451906
2019-03-01,4,59,0.17983739018447756,0.27436861190119594,0.008377002061451906
2019-03-01,5,25,-0.08038605495456558,-0.03722298432200598,0.008377002061451906
2019-03-01,6,59,0.024250487101779742,0.04492675515595879,0.008377002061451906
2019-03-01,8,1,-0.025405979073243636,-0.11255940474190072,0.008377002061451906
2019-03-01,9,59,0.027753862878604908,-0.0001557284171907736,0.008377002061451906
2019-03-01,10,59,0.008058596622428638,-0.0007211091395243356,0.008377002061451906
2019-03-01,11,59,-0.009137820667817292,-0.03732185071365792,0.008377002061451906
2019-03-01,12,59,-0.035002789938302165,-0.057089936431533185,0.008377002061451906
2019-03-01,13,59,0.01734099869304303,0.028285128836166133,0.008377002061451906
2019-03-01,14,59,0.04432397497238787,0.04923313709090093,0.008377002061451906
2019-03-01,15,56,-0.054517590356695164,-0.07666757448863995,0.008377002061451906
2019-03-01,16,7,-0.04122629696962168,-0.11938019834503191,0.008377002061451906
2019-04-01,1,59,0.02092881846220858,0.020696043744773046,0.008377002061451906
2019-04-01,2,52,0.09501125267143296,0.19100186908786368,0.008377002061451906
2019-04-01,3,6,-0.03344760127158214,-0.041737728295595196,0.008377002061451906
2019-04-01,4,59,0.17983739018447756,0.27436861190119594,0.008377002061451906
2019-04-01,5,25,-0.08038605495456558,-0.03722298432200598,0.008377002061451906
2019-04-01,6,59,0.024250487101779742,0.04492675515595879,0.008377002061451906
2019-04-01,8,1,-0.025405979073243636,-0.11255940474190072,0.008377002061451906
2019-04-01,9,59,0.027753862878604908,-0.0001557284171907736,0.008377002061451906
2019-04-01,10,59,0.008058596622428638,-0.0007211091395243356,0.008377002061451906
2019-04-01,11,59,-0.009137820667817292,-0.03732185071365792,0.008377002061451906
2019-04-01,12,59,-0.035002789938302165,-0.057089936431533185,0.008377002061451906
2019-04-01,13,59,0.01734099869304303,0.028285128836166133,0.008377002061451906
2019-04-01,14,59,0.04432397497238787,0.04923313709090093,0.008377002061451906
2019-04-01,15,56,-0.054517590356695164,-0.07666757448863995,0.008377002061451906
2019-04-01,16,7,-0.04122629696962168,-0.11938019834503191,0.008377002061451906
2019-05-06,1,59,0.02092881846220858,0.020696043744773046,0.008377002061451906
2019-05-06,2,52,0.09501125267143296,0.19100186908786368,0.008377002061451906
2019-05-06,3,6,-0.03344760127158214,-0.041737728295595196,0.008377002061451906
2019-05-06,4,59,0.17983739018447756,0.27436861190119594,0.008377002061451906
2019-05-06,5,25,-0.08038605495456558,-0.03722298432200598,0.008377002061451906
2019-05-06,6,59,0.024250487101779742,0.04492675515595879,0.008377002061451906
2019-05-06,8,1,-0.025405979073243636,-0.11255940474190072,0.008377002061451906
2019-05-06,9,59,0.027753862878604908,-0.0001557284171907736,0.008377002061451906
2019-05-06,10,59,0.008058596622428638,-0.0007211091395243356,0.008377002061451906
2019-05-06,11,59,-0.009137820667817292,-0.03732185071365792,0.008377002061451906
2019-05-06,12,59,-0.035002789938302165,-0.057089936431533185,0.008377002061451906
2019-05-06,13,59,0.01734099869304303,0.028285128836166133,0.008377002061451906
2019-05-06,14,59,0.04432397497238787,0.04923313709090093,0.008377002061451906
2019-05-06,15,56,-0.054517590356695164,-0.07666757448863995,0.008377002061451906
2019-05-06,16,7,-0.04122629696962168,-0.11938019834503191,0.008377002061451906
2020-04-01,1,59,0.02092881846220858,0.019187500347820984,0.0034090618506267406
