period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.1275549972763128,23,306,38122.899999999994,2358.752159999971,35764.14784000005
evaluation,STRESS,1.0684509799866468,23,306,37993.1,4338.949960000013,33654.15004000001
earlier_diagnostic,BASE,1.008290536420811,10,302,30817.599999999995,1229.228240000018,29588.37176000004
earlier_diagnostic,STRESS,1.0353058004548943,10,308,33598.899999999994,2391.7599200000013,31207.140079999983
