period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-02-05,2020-02-04,41654.3292,2697.800000000001,19.97776,52.200000000002774,0.0,18,1,2,2020-03-02,2020-02-28,False,2625.622239999998,0.06303359795792841
evaluation,BASE,2,2020-07-01,2020-06-30,85912.17900000002,12997.0,36.93280000000001,122.99999999998646,0.0,4,1,1,2020-07-07,2020-07-06,False,12837.067200000012,0.14942080796251261
evaluation,BASE,3,2020-08-19,2020-08-18,51828.444,-1784.4000000000015,20.8378,64.20000000000243,0.0,30,2,1,2020-09-30,2020-09-29,False,-1869.4378000000038,-0.03606972649998915
evaluation,BASE,4,2021-01-05,2021-01-04,52185.635039999994,3185.0,21.49532,58.80000000000223,0.0,7,1,1,2021-01-14,2021-01-13,False,3104.704679999998,0.05949347320618518
evaluation,BASE,5,2021-02-03,2021-02-02,20332.8,-377.3999999999978,10.0,22.20000000000084,0.0,12,1,1,2021-02-26,2021-02-25,False,-409.59999999999866,-0.020144790683034243
evaluation,BASE,6,2021-06-08,2021-06-07,7943.0,-163.5,10.0,8.999999999999009,0.0,30,1,1,2021-07-21,2021-07-20,False,-182.499999999999,-0.02297620546393038
evaluation,BASE,7,2021-07-29,2021-07-28,119142.42372,4322.699999999997,48.99992,145.80000000000553,0.0,9,1,2,2021-08-11,2021-08-10,False,4127.900079999991,0.03464676939677748
evaluation,BASE,8,2021-10-29,2021-10-28,58720.392719999996,1263.4000000000015,23.7732,69.60000000000264,0.0,31,2,1,2021-12-13,2021-12-10,False,1170.0267999999987,0.01992539126192681
evaluation,BASE,9,2022-05-13,2022-05-12,20753.0,889.2000000000007,10.0,26.000000000001755,0.0,19,1,1,2022-06-10,2022-06-09,False,853.199999999999,0.04111212836698304
evaluation,BASE,10,2022-08-10,2022-08-09,50049.5079,-349.59999999999854,24.028060000000004,71.4000000000027,0.0,17,1,2,2022-09-02,2022-09-01,False,-445.02806000000123,-0.008891756955716267
evaluation,BASE,11,2024-02-19,2024-02-08,31403.07936,939.2999999999993,12.73914,37.20000000000003,0.0,4,1,1,2024-02-23,2024-02-22,False,889.3608599999992,0.02832081687927815
evaluation,BASE,12,2024-06-18,2024-06-17,125375.37006,-928.5,49.92618,141.20000000000417,0.0,22,1,2,2024-07-18,2024-07-17,False,-1119.6261800000043,-0.008930192425068758
