model,period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
IDLE_RSI2_OPPORTUNITY,evaluation,BASE,0.4548412110948066,154,969,144425.80000000005,61620.77227999971,82805.02772000048
IDLE_RSI2_OPPORTUNITY,evaluation,STRESS,0.20443655752812528,154,969,128095.50000000003,101965.45111999998,26130.04887999996
IDLE_RSI2_OPPORTUNITY,earlier_diagnostic,BASE,0.577489395182781,102,783,167914.80000000008,48947.40114000016,118967.39885999967
IDLE_RSI2_OPPORTUNITY,earlier_diagnostic,STRESS,0.4274070362861876,101,788,163397.50000000006,87492.23987999989,75905.26012000052
IDLE_TREND_RSI2_OPPORTUNITY,evaluation,BASE,0.6232447085096765,109,691,152603.30000000025,46177.93979999972,106425.36020000029
IDLE_TREND_RSI2_OPPORTUNITY,evaluation,STRESS,0.41544628889872326,109,691,139848.5000000002,77684.9962800002,62163.503720000095
IDLE_TREND_RSI2_OPPORTUNITY,earlier_diagnostic,BASE,0.604385178968395,70,634,125296.00000000012,31695.318760000067,93600.68124000006
IDLE_TREND_RSI2_OPPORTUNITY,earlier_diagnostic,STRESS,0.46550983018497416,69,638,123373.10000000014,57519.364240000155,65853.73576000007
