date,dividend,overnight_log,intraday_log,total_log,identity_error,M20,D20,RV20
2015-01-29,0.0,-0.013226184752895399,0.002601533480555539,-0.010624651272339868,8.673617379884035e-18,0.005687419570572082,0.07717801529946501,0.0009070623857572513
2015-01-30,0.0,0.005757068290067724,-0.018248152994788804,-0.012491084704721102,2.2551405187698492e-17,-0.0334567880850022,0.031112095584455508,0.000875711333052265
2015-02-02,0.0,-0.017991932020354793,-0.00477327875265766,-0.022765210773012433,-2.0816681711721685e-17,-0.08762088781512578,0.029649705912751925,0.000833930018691828
2015-02-03,0.0,0.011595194576116342,0.011754469749476842,0.023349664325593093,9.020562075079397e-17,-0.05746940159186252,0.024098862272317445,0.0008711308874442558
2015-02-04,0.0,0.0046633719020809546,-0.01612228970615241,-0.01145891780407143,-2.42861286636753e-17,-0.06865528185157561,-0.006265998463669181,0.0008747761729555554
2015-02-05,0.0,0.026536037272778742,-0.03842678379430028,-0.011890746521521674,1.3877787807814457e-16,-0.058457885759298375,-0.04368662390509903,0.0008599101179694668
2015-02-06,0.0,0.0,-0.01506506346700659,-0.01506506346700659,0.0,-0.0662379632394431,-0.057057982633778564,0.0008667267537953148
2015-02-09,0.0,0.0,0.011470092549147519,0.011470092549147519,0.0,-0.051669713022728186,-0.041927381787743766,0.0008771001859436316
2015-02-10,0.0,0.001199760191904095,0.018708786217478623,0.01990854640938266,5.898059818321144e-17,-0.02978460236684822,-0.024135032762570126,0.000901887990605865
2015-02-11,0.0,0.001176124804789707,0.005275510476698833,0.006451635281488595,-5.551115123125783e-17,-0.021069242292971482,-0.013818793805278222,0.0009045837492231661
2015-02-12,0.0,0.0,0.004084019678845157,0.004084019678845157,0.0,-0.0449199999456804,-0.03766955145798713,0.0008601301638841785
2015-02-13,0.0,0.0023262586820741553,0.004057976583100625,0.006384235265174731,4.85722573273506e-17,-0.04731256265606518,-0.03756489203318565,0.00085772182605618
2015-02-16,0.0,-0.00028930999767826527,0.008643096156020014,0.008353786158341753,-5.204170427930421e-18,0.06634105770737032,-0.03161880820380635,0.00032692990975492135
2015-02-17,0.0,0.004293694874699436,0.0045597115193168735,0.008853406394016147,1.6306400674181987e-16,0.039141103015456764,-0.0378919895791853,0.00026830226382746616
2015-02-25,0.0,-0.0008533637269399622,-0.014619724344620461,-0.015473088071560406,-1.734723475976807e-17,-0.0211436448030587,-0.0893861772725287,0.0001737367448097916
2015-02-26,0.0,-0.0008666763506520148,0.030175930371315683,0.029309254020663648,2.0816681711721685e-17,0.006470693557613448,-0.056648654890569514,0.0002209513897922112
2015-02-27,0.0,-0.0005610098323857007,-0.0014039030805072187,-0.001964912912892899,-2.0383000842727483e-17,-0.0002809383358835563,-0.04821548945043921,0.00022012694893379036
2015-03-02,0.0,0.006720831794761147,0.0011157602273286714,0.007836592022089986,-1.682681771697503e-16,-0.0019495898112216817,-0.05212129341796015,0.00021859243850760285
2015-03-03,0.0,-0.006713311926446558,-0.02098772441906198,-0.02770103634550853,-6.938893903907228e-18,-0.019583427039006354,-0.051881590008057546,0.00025182047187188996
2015-03-04,0.0,0.0034334797678915365,0.004844004342837765,0.008277484110729235,6.765421556309548e-17,0.004844004342837599,-0.049556062756784404,0.0002425914385606351
2015-03-05,0.0,-0.00598718823412757,-0.002576952034505526,-0.0085641402686332,1.0408340855860843e-16,0.006904515346544267,-0.061973544790613296,0.0002404525524137311
2015-03-06,0.0,-0.0008604618342460183,-0.005466852919072796,-0.0063273147533187786,-3.5561831257524545e-17,0.01306828529794659,-0.04257471459058355,0.00023404282344552206
2015-03-09,0.0,-0.009858009667698555,0.029287192271788665,0.01942918260409023,-1.214306433183765e-16,0.05526267867504925,-0.016648165918793457,0.00021957603498043527
2015-03-10,0.0,-0.0036853337245891745,-0.00341394357183744,-0.007099277296426603,-1.1275702593849246e-17,0.024813737053029555,-0.016536050939402223,0.00019963333728777757
2015-03-11,0.0,0.00028494087669637036,0.0011389522871310764,0.0014238931638273424,1.0430024899310553e-16,0.03769654802092833,0.005103622079265847,0.00019067265826231704
2015-03-12,0.0,0.006806605972687984,0.011242389348933806,0.018048995321621922,-1.3183898417423734e-16,0.06763628986407193,0.07450222652259068,0.00019215324037136658
2015-03-13,0.0,0.0022333900964136774,0.003340760345400206,0.005574150441813842,4.163336342344337e-17,0.08827550377289237,0.0906746602385838,0.00017339845266443275
2015-03-16,0.0,0.0060958903093383055,0.0183390934143276,0.024434983723666013,-1.0755285551056204e-16,0.10124039494741086,0.09144777079442558,0.00019187849426551383
2015-03-17,0.0,0.007565558917715118,0.005101366949808492,0.012666925867523384,2.2724877535296173e-16,0.09399877440555157,0.07147455280094442,0.00018301024338320256
2015-03-18,0.0,0.0021401827323670503,0.02402755854652015,0.026167741278887317,-1.1796119636642288e-16,0.1137148804029503,0.0892625429431884,0.0002066243735084327
2015-03-19,0.0,-0.004445032812378003,-0.0007864727106132649,-0.0052315055229914045,1.3617579286417936e-16,0.10439935520111374,0.08883708336610799,0.00021263175000530145
2015-03-20,0.0,0.0028807143137279828,0.011182017436005276,0.014062731749733336,-7.806255641895632e-17,0.11207785168567234,0.0954066685873588,0.00021651461643389303
2015-03-23,0.0,0.010290803447773516,0.009679138224904058,0.019969941672677526,4.5102810375396984e-17,0.12369400720000812,0.08586259721079106,0.00022676234537727448
2015-03-24,0.0,0.0015197571314162174,-0.0025342132163871296,-0.001014456084970924,1.1709383462843448e-17,0.11382614472102105,0.08154261021837028,0.00022897753079995973
2015-03-25,0.0,-0.0038134023585972045,-0.0022950411705751923,-0.006108443529172387,-9.540979117872439e-18,0.12319078926340907,0.09682733202407279,0.00021262433148800725
2015-03-26,0.0,-0.00434950154809354,0.005115100666770409,0.0007655991186769881,-1.1893697832165984e-16,0.09464713436142241,0.07524932751696903,0.00018303812937216785
2015-03-27,0.0,0.001784121793501392,0.005839803317157871,0.007623925110659366,-1.0321604682062002e-16,0.10423597238497467,0.08014790228874703,0.00018078525182623474
2015-03-30,0.0,0.00831972528647676,0.023080811160971118,0.0314005364474477,1.8041124150158794e-16,0.1277999168103324,0.10051405973067387,0.0002161268826255669
2015-03-31,0.0,0.014129345899098386,-0.02523097712454794,-0.011101631225449647,9.367506770274758e-17,0.14439932193039126,0.07542814919964297,0.00017139748500976716
2015-04-01,0.0,0.0009918175868834887,0.015248696842821968,0.0162405144297054,5.551115123125783e-17,0.15236235224936745,0.08827450388063522,0.00017548260711580253
2015-04-02,0.0,0.007295752205710495,-0.008761311823183113,-0.0014655596174726164,-1.734723475976807e-18,0.159460932900528,0.06880720365211956,0.00016588989496426265
2015-04-03,0.0,-0.00195742660982279,0.017961647933061636,0.016004221323238803,4.163336342344337e-17,0.1817924689770856,0.09333266927983078,0.00015707643050973225
2015-04-07,0.0,0.006235032189560914,0.011173300598125475,0.017408332787686293,9.367506770274758e-17,0.17977161916068168,0.05912573574890811,0.00015503178449693383
2015-04-08,0.0,0.0023612761856796854,0.005644417619677131,0.008005693805356717,1.0061396160665481e-16,0.19487659026246498,0.06213748703015382,0.00014071837379773443
2015-04-09,0.0,0.0042125033039475904,-0.011509228628704538,-0.007296725324756952,4.336808689942018e-18,0.18615597177388069,0.04556174368706699,0.00015221682936127545
2015-04-10,0.0,0.0,0.023118367599957577,0.023118367599957577,0.0,0.19122534405221636,0.06424432791077875,0.00015834380358028757
2015-04-13,0.0,0.005754417996560884,0.010729471725128352,0.016483889721689415,-1.7694179454963432e-16,0.20213508333209193,0.06811201139035969,0.0001596764497050406
2015-04-14,0.0,-0.0020456877232933237,0.002499717243011157,0.0004540295197178023,3.1008182133085427e-17,0.1781541291281437,0.06041421325167486,0.00015208792302123016
2015-04-15,0.0,0.0,-0.008433098410852496,-0.008433098410852496,0.0,0.1570541048497678,0.054445306808729,0.00016614502996785207
2015-04-16,0.0,0.0,0.03220636422645883,0.03220636422645883,0.0,0.16309272779733935,0.06476429522103473,0.0001802191824191808
2015-04-17,0.0,0.003981425299185043,0.013158084577510982,0.01713950987669599,3.469446951953614e-17,0.18546374319702674,0.07028239439759593,0.00017358462611848668
2015-04-20,0.0,0.0,-0.02202732231829082,-0.02202732231829082,0.0,0.1493736891290026,0.03995376895702782,0.00022017185226699468
2015-04-21,0.0,0.0006679283338599157,0.020269475620405247,0.020937403954265094,6.938893903907228e-17,0.15034115141059015,0.0601669814664426,0.00022152717974804418
2015-04-22,0.0,0.0032661977866211022,0.023631604533277038,0.0268978023198983,-1.5959455978986625e-16,0.1782534098154594,0.08458635856090188,0.00023571802237549945
2015-04-23,0.0,0.005716115913288459,-0.006778250904271825,-0.001062134990983423,5.637851296924623e-17,0.18329971835364833,0.0705736305553196,0.0002289615668854067
2015-04-24,0.0,-0.007466701356537079,0.003846980593905577,-0.003619720762631526,2.42861286636753e-17,0.1789143984723398,0.07242271029089829,0.000233861195969108
2015-04-27,0.0,0.010397971666903295,0.010082000963302768,0.02047997263020608,-1.734723475976807e-17,0.19177044599188653,0.0680510580636413,0.00024038016610590345
2015-04-28,0.0,-0.0033493855888303012,-0.009692448402107314,-0.013041833990937578,-3.8163916471489756e-17,0.14732807555350128,0.04694690937586992,0.00023639462729356368
2015-04-29,0.0,0.0,0.005489878653004713,0.005489878653004713,0.0,0.16391958543195562,0.09179711105252095,0.00021778290799592554
2015-04-30,0.0,0.002313598676343939,-0.004421525257877374,-0.0021079265815334924,5.724587470723463e-17,0.14557114442071672,0.07080510786236117,0.00021921625219659265
2015-05-04,0.0,0.0,0.0054713941207140656,0.0054713941207140656,0.0,0.1525080981589034,0.09233356601196885,0.00021513979310784528
2015-05-05,0.0,-0.0010498688628368148,-0.037675688830890175,-0.03872555769372702,3.469446951953614e-17,0.0977783191419376,0.03578867150103104,0.00031385934877847235
2015-05-06,0.0,0.0013080446600153889,-0.01183445764700291,-0.010526412986987504,-1.5612511283791264e-17,0.0698435733672638,0.017707900785448184,0.00031623373901277244
2015-05-07,0.0,-0.005526707999191952,-0.01204296446184013,-0.017569672461032127,4.5102810375396984e-17,0.04426820710087494,0.00790850288880256,0.00033686892924880815
2015-05-08,0.0,0.007376807789744288,0.007985845457182698,0.015362653246926898,8.847089727481716e-17,0.0669275856725588,0.0242392724888931,0.000339648954782464
2015-05-11,0.0,0.005288685751513486,0.02710192977779118,0.032390615529304646,2.0816681711721685e-17,0.07619983360190585,0.022934148915213212,0.00036413675651523634
2015-05-12,0.0,-0.00021392662398402528,0.01169852754507239,0.011484600921088557,-1.9255430583342559e-16,0.071200544801305,0.02987154935570216,0.00035868164912467336
2015-05-13,0.0,0.0012679629763029674,-0.010615810947656235,-0.009347847971353348,7.979727989493313e-17,0.06139866731023384,0.01344237046543848,0.00036681484849158215
2015-05-14,0.0,0.0002134243952185734,-0.0025641039689376474,-0.0023506795737191647,9.063930161978817e-17,0.06748108614736718,0.019097940512134752,0.0003612282209490802
2015-05-15,0.0,-0.0012845216923567388,-0.017286515157185316,-0.018571036849542064,1.0408340855860843e-17,0.01670368507136629,-0.029110417179152658,0.0003348963014483517
2015-05-18,0.0,-0.0032747545912059995,-0.00416347703437028,-0.007438231625576288,8.673617379884035e-18,-0.007874056430905989,-0.03917579890064288,0.0003230387254056742
2015-05-19,0.0,0.0,0.03389423207635625,0.03389423207635625,0.0,0.04804749796374108,0.016745755494004196,0.00035370402043341244
2015-05-20,0.0,0.0055038242237106525,-0.0008447730175039012,0.004659051206206638,1.1362438767648086e-16,0.03176914521568262,-0.009204389033755686,0.00033504059477287417
2015-05-21,0.0,0.0025321811377804135,0.017755035602590136,0.020287216740370574,-2.42861286636753e-17,0.025158559636154897,-0.014346941315601897,0.00031915314186030456
2015-05-22,0.0,0.007220247973487097,0.014083302469196559,0.02130355044268362,3.8163916471489756e-17,0.04752424506982194,0.005010479997667848,0.0003387984806385331
2015-05-25,0.0,-0.0012167918759463789,0.03234460433121274,0.03112781245526641,-5.204170427930421e-17,0.08227177828771988,0.027258194254384308,0.00037803985019241196
2015-05-26,0.0,0.001962709167848689,0.012664562841321956,0.014627272009170427,2.1684043449710089e-16,0.07641907766668422,0.0382760186314581,0.0003695376000821504
2015-05-27,0.0,0.0038647391098886943,-0.0038647391098887212,0.0,-2.688821387764051e-17,0.0894609116576218,0.0368896032249577,0.0003547991669309328
2015-05-28,0.0,-0.0011623403090890304,-0.0690067170124239,-0.07016905732151288,-5.551115123125783e-17,0.013801975683104206,-0.036444652131381886,0.0006166312540588727
2015-05-29,0.0,0.00311042241439233,-0.0024875634718017465,0.0006228589425906767,-9.302454639925628e-17,0.016532761207228377,-0.035307514083354655,0.0006161149548204236
2015-06-01,0.0,0.0,0.050981913410412374,0.050981913410412374,0.0,0.06204328049692669,0.010203005206343652,0.0007472055171789697
2015-06-02,0.0,0.0,0.01682026747384898,0.01682026747384898,0.0,0.1175891056645027,0.063649092648246,0.0006584195538894069
2015-06-03,0.0,0.0,-0.008374768979078672,-0.008374768979078672,0.0,0.11974074967241152,0.06841682597618562,0.0006549035404189114
2015-06-04,0.0,0.0003910833057274777,0.010888694010494656,0.011279777316222239,-1.0408340855860843e-16,0.14859019944966587,0.08543069314360098,0.0006244045184196225
2015-06-05,0.0,0.005592532173297145,-0.004046638145627269,0.001545894027669895,-1.9081958235744878e-17,0.13477344023040888,0.07518248515723816,0.0006227832424407001
2015-06-08,0.0,0.0030846371094363245,0.021141631164357095,0.024226268273793376,4.5102810375396984e-17,0.1266090929748976,0.07142623518588123,0.0006034474526312029
2015-06-09,0.0,0.0016947560783634517,-0.00983180542226947,-0.008137049343906078,5.898059818321144e-17,0.10698744270990299,0.04798721951619189,0.0006126040806952542
2015-06-10,0.0,-0.005525402263687825,0.0045749221997353024,-0.0009504800639524296,-9.259086553026208e-17,0.1153848106173039,0.06997131790357422,0.0006029361654283022
2015-06-11,0.0,0.0,0.0001901682995176675,0.0001901682995176675,0.0,0.11792565849054074,0.0729390145672481,0.0006010077864692055
2015-06-12,0.0,0.0041745791175888634,0.0032139171250819263,0.007388496242670857,-6.765421556309548e-17,0.14388519158275365,0.08798034603956975,0.0005674756074997711
2015-06-15,0.0,0.0028272566189281013,-0.027090554054721622,-0.0242632974357935,-2.0816681711721685e-17,0.12706012577253642,0.058951257809084306,0.0006071691775082376
2015-06-16,0.0,-0.004263572350080206,-0.022388994893478613,-0.026652567243558852,3.122502256758253e-17,0.06651332645262134,0.006931603189329654,0.0006139404148651794
2015-06-17,0.0,0.00039714059298771393,0.01438873745209967,0.0147858780450874,-1.5612511283791264e-17,0.07664015329150209,0.027271797289656164,0.0006202920543796659
2015-06-18,0.0,-0.006085012396505206,-0.03404413674319256,-0.04012914913969778,1.3877787807814457e-17,0.016223787411433745,-0.015910181521840913,0.0006962563627164134
2015-06-19,0.0,-0.013329429385069572,-0.0510325608557416,-0.06436199024081107,-9.71445146547012e-17,-0.06944175327206095,-0.0604763674882224,0.0008679686851495059
2015-06-23,0.0,0.0028202643706939663,0.031978849470752,0.03479911384144613,-1.6653345369377348e-16,-0.06577045188588124,-0.0648791785953235,0.000882533667780067
2015-06-24,0.0,0.005023032746273386,0.016768843401581825,0.02179187614785542,-2.0816681711721685e-16,-0.05860584774719624,-0.06383522161348831,0.0008987067631177655
2015-06-25,0.0,0.0043019630005202755,-0.04089013529913073,-0.03658817229861045,0.0,-0.0951940200458067,-0.10129784169336191,0.0009538174888742741
2015-06-26,0.0,-0.02283105845334153,-0.05462414223821585,-0.0774552006915574,1.3877787807814457e-17,-0.10248016341585121,-0.06524654877490135,0.0010013265550892231
2015-06-29,0.0,0.022073942119533403,-0.0605402229473294,-0.03846628082779594,-5.551115123125783e-17,-0.14156930318623784,-0.1422627279555701,0.0010536969642379597
2015-06-30,0.0,0.0019111329276045666,0.06781477127586709,0.06972590420347148,1.8041124150158794e-16,-0.1228253123931787,-0.12734100301771994,0.0011968559546098614
2015-07-01,0.0,-0.015734197375368884,-0.0504113234830908,-0.06614552085845968,0.0,-0.20579110072548737,-0.17883839659929085,0.0013327751809465286
2015-07-02,0.0,0.01958302524225169,-0.04101671752739378,-0.021433692285142077,-1.3877787807814457e-17,-0.2188500240315508,-0.23106337038985764,0.001339347481076457
2015-07-03,0.0,0.0,-0.04709977284881733,-0.04709977284881733,0.0,-0.27722957419659033,-0.28866075394344215,0.001373497890751818
2015-07-06,0.0,0.0946372400766477,-0.06794884842361537,0.0266883916530323,2.7755575615628914e-17,-0.252087076571228,-0.4416076721247808,0.0014453529987794964
2015-07-07,0.0,-0.026433257068155597,-0.018538120998911112,-0.04497137806706678,7.632783294297951e-17,-0.3212847229120881,-0.4517695301104571,0.0014178107407726472
2015-07-08,0.0,-0.08060592931613568,-0.02481233806703946,-0.10541826738317514,0.0,-0.4185659409513572,-0.38444937736072793,0.0017712825241264468
2015-07-09,0.0,-0.012494714345771145,0.10772613642195336,0.09523142207618202,1.942890293094024e-16,-0.32238403881122274,-0.2743288510564265,0.0024806847415370223
2015-07-10,0.0,0.03127273838470289,0.06382261608372791,0.0950953544684307,9.71445146547012e-17,-0.22747885264230966,-0.24196914165691918,0.003133684579629607
2015-07-13,0.0,-0.009353707722290803,0.020038838470066312,0.010685130747775606,-9.71445146547012e-17,-0.22418221813720493,-0.21161593347205515,0.003140278302950582
2015-07-14,0.0,-0.016430897093867372,-0.0026445501648854884,-0.019075447258752855,-6.938893903907228e-18,-0.21899436796016428,-0.16791177586942355,0.0031339234927338887
2015-07-15,0.0,-0.015037877364540559,-0.03658489379154245,-0.051622771156083,-6.938893903907228e-18,-0.24396457187268844,-0.17133336975302701,0.003205435537915594
2015-07-16,0.0,-0.0038095284166676188,0.02661467661019262,0.022805148193524985,1.3877787807814457e-17,-0.23594530172425085,-0.15490076158527874,0.0032307171367874452
2015-07-17,0.0,0.008388896963141218,0.03144152583481888,0.039830422797960174,-7.632783294297951e-17,-0.1559857297865929,-0.10388900836691374,0.003305272419192577
2015-07-20,0.0,-0.004055832829261279,0.0011946005482289614,-0.0028612322810323463,2.862293735361732e-17,-0.09448497182681416,-0.06093544351875146,0.00313075387395807
2015-07-21,0.0,-0.012977831748713763,0.019166854122420685,0.006189022373707042,-1.196959198423997e-16,-0.12309506329455323,-0.05794934274767505,0.003054597360699547
2015-07-22,0.0,-0.003327790092674691,-0.0014295928095944335,-0.004757382902269228,1.0321604682062002e-16,-0.1496443223446779,-0.06779695611990322,0.0030151192655013025
2015-07-23,0.0,0.0011914692223279812,0.025627357592085998,0.026818826814413957,2.0816681711721685e-17,-0.08623732323165349,0.0018310305495057994,0.0030156684090948058
2015-07-24,0.0,-0.0013937284486039143,-0.019718948788955394,-0.021112677237559295,-1.3877787807814457e-17,-0.029894799777655388,0.015298893994028638,0.0027549497119195177
2015-07-27,0.0,-0.019631944850454833,-0.08393890826000541,-0.10357085311046026,1.3877787807814457e-17,-0.0949993720603197,0.03360609565134087,0.003178556133548146
2015-07-28,0.0,-0.0215290707260636,0.03303246555009905,0.011503394824035446,1.734723475976807e-18,-0.15322188143975574,0.022263993579240998,0.0028808474832310747
2015-07-29,0.0,0.008799228616611145,0.027196999712822596,0.03599622832943381,-6.938893903907228e-17,-0.051080132251862254,0.07533889078317436,0.0027756048605195372
2015-07-30,0.0,-0.00957427318656136,-0.02538272408025871,-0.03495699726682008,1.3877787807814457e-17,-0.06460343723354026,0.12013018265912248,0.0028118961321975285
2015-07-31,0.0,-0.002600105469004031,0.0026001054690041226,0.0,9.150666335777657e-17,-0.01750366438472293,0.17243016644594797,0.0027040480407859503
2015-08-03,0.0,-0.01491198331994937,0.01517162242305652,0.0002596391031073114,-1.6111244283134596e-16,-0.043932416934647917,0.3650998606892169,0.002664830651410497
2015-08-04,0.0,0.0023337233462203183,0.036617363238223094,0.038951086584443344,6.938893903907228e-17,0.03999004771686221,0.3914883645119752,0.002635790886876836
2015-08-05,0.0,-0.004504512121104541,-0.017968343730954014,-0.02247285585205863,7.28583859910259e-17,0.12293545924797872,0.3222309416530295,0.0020922632558796747
2015-08-06,0.0,-0.015440347919964816,0.004399023784315942,-0.01104132413564869,-1.8388068845354155e-16,0.016662713036148018,0.2218494625895858,0.001624332652269669
2015-08-07,0.0,0.007203529991904198,0.01324185379002894,0.020445383781933196,-5.898059818321144e-17,-0.05798725765034948,0.1953379086886855,0.0011198754556579183
2015-08-10,0.0,0.0068070349817978305,0.041344471070934564,0.048151506052732315,8.326672684688674e-17,-0.020520882345392774,0.20048279858546508,0.0012474939188322977
2015-08-11,0.0,-0.0031389618916262785,-0.008744286953454071,-0.011883248845080211,-1.3877787807814457e-16,-0.01332868393172013,0.18109112659465543,0.001236228411796375
2015-08-12,0.0,-0.01005280011857763,-0.0002464571793126333,-0.010299257297890264,1.734723475976807e-18,0.027994829926472602,0.2124444859609223,0.0011045696311177732
2015-08-13,0.0,0.0002464571793126521,0.013219286749240968,0.013465743928553741,-1.214306433183765e-16,0.018655425661501357,0.19499311050399037,0.001087940776762955
2015-08-14,0.0,0.0036412226175807677,-0.00607609112025575,-0.002434868502675107,1.244664094013359e-16,-0.023609865639133924,0.16222316789447622,0.0010031032919140047
2015-08-17,0.0,-0.005377671234118601,0.007082701485202345,0.0017050302510837475,-3.686287386450715e-18,-0.01904360310701783,0.16943310723630692,0.0010031034828669027
2015-08-18,0.0,0.00024333860687071192,-0.07134182206457815,-0.07109848345770745,1.3877787807814457e-17,-0.09633110893843232,0.0657032606937236,0.0012305971691885386
2015-08-19,0.0,-0.008396795595971927,0.031130918595173213,0.02273412299920126,2.7755575615628914e-17,-0.06883960303696184,0.1033327776017885,0.0012674899372476021
2015-08-20,0.0,-0.010527764457962281,-0.015346900248383866,-0.025874664706346164,1.734723475976807e-17,-0.12153309455772196,0.0740777534416089,0.0012399951106311865
2015-08-21,0.0,-0.003939598004080314,-0.04714677842570196,-0.05108637642978225,-2.7755575615628914e-17,-0.1515067937499449,0.049195793360338726,0.001328775937832504
2015-08-24,0.0,-0.032238250828863745,-0.0729690198665908,-0.1052072706954546,5.551115123125783e-17,-0.15314321133493924,0.07277198773216226,0.0013430819221882764
2015-08-25,0.0,-0.049633302225741444,-0.04008420985283059,-0.089717512078572,-4.163336342344337e-17,-0.2543641182375467,0.02775954382891046,0.001627164585665305
2015-08-26,0.0,0.028748056066494256,-0.0009776764669911482,0.027770379599503067,4.163336342344337e-17,-0.26258996696747744,-0.020363959800786393,0.001587421093416637
2015-08-27,0.0,0.018094193168827016,0.04201244799315481,0.06010664116198197,-1.457167719820518e-16,-0.16752632853867538,0.019362745917238747,0.0018272301569199258
2015-08-28,0.0,0.006121843422581028,0.03743512425699249,0.043556967679573524,-6.938893903907228e-18,-0.12396936085910185,0.04547581581364206,0.001961244630597629
2015-08-31,0.0,-0.024398711045272976,0.022338978082262335,-0.002059732963010616,-2.5587171270657905e-17,-0.12628873292521978,0.06212989919817148,0.0019601753790722994
2015-09-01,0.0,-0.028078308139603502,0.024241797605332686,-0.0038365105342708806,6.418476861114186e-17,-0.169076330043934,0.08016636505110489,0.0018484411868153418
2015-09-02,0.0,-0.030928752613877408,0.027967542277097874,-0.0029612103367796217,8.803721640582296e-17,-0.14956468452865498,0.15252649155192965,0.001837179468648301
2015-09-07,0.0,-0.0005932957753386094,-0.02432917715735039,-0.024922472932689052,5.204170427930421e-17,-0.16344583332569537,0.10895123846563709,0.0018528255433178514
2015-09-08,0.0,-0.011928570865273845,0.03862882204396218,0.026700251178688492,-1.5612511283791264e-16,-0.15719096592894008,0.1534703075767484,0.0018736785926322798
2015-09-09,0.0,0.005903204864131906,0.012865674539607309,0.018768879403739336,-1.214306433183765e-16,-0.18657359257793305,0.12589534116308707,0.0017399478479956157
2015-09-10,0.0,-0.013160008610900931,-0.004721165452697901,-0.0178811740635989,6.591949208711867e-17,-0.1925715177964517,0.1399395093831179,0.0017437948787874403
2015-09-11,0.0,0.002363368899165327,-0.00029511583510624987,0.0020682530640590605,1.691355389077387e-17,-0.1802040074345024,0.12747468170958132,0.0017494149787798444
2015-09-14,0.0,0.002947246459932327,-0.038702895507666674,-0.03575564904773433,-1.3877787807814457e-17,-0.2294254004107905,0.07285171017205398,0.0017568537266658658
2015-09-15,0.0,-0.009528272486630185,-0.020278342654384895,-0.02980661514101513,5.204170427930421e-17,-0.2567971470491305,0.07181895374213579,0.001770114299765717
2015-09-16,0.0,0.0031466356988971906,0.049642545280236136,0.05278918097913327,5.551115123125783e-17,-0.205712996321081,0.1058544906041538,0.0019831025803754244
2015-09-17,0.0,-0.01263554717153923,-0.006987724012600267,-0.01962327118413954,4.5102810375396984e-17,-0.15423778404751307,0.18308747443454165,0.0017967192353540874
2015-09-18,0.0,0.0060790460763821925,-0.006383970609923337,-0.0003049245335411088,-3.5453411040275995e-17,-0.17727683158025545,0.13109674355709097,0.0017507629265537197
2015-09-21,0.0,-0.008575856540742896,0.026708719639749166,0.01813286309900638,-1.1102230246251565e-16,-0.1332693037749029,0.17120045552800459,0.0017657954251406338
