period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,ORDINAL_ENTROPY,213,12,9,0,0,0.07752562668097966
evaluation,STRESS,ORDINAL_ENTROPY,213,12,9,0,0,0.07762405070959993
earlier_diagnostic,BASE,ORDINAL_ENTROPY,158,6,7,0,0,0.07202201340372048
earlier_diagnostic,STRESS,ORDINAL_ENTROPY,158,6,7,0,0,0.07201291973494793
