model,period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
SIGNAL_MARKET_RISK_DAILY,evaluation,BASE,1.1113537638327213,30,435,111282.59999999996,8275.49745999993,103007.10254000017
SIGNAL_MARKET_RISK_DAILY,evaluation,STRESS,1.0386190666673656,30,435,109892.69999999998,15191.898279999928,94700.80172000005
SIGNAL_MARKET_RISK_DAILY,earlier_diagnostic,BASE,0.8307596927011924,16,445,60542.499999999956,3883.1166399999843,56659.38336000001
SIGNAL_MARKET_RISK_DAILY,earlier_diagnostic,STRESS,0.8122207516528029,16,451,62797.39999999997,7410.373879999966,55387.026119999995
SIGNAL_MARKET_RISK_EPISODE,evaluation,BASE,1.0980537030964965,30,435,109101.29999999997,7809.2605799999155,101292.03941999999
SIGNAL_MARKET_RISK_EPISODE,evaluation,STRESS,1.029289849862539,30,435,107807.99999999997,14347.197359999935,93460.80263999989
SIGNAL_MARKET_RISK_EPISODE,earlier_diagnostic,BASE,0.8071190527714025,16,445,56842.09999999998,3671.2257799999834,53170.87421999997
SIGNAL_MARKET_RISK_EPISODE,earlier_diagnostic,STRESS,0.7903559930458033,16,451,59096.59999999997,6998.80691999997,52097.79308000006
