model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
SIGNAL_MARKET_RISK_DAILY,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-65600.17387999984,-69133.70000000004,-2327.8999999999996,-1441.9261199999999,-4419.499999999998,-0.19508301454595922
SIGNAL_MARKET_RISK_DAILY,evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,-41667.78201999987,-46061.00000000003,2303.3999999999996,-508.3179799999996,-1581.5000000000036,-0.14339899367383935
SIGNAL_MARKET_RISK_DAILY,evaluation,BASE,BINARY_SIGNAL_EXPOSURE,-57352.002399999765,-54431.899999999994,-8641.600000000002,-1405.5976000000003,-4315.8999999999305,0.13214909319684154
SIGNAL_MARKET_RISK_DAILY,evaluation,BASE,BUY_HOLD,49756.03830000016,70659.99999999993,-13004.600000000002,1943.0617,5956.299999999919,0.8234543731775279
SIGNAL_MARKET_RISK_DAILY,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-59240.018160000036,-67381.30000000003,-2259.499999999998,-2777.381840000001,-7623.400000000071,-0.18406371227202656
SIGNAL_MARKET_RISK_DAILY,evaluation,STRESS,EPISODE_ACCOUNT_RISK_BUDGET,-39375.96356000012,-45130.3,2143.5,-978.9364400000013,-2631.8999999999924,-0.14696817678157603
SIGNAL_MARKET_RISK_DAILY,evaluation,STRESS,BINARY_SIGNAL_EXPOSURE,-50964.777440000034,-52855.19999999997,-8305.599999999999,-2716.42256,-7479.599999999951,0.1260029041040206
SIGNAL_MARKET_RISK_DAILY,evaluation,STRESS,BUY_HOLD,41729.07324000003,69470.69999999995,-13205.2,3827.82676,10708.59999999994,0.751710636357138
SIGNAL_MARKET_RISK_DAILY,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-64885.831239999825,-67686.99999999999,-549.5000000000001,-841.7687599999999,-2508.9000000000437,-0.23800746485114455
SIGNAL_MARKET_RISK_DAILY,earlier_diagnostic,BASE,EPISODE_ACCOUNT_RISK_BUDGET,-58964.068780000176,-60530.999999999985,-549.5000000000001,-538.4312199999999,-1578.0000000000132,-0.32919993356945
SIGNAL_MARKET_RISK_DAILY,earlier_diagnostic,BASE,BINARY_SIGNAL_EXPOSURE,-71892.22273999985,-74130.7,-1270.5,-883.7772599999998,-2625.2000000000075,0.013912169096375937
SIGNAL_MARKET_RISK_DAILY,earlier_diagnostic,BASE,BUY_HOLD,14197.189119999995,34112.99999999994,-16394.699999999997,885.1108800000002,2635.99999999999,0.5520377065486404
