model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
MEAN_REBOUND_AUX_25,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,11109.864539999864,12110.000000000087,1435.300000000001,614.9354600000006,1820.5000000000327,0.009510795808508776
MEAN_REBOUND_AUX_25,evaluation,BASE,R2_Z_CONFIRM,146176.16455999974,143012.09999999992,10773.0,1825.63544,5783.299999999897,0.9455513847088779
MEAN_REBOUND_AUX_25,evaluation,BASE,BUY_HOLD,126466.07671999987,151903.70000000007,-9241.400000000001,3999.9232800000004,12196.29999999995,1.028048183531996
MEAN_REBOUND_AUX_25,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,8280.32140000019,11290.000000000058,1358.6000000000004,1177.5785999999998,3190.7000000000553,0.00016209414910450803
MEAN_REBOUND_AUX_25,evaluation,STRESS,R2_Z_CONFIRM,136690.2832000003,139625.49999999988,10464.8,3514.216800000001,9885.799999999976,0.9278396350740968
MEAN_REBOUND_AUX_25,evaluation,STRESS,BUY_HOLD,109249.41280000025,148142.00000000006,-9587.100000000002,7782.787200000001,21522.700000000066,0.935936442778269
MEAN_REBOUND_AUX_25,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-3193.086979999731,-3135.0,1055.7,287.48698000000013,826.2999999999865,-0.051755898337512596
MEAN_REBOUND_AUX_25,earlier_diagnostic,BASE,R2_Z_CONFIRM,130145.80350000013,135420.8,-995.3999999999996,1071.3965000000003,3208.200000000046,1.129079822787656
MEAN_REBOUND_AUX_25,earlier_diagnostic,BASE,BUY_HOLD,75889.93338000009,98664.99999999993,-14789.499999999996,2014.3666200000002,5971.200000000021,0.7382892730622723
MEAN_REBOUND_AUX_25,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-3916.174159999995,-2831.500000000029,1050.6000000000001,562.3741600000003,1572.9000000000087,-0.05492061733371445
MEAN_REBOUND_AUX_25,earlier_diagnostic,STRESS,R2_Z_CONFIRM,132328.87540000014,141463.4,-985.1999999999994,2127.2246000000005,6022.099999999954,1.1618503407635117
MEAN_REBOUND_AUX_25,earlier_diagnostic,STRESS,BUY_HOLD,74757.13928000009,104896.09999999993,-14794.599999999997,3993.8607200000006,11350.499999999953,0.7230995308350323
MEAN_REBOUND_AUX_50,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,19534.75464000035,21563.900000000198,2822.5,1225.54536,3626.1000000000604,-0.03159605313017866
MEAN_REBOUND_AUX_50,evaluation,BASE,R2_Z_CONFIRM,154601.05466000023,152466.0,12160.199999999999,2436.2453399999995,7588.899999999925,0.9044445357701905
MEAN_REBOUND_AUX_50,evaluation,BASE,BUY_HOLD,134890.96682000035,161357.60000000015,-7854.200000000003,4610.53318,14001.899999999978,0.9869413345933085
MEAN_REBOUND_AUX_50,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,14062.49448000011,20073.600000000122,2642.6000000000004,2336.7055199999995,6317.000000000102,-0.04641088676961003
MEAN_REBOUND_AUX_50,evaluation,STRESS,R2_Z_CONFIRM,142472.45628000022,148409.09999999998,11748.8,4673.343720000001,13012.100000000022,0.8812666541553823
MEAN_REBOUND_AUX_50,evaluation,STRESS,BUY_HOLD,115031.58588000017,156925.6000000001,-8303.100000000002,8941.914120000001,24649.000000000113,0.8893634618595545
MEAN_REBOUND_AUX_50,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-8620.46633999981,-8634.600000000006,2147.1000000000004,551.46634,1581.499999999969,-0.14250324721361296
MEAN_REBOUND_AUX_50,earlier_diagnostic,BASE,R2_Z_CONFIRM,124718.42414000005,129921.19999999997,96.00000000000045,1335.37586,3963.4000000000287,1.0383324739115556
MEAN_REBOUND_AUX_50,earlier_diagnostic,BASE,BUY_HOLD,70462.55402000001,93165.39999999992,-13698.099999999997,2278.34598,6726.400000000003,0.647541924186172
MEAN_REBOUND_AUX_50,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-10897.526800000167,-8966.100000000035,2131.8,1070.7267999999995,2992.4999999999964,-0.1540193030016247
MEAN_REBOUND_AUX_50,earlier_diagnostic,STRESS,R2_Z_CONFIRM,125347.52275999996,135328.8,96.00000000000045,2635.5772399999996,7441.699999999942,1.0627516550956015
MEAN_REBOUND_AUX_50,earlier_diagnostic,STRESS,BUY_HOLD,67775.78663999992,98761.49999999993,-13713.399999999998,4502.21336,12770.09999999994,0.6240008451671222
