period,cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,MEAN_REBOUND_AUX_25,2020,0.2956205540000002,0.2942404152342952,0.2628354045891928,0.09930285253608295,2.6468061881071163,-0.02536073992193706,243,0.21376001062481031,21,415.1892,1331.100000000009,False,4.8203219193965197e-11
evaluation,BASE,MEAN_REBOUND_AUX_25,2021,0.12227579217611044,0.12174314436677482,0.11724891684854413,0.06881058709422931,1.7039371672266552,-0.03912123511163828,243,0.22129730512966464,27,620.5940800000001,1787.400000000048,False,6.002665031701326e-11
evaluation,BASE,MEAN_REBOUND_AUX_25,2022,-0.02051054812687295,-0.02051054812687295,-0.019187865301398932,0.05558922947704623,-0.3451723559025393,-0.04919001086266067,242,0.14070801578702402,22,504.1461800000001,1645.399999999983,False,6.630784810113255e-11
evaluation,BASE,MEAN_REBOUND_AUX_25,2023,0.00320283984943163,0.00320283984943163,0.003357135745851725,0.017901471903707555,0.18753406222180155,-0.013124361327021732,242,0.06758895627912424,12,312.79006000000004,1032.2000000000453,False,5.377387424232438e-11
evaluation,BASE,MEAN_REBOUND_AUX_25,2024,0.10702427700347016,0.10702427700347016,0.10717970300745916,0.1058094437184452,1.012950255108232,-0.06805860062425798,242,0.36379940888159173,25,763.62998,2276.499999999956,False,7.474909580196254e-11
evaluation,BASE,MEAN_REBOUND_AUX_25,2025,0.17806093885273352,0.17726676786476844,0.164580518628023,0.051938964657743836,3.1687292904766227,-0.008759587211061749,243,0.22695876605505605,26,740.3360600000001,2133.5000000000236,False,7.139888680285367e-11
evaluation,BASE,MEAN_REBOUND_AUX_25,2026,0.018918305454065674,0.030907357711995216,0.03519167258663753,0.09774618657747135,0.3600311563944792,-0.06716636447281758,149,0.32955659848690927,20,728.9734800000001,2280.5999999998958,False,6.813394293203601e-11
evaluation,BASE,MEAN_REBOUND_AUX_50,2020,0.3386940997999995,0.3370881099003992,0.2958936171972266,0.10381154316128975,2.85029591302292,-0.025306421937820487,243,0.23477193789750614,21,479.88004,1527.2000000000141,False,6.187406142998952e-11
evaluation,BASE,MEAN_REBOUND_AUX_50,2021,0.12358579747585155,0.12304713637925527,0.11864528564945424,0.07213342156893963,1.6448032419488394,-0.03958824359417101,243,0.2377847631077425,27,669.18442,1933.2000000000403,False,6.002665031701326e-11
evaluation,BASE,MEAN_REBOUND_AUX_50,2022,-0.045094276810961086,-0.045094276810961086,-0.043269938294743904,0.075912039737147,-0.570000996476585,-0.07847618956528535,242,0.19505125712450117,22,686.30016,2187.1999999999944,False,9.305267667514272e-11
