model,period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
MEAN_REBOUND_AUX_25,evaluation,BASE,1,2020-01-02,2019-12-31,191090.83844000002,1845.100000000035,78.08404,277.8000000000105,0.0,13,2,2,2020-01-21,2020-01-20,False,1489.2159600000246,0.007793235783345095
MEAN_REBOUND_AUX_25,evaluation,BASE,2,2020-02-05,2020-02-04,173812.15548,12768.100000000024,75.44067999999999,227.50000000001484,0.0,18,1,3,2020-03-02,2020-02-28,False,12465.15932000001,0.07171626912730127
MEAN_REBOUND_AUX_25,evaluation,BASE,3,2020-03-23,2020-03-20,51723.54264000001,3212.0,21.316000000000003,58.40000000000005,0.0,10,1,1,2020-04-07,2020-04-03,False,3132.284,0.06055818762842575
MEAN_REBOUND_AUX_25,evaluation,BASE,4,2020-07-01,2020-06-30,216766.54464000004,30748.0,92.77732,307.7999999999661,0.0,4,2,1,2020-07-07,2020-07-06,False,30347.422680000032,0.14000049099089623
MEAN_REBOUND_AUX_25,evaluation,BASE,5,2020-08-19,2020-08-18,247541.09832,-1863.7999999999884,98.56136000000001,312.60000000001185,0.0,30,4,3,2020-09-30,2020-09-29,False,-2274.9613600000002,-0.009190236996763764
MEAN_REBOUND_AUX_25,evaluation,BASE,6,2020-12-15,2020-12-14,245098.00980000003,26308.199999999997,103.22244,294.00000000001114,1936.8,25,1,3,2021-01-20,2021-01-19,False,27847.777559999984,0.11361894608089135
MEAN_REBOUND_AUX_25,evaluation,BASE,7,2021-02-03,2021-02-02,47807.35956,2183.7000000000044,19.54542,52.20000000000198,0.0,7,1,1,2021-02-19,2021-02-18,False,2111.9545800000024,0.04417634856719961
MEAN_REBOUND_AUX_25,evaluation,BASE,8,2021-03-11,2021-03-10,68883.67398,-1616.6000000000058,27.208200000000005,82.19999999999095,0.0,10,1,1,2021-03-25,2021-03-24,False,-1726.0081999999968,-0.025056854553099674
MEAN_REBOUND_AUX_25,evaluation,BASE,9,2021-06-08,2021-06-07,613179.83006,-3820.899999999965,250.41546,701.4000000000191,0.0,30,5,6,2021-07-21,2021-07-20,False,-4772.715459999984,-0.00778354933744799
MEAN_REBOUND_AUX_25,evaluation,BASE,10,2021-07-29,2021-07-28,268193.02788,10885.299999999988,109.36718,328.20000000001244,0.0,9,1,1,2021-08-11,2021-08-10,False,10447.732819999977,0.03895601948561728
MEAN_REBOUND_AUX_25,evaluation,BASE,11,2021-10-29,2021-10-28,393741.33252000005,12377.099999999977,159.84518000000003,476.40000000001805,0.0,31,5,2,2021-12-13,2021-12-10,False,11740.854819999959,0.02981870037584531
