model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
INTENT_MIX_80_15_05,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-2952.1044399997336,-3008.899999999965,-357.20000000000255,-1.2955600000004779,-412.6999999999807,-0.004541221407427853
INTENT_MIX_80_15_05,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,18413.02722000057,17304.300000000047,548.8999999999996,-47.72721999999976,-512.1000000000968,-0.08055402925386446
INTENT_MIX_80_15_05,evaluation,BASE,BUY_HOLD,133769.23940000057,157098.0,-10127.800000000003,3337.2606,9863.69999999982,0.9379833584696227
INTENT_MIX_80_15_05,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-2262.9259199998924,-2911.6999999999825,-334.39999999999964,-198.8740799999996,-784.3000000000138,-0.002558216185982509
INTENT_MIX_80_15_05,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,18412.06588000001,16484.600000000006,550.6000000000022,-291.16588000000047,-1085.6999999999753,-0.06411283201431273
INTENT_MIX_80_15_05,evaluation,STRESS,BUY_HOLD,119381.15728000007,153336.59999999998,-10395.1,6314.04272,17246.300000000036,0.8716615166148518
INTENT_MIX_80_15_05,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-2248.1960599997547,-2663.999999999971,226.19999999999982,-2.1039400000001933,-187.50000000000546,0.020764264999530102
INTENT_MIX_80_15_05,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,17713.24502000038,15147.70000000007,2618.2,62.25497999999993,-9.599999999948523,0.13465190440576258
INTENT_MIX_80_15_05,earlier_diagnostic,BASE,BUY_HOLD,96796.2653800002,116947.7,-13226.999999999996,1789.13462,5135.300000000085,0.9246970758055475
INTENT_MIX_80_15_05,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-2933.6403199998895,-3588.5999999999767,221.60000000000036,-84.25967999999921,-349.0999999999967,0.017313218698827182
INTENT_MIX_80_15_05,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,19680.01084000006,17158.800000000047,2581.4000000000005,51.98916000000008,8.200000000038926,0.14832187822777643
INTENT_MIX_80_15_05,earlier_diagnostic,STRESS,BUY_HOLD,98353.32428000015,124886.40000000001,-13263.799999999996,3483.4757200000004,9785.799999999983,0.9263420263965232
INTENT_MIX_DIAGNOSTIC_WEIGHTS,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-2483.991820000054,-2523.899999999994,-278.2000000000007,1.891819999999825,-319.9999999999782,-0.0033682403591197563
INTENT_MIX_DIAGNOSTIC_WEIGHTS,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,18881.13984000025,17789.300000000017,627.9000000000015,-44.53983999999946,-419.4000000000942,-0.07938104820555636
INTENT_MIX_DIAGNOSTIC_WEIGHTS,evaluation,BASE,BUY_HOLD,134237.35202000025,157583.0,-10048.800000000001,3340.4479800000004,9956.399999999823,0.9391563395179308
INTENT_MIX_DIAGNOSTIC_WEIGHTS,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-1604.9851200000267,-2134.6999999999825,-267.7000000000007,-185.21487999999954,-612.2000000000116,-0.0003082562077758588
INTENT_MIX_DIAGNOSTIC_WEIGHTS,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,19070.006679999875,17261.600000000006,617.3000000000011,-277.5066800000004,-913.5999999999731,-0.061862872036106076
INTENT_MIX_DIAGNOSTIC_WEIGHTS,evaluation,STRESS,BUY_HOLD,120039.09807999994,154113.59999999998,-10328.400000000001,6327.70192,17418.400000000038,0.8739114765930585
INTENT_MIX_DIAGNOSTIC_WEIGHTS,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-2505.9988000001176,-2931.899999999936,277.6999999999998,-1.1012000000000626,-147.10000000000673,0.017379206883867404
INTENT_MIX_DIAGNOSTIC_WEIGHTS,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,17455.442280000017,14879.800000000105,2669.7,63.25772000000006,30.800000000050204,0.13126684629009988
INTENT_MIX_DIAGNOSTIC_WEIGHTS,earlier_diagnostic,BASE,BUY_HOLD,96538.46263999984,116679.80000000003,-13175.499999999996,1790.1373600000002,5175.700000000084,0.9213120176898848
INTENT_MIX_DIAGNOSTIC_WEIGHTS,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-3284.316959999909,-3915.399999999994,273.10000000000036,-83.98303999999916,-273.99999999999636,0.013137554778226868
INTENT_MIX_DIAGNOSTIC_WEIGHTS,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,19329.33420000004,16832.00000000003,2632.9000000000005,52.26580000000013,83.30000000003929,0.1441462143071761
INTENT_MIX_DIAGNOSTIC_WEIGHTS,earlier_diagnostic,STRESS,BUY_HOLD,98002.64764000013,124559.59999999999,-13212.299999999996,3483.7523600000004,9860.899999999983,0.9221663624759229
