model,period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,1,2020-01-02,2019-12-31,191090.83844000002,1845.100000000035,78.08404,277.8000000000105,0.0,13,2,2,2020-01-21,2020-01-20,False,1489.2159600000246,0.007793235783345095
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,2,2020-02-05,2020-02-04,123448.28472000001,9130.600000000013,54.58496000000001,161.00000000001035,0.0,18,1,3,2020-03-02,2020-02-28,False,8915.015040000002,0.0722165970974862
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,3,2020-07-01,2020-06-30,121534.30200000001,18385.999999999985,52.24640000000001,173.99999999998084,0.0,4,1,1,2020-07-07,2020-07-06,False,18159.753600000004,0.14942080796251253
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,4,2020-08-19,2020-08-18,108644.7246,-3814.600000000006,42.659400000000005,134.4000000000051,0.0,30,2,2,2020-09-30,2020-09-29,False,-3991.659400000011,-0.03674048063259586
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,5,2020-12-15,2020-12-14,259696.02882,20442.800000000017,107.88512,305.4000000000116,1771.1999999999998,25,3,4,2021-01-20,2021-01-19,False,21800.714880000007,0.08394704755039005
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,6,2021-02-03,2021-02-02,45609.32004,2083.300000000003,18.64678,49.80000000000189,0.0,7,1,1,2021-02-19,2021-02-18,False,2014.8532200000009,0.044176348567199576
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,7,2021-06-08,2021-06-07,14822.6,-305.1999999999989,10.0,16.79999999999815,0.0,30,1,1,2021-07-21,2021-07-20,False,-331.99999999999704,-0.02239822973027654
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,8,2021-07-29,2021-07-28,247600.5102,10049.5,100.96970000000002,303.0000000000115,0.0,9,1,1,2021-08-11,2021-08-10,False,9645.53029999999,0.03895601948561732
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,9,2021-10-29,2021-10-28,73154.12789999999,1825.5,29.6035,87.0000000000033,0.0,31,2,1,2021-12-13,2021-12-10,False,1708.8964999999966,0.02336021970402024
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,10,2022-05-13,2022-05-12,102288.05351999999,1088.2000000000044,41.09744,136.19999999999513,0.0,19,2,2,2022-06-10,2022-06-09,False,910.9025600000092,0.008905268295303947
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,11,2022-08-10,2022-08-09,87481.4928,-616.3999999999942,38.19456,124.80000000000473,0.0,17,1,2,2022-09-02,2022-09-01,False,-779.3945599999989,-0.008909250803273889
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,12,2024-02-19,2024-02-08,83066.20992,2484.5999999999913,33.69708,98.40000000000009,0.0,4,1,1,2024-02-23,2024-02-22,False,2352.5029199999913,0.02832081687927807
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,13,2024-03-05,2024-03-04,291258.54005999997,6201.600000000006,117.65468000000001,328.8000000000087,0.0,53,4,3,2024-05-24,2024-05-23,False,5755.145319999998,0.019759576212990782
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,14,2024-06-18,2024-06-17,150947.6835,-1128.1000000000058,60.107380000000006,170.00000000000506,0.0,22,1,2,2024-07-18,2024-07-17,False,-1358.2073800000107,-0.008997868324358954
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,15,2024-08-02,2024-08-01,84489.69456,-780.8000000000029,33.613440000000004,97.60000000000008,0.0,2,1,1,2024-08-06,2024-08-05,False,-912.0134400000029,-0.010794374920509867
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,16,2024-08-28,2024-08-27,84316.86,-2775.0,33.144999999999996,99.99999999998899,0.0,11,1,1,2024-09-12,2024-09-11,False,-2908.144999999989,-0.03449067007476309
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,17,2024-09-25,2024-09-24,85197.43608000001,12639.199999999997,36.57560000000001,121.99999999998656,0.0,3,1,1,2024-09-30,2024-09-27,False,12480.62440000001,0.1464906102136778
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,18,2024-10-09,2024-10-08,59186.23488,-3905.4000000000015,22.872120000000002,82.79999999999701,0.0,9,1,1,2024-10-22,2024-10-21,False,-4011.0721199999984,-0.06777035451118728
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,19,2025-04-09,2025-04-08,270904.87014,11464.299999999988,110.57514,289.99999999999,0.0,10,2,1,2025-04-23,2025-04-22,False,11063.724859999998,0.04083988912522102
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,20,2025-06-03,2025-05-30,51393.56,-1407.0000000000073,21.9446,51.59999999999432,1135.2,13,2,1,2025-06-20,2025-06-19,False,-345.34460000000155,-0.006719608448996364
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,21,2025-06-23,2025-06-20,63432.39592,936.5999999999985,30.153380000000002,64.400000000007,0.0,3,2,1,2025-06-26,2025-06-25,False,842.0466199999915,0.013274709362420556
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,22,2025-06-27,2025-06-26,281093.00736,15347.200000000012,115.41376,351.9999999999925,0.0,22,1,1,2025-07-29,2025-07-28,False,14879.78624000002,0.052935454993169775
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,23,2025-09-05,2025-09-04,168802.45374,6518.799999999988,68.76576,227.40000000000862,0.0,6,1,1,2025-09-15,2025-09-12,False,6222.634239999979,0.03686341105908606
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,24,2025-12-19,2025-12-18,270713.53187999997,6109.299999999999,109.41638,346.1999999999884,1943.3999999999999,31,2,4,2026-02-04,2026-02-03,False,7597.083620000011,0.028063183865399067
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,25,2026-05-06,2026-04-30,182762.0451,102.90000000003056,73.06602000000001,223.79999999999808,0.0,8,2,3,2026-05-18,2026-05-15,False,-193.96601999996753,-0.0010613036196538356
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,26,2026-06-05,2026-06-04,137563.5072,3435.199999999997,55.667840000000005,167.9999999999815,0.0,11,1,2,2026-06-23,2026-06-22,False,3211.5321600000157,0.023345814783064908
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,27,2026-07-23,2026-07-22,107026.20096,-2105.600000000006,42.35392,134.3999999999852,0.0,6,1,1,2026-07-31,2026-07-30,False,-2282.353919999991,-0.021325188594267665
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,BASE,28,2026-08-07,2026-08-06,105973.69050000001,697.4999999999854,42.493500000000004,135.00000000000512,0.0,5,1,1,2026-08-14,2026-08-13,True,520.0064999999803,0.004906939614412883
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,1,2020-01-02,2019-12-31,191220.75772,1845.100000000035,153.46828000000002,462.9999999999901,0.0,13,2,2,2020-01-21,2020-01-20,False,1228.6317200000449,0.006425200562164391
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,2,2020-02-05,2020-02-04,123159.24400000002,9103.30000000001,103.85792000000001,290.5000000000113,0.0,18,1,3,2020-03-02,2020-02-28,False,8708.942079999999,0.0707128575748646
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,3,2020-07-01,2020-06-30,121197.25952,18322.59999999999,104.13248000000002,288.99999999999386,0.0,4,1,1,2020-07-07,2020-07-06,False,17929.46752,0.14793624534918853
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,4,2020-08-19,2020-08-18,108711.26712,-3814.600000000006,85.31880000000001,224.00000000000188,0.0,30,2,2,2020-09-30,2020-09-29,False,-4123.918800000008,-0.037934603369564765
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,5,2020-12-15,2020-12-14,258835.4928,20366.5,214.90152,576.7000000000124,1763.9999999999998,25,3,4,2021-01-20,2021-01-19,False,21338.89847999999,0.08244193348123387
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,6,2021-02-03,2021-02-02,45643.35004,2083.300000000003,37.29356,99.60000000000377,0.0,7,1,1,2021-02-19,2021-02-18,False,1946.406439999999,0.04264381204040121
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,7,2021-06-08,2021-06-07,14831.9304,-305.1999999999989,11.725280000000001,33.599999999998786,0.0,30,1,1,2021-07-21,2021-07-20,False,-350.5252799999977,-0.02363315297110602
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,8,2021-07-29,2021-07-28,246279.27232,9989.800000000017,200.71968,552.1999999999615,0.0,9,1,1,2021-08-11,2021-08-10,False,9236.880320000057,0.03750571549520509
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,9,2021-10-29,2021-10-28,72709.47216,1803.4000000000087,58.79952000000001,165.39999999999787,0.0,31,2,1,2021-12-13,2021-12-10,False,1579.2004800000109,0.021719322573610755
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,10,2022-05-13,2022-05-12,101540.19984,1081.699999999997,81.53848000000002,234.70000000000567,0.0,19,2,2,2022-06-10,2022-06-09,False,765.4615199999914,0.007538507125317387
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,11,2022-08-10,2022-08-09,86698.86568,-611.7999999999884,70.72024,205.99999999999562,0.0,17,1,2,2022-09-02,2022-09-01,False,-888.5202399999839,-0.010248349076208859
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,12,2024-02-19,2024-02-08,82456.16928,2464.399999999994,66.84624,195.20000000000016,0.0,4,1,1,2024-02-23,2024-02-22,False,2202.353759999994,0.026709387293040083
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,13,2024-03-05,2024-03-04,288267.36084,6157.5,232.72451999999998,650.4000000000042,0.0,53,4,3,2024-05-24,2024-05-23,False,5274.375479999996,0.018296818150451265
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,14,2024-06-18,2024-06-17,149285.6904,-1109.9000000000087,118.80244,336.0000000000003,0.0,22,1,2,2024-07-18,2024-07-17,False,-1564.702440000009,-0.01048126204063835
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,15,2024-08-02,2024-08-01,83515.79295999999,-771.1999999999971,66.40032,192.80000000000018,0.0,2,1,1,2024-08-06,2024-08-05,False,-1030.4003199999972,-0.012337790057187254
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,16,2024-08-28,2024-08-27,83371.13512,-2741.699999999997,65.49452000000001,197.60000000000016,0.0,11,1,1,2024-09-12,2024-09-11,False,-3004.7945199999976,-0.036041185185676734
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,17,2024-09-25,2024-09-24,84214.97252,12483.800000000003,72.2518,216.89999999999753,0.0,3,1,1,2024-09-30,2024-09-27,False,12194.648200000005,0.1448038019261234
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,18,2024-10-09,2024-10-08,58367.3376,-3848.800000000003,45.08128000000001,135.9999999999971,0.0,9,1,1,2024-10-22,2024-10-21,False,-4029.88128,-0.06904343157841758
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,19,2025-04-09,2025-04-08,267354.79916,11316.099999999977,218.09596,572.0000000000222,0.0,10,2,1,2025-04-23,2025-04-22,False,10526.004039999954,0.039370918618523126
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,20,2025-06-03,2025-05-30,50627.2428,-1381.7999999999956,39.89224,101.59999999999633,1117.6,13,2,1,2025-06-20,2025-06-19,False,-405.69223999999207,-0.008013318868709794
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,21,2025-06-23,2025-06-20,62293.53116,919.7999999999956,54.35428,126.40000000000012,0.0,3,2,1,2025-06-26,2025-06-25,False,739.0457199999955,0.011863924010051183
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,22,2025-06-27,2025-06-26,276894.91368,15107.400000000023,227.22084,623.6999999999929,0.0,22,1,1,2025-07-29,2025-07-28,False,14256.47916000003,0.05148696655539097
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,23,2025-09-05,2025-09-04,166237.9686,6415.600000000006,135.35424,372.99999999999204,0.0,6,1,1,2025-09-15,2025-09-12,False,5907.245760000014,0.035534876958307676
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,24,2025-12-19,2025-12-18,266190.53364000004,5999.799999999996,215.04040000000003,567.0000000000314,1906.5,31,2,4,2026-02-04,2026-02-03,False,7124.259599999965,0.026763760162992565
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,25,2026-05-06,2026-04-30,179938.54664000002,96.40000000000146,143.78504,367.0000000000248,0.0,8,2,3,2026-05-18,2026-05-15,False,-414.3850400000233,-0.0023029253472246635
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,26,2026-06-05,2026-06-04,135189.054,3379.0,109.34400000000001,288.99999999998636,0.0,11,1,2,2026-06-23,2026-06-22,False,2980.6560000000136,0.022048057233982964
EPISODE_START_CONFIRMED_AUXILIARY,evaluation,STRESS,27,2026-07-23,2026-07-22,104701.96403999999,-2058.600000000006,82.81703999999999,218.99999999999534,0.0,6,1,1,2026-07-31,2026-07-30,False,-2360.417040000001,-0.022544152458288513
