period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,RECOVERY_PROTECTED_ACCOUNT_BUDGET,339,55,52,0,0,0.16259025334122298
evaluation,BASE,RECOVERY_PROTECTED_FULL_EXPOSURE,343,32,32,0,0,0.21295435870403748
evaluation,STRESS,RECOVERY_PROTECTED_ACCOUNT_BUDGET,339,55,52,0,0,0.1627872809826082
evaluation,STRESS,RECOVERY_PROTECTED_FULL_EXPOSURE,343,32,32,0,0,0.21301110267512718
earlier_diagnostic,BASE,RECOVERY_PROTECTED_ACCOUNT_BUDGET,302,29,27,0,0,0.18839924504895905
earlier_diagnostic,BASE,RECOVERY_PROTECTED_FULL_EXPOSURE,302,20,20,0,0,0.24706804689573092
earlier_diagnostic,STRESS,RECOVERY_PROTECTED_ACCOUNT_BUDGET,308,30,27,0,0,0.19227840969095014
earlier_diagnostic,STRESS,RECOVERY_PROTECTED_FULL_EXPOSURE,308,20,20,0,0,0.2521046245891687
