model,period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,1,2020-01-02,2019-12-31,191090.83844000002,1845.100000000035,78.08404,277.8000000000105,0.0,13,2,2,2020-01-21,2020-01-20,False,1489.2159600000246,0.007793235783345095
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,2,2020-02-05,2020-02-04,123448.28472000001,9130.600000000013,54.58496000000001,161.00000000001035,0.0,18,1,3,2020-03-02,2020-02-28,False,8915.015040000002,0.0722165970974862
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,3,2020-07-01,2020-06-30,210003.09222,29791.699999999983,89.88314000000001,298.1999999999672,0.0,4,2,1,2020-07-07,2020-07-06,False,29403.616860000013,0.14001516143960718
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,4,2020-08-19,2020-08-18,117874.77024,-3654.699999999997,46.38038,145.80000000000553,0.0,16,2,2,2020-09-10,2020-09-09,False,-3846.880380000003,-0.0326353160406381
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,5,2020-12-15,2020-12-14,235594.20942,25300.39999999995,99.2224,282.6000000000107,1857.6,25,1,3,2021-01-20,2021-01-19,False,26776.17759999994,0.11365380187365023
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,6,2021-02-03,2021-02-02,46158.82992,2108.4000000000087,18.87144,50.40000000000191,0.0,7,1,1,2021-02-19,2021-02-18,False,2039.128560000007,0.04417634856719971
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,7,2021-06-08,2021-06-07,264117.03728,-1823.6999999999543,110.69932,302.4000000000103,0.0,6,2,3,2021-06-17,2021-06-16,False,-2236.7993199999646,-0.008468970207433658
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,8,2021-07-29,2021-07-28,262309.4514,10646.5,106.9679,321.00000000001216,0.0,9,1,1,2021-08-11,2021-08-10,False,10218.532099999988,0.03895601948561731
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,9,2021-10-29,2021-10-28,384816.14784,12091.0,156.22076,465.60000000001764,0.0,31,5,2,2021-12-13,2021-12-10,False,11469.179239999983,0.029804308640313797
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,10,2022-05-13,2022-05-12,546033.58488,4903.800000000047,219.2044,730.5999999999565,0.0,19,4,2,2022-06-10,2022-06-09,False,3953.9956000000902,0.007241304764924024
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,11,2022-08-10,2022-08-09,287679.5244,-3351.600000000035,114.2964,410.3999999999548,0.0,11,1,1,2022-08-25,2022-08-24,False,-3876.2963999999897,-0.013474356258355902
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,12,2023-01-17,2023-01-16,209829.55752,151.80000000001746,83.88468,303.6000000000115,0.0,1,1,1,2023-01-18,2023-01-17,False,-235.68467999999405,-0.0011232196397189165
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,13,2023-04-03,2023-03-31,283766.742,3010.0,114.00200000000001,420.0000000000159,0.0,6,1,1,2023-04-12,2023-04-11,False,2475.997999999984,0.008725469315216594
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,14,2024-02-19,2024-02-08,286183.42524,8028.0,115.9884,338.4000000000258,0.0,4,2,1,2024-02-23,2024-02-22,False,7573.611599999974,0.026464186713987956
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,15,2024-03-05,2024-03-04,293024.69321999996,-4081.7000000000116,116.30346,333.2000000000003,0.0,27,1,1,2024-04-15,2024-04-12,False,-4531.203460000012,-0.015463555000117448
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,16,2024-04-30,2024-04-29,286542.69708,600.5999999999767,114.65108000000001,316.00000000000546,0.0,15,2,1,2024-05-24,2024-05-23,False,169.94891999997128,0.0005931015577497798
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,17,2024-06-18,2024-06-17,183623.41734,-4084.2999999999884,72.57646000000001,206.80000000002315,0.0,6,1,1,2024-06-26,2024-06-25,False,-4363.6764600000115,-0.023764269956484688
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,18,2024-08-02,2024-08-01,221612.3136,-2048.0,88.16640000000001,256.0000000000002,0.0,2,1,1,2024-08-06,2024-08-05,False,-2392.1664,-0.010794374920509832
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,19,2024-08-28,2024-08-27,282630.11471999995,-6536.400000000023,111.65512,335.1999999999631,0.0,8,1,1,2024-09-09,2024-09-06,False,-6983.255119999987,-0.02470810701442151
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,20,2024-09-25,2024-09-24,275844.1578,36132.79999999999,117.46628000000001,379.39999999997207,0.0,3,1,2,2024-09-30,2024-09-27,False,35635.933720000015,0.12918864769228772
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,21,2024-10-09,2024-10-08,106363.66848000001,-5332.0,41.44080000000001,148.80000000000564,0.0,1,1,1,2024-10-10,2024-10-09,False,-5522.240800000006,-0.05191848757114254
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,22,2025-04-09,2025-04-08,306029.6937,12950.099999999977,124.9119,327.59999999998865,0.0,10,2,1,2025-04-23,2025-04-22,False,12497.588099999988,0.04083782834567464
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,23,2025-06-03,2025-05-30,270342.75774,-4143.199999999997,107.2326,271.19999999998737,3291.2,13,5,4,2025-06-20,2025-06-19,False,-1230.4325999999846,-0.004551379923346582
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,24,2025-06-23,2025-06-20,198289.71054,3602.2000000000116,83.73984,202.00000000002188,0.0,3,3,1,2025-06-26,2025-06-25,False,3316.4601599999896,0.01672532654855521
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,25,2025-06-27,2025-06-26,317028.19296,17309.20000000001,130.16836,396.99999999999153,0.0,22,1,1,2025-07-29,2025-07-28,False,16782.03164000002,0.05293545499316976
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,26,2025-09-05,2025-09-04,337159.51842000004,13648.400000000023,137.47568,454.2000000000172,0.0,6,1,2,2025-09-15,2025-09-12,False,13056.724320000007,0.03872565835064229
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,27,2025-12-19,2025-12-18,481837.44822,634.1999999999243,192.70100000000002,611.3999999999576,7675.2,30,4,4,2026-02-03,2026-02-02,False,7505.298999999967,0.015576412808356805
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,28,2026-05-06,2026-04-30,357943.0743,-808.4999999999418,142.89870000000002,441.0000000000167,0.0,8,1,1,2026-05-18,2026-05-15,False,-1392.3986999999584,-0.0038900003938418383
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,29,2026-06-05,2026-06-04,355699.92576,-10497.999999999942,140.06504,434.40000000001646,0.0,2,1,1,2026-06-09,2026-06-08,False,-11072.465039999957,-0.03112866840312707
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,30,2026-06-18,2026-06-17,336889.96452,6468.0,135.94092,408.599999999955,0.0,2,1,2,2026-06-23,2026-06-22,False,5923.459080000045,0.01758277094552156
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,31,2026-07-23,2026-07-22,286677.324,-6060.000000000029,113.36400000000002,359.9999999999603,0.0,6,1,2,2026-07-31,2026-07-30,False,-6533.363999999989,-0.022789957394746672
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,32,2026-08-07,2026-08-06,241149.02016000001,1587.1999999999825,96.69632000000001,307.20000000001164,0.0,5,1,1,2026-08-14,2026-08-13,True,1183.3036799999709,0.004906939614412948
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,STRESS,1,2020-01-02,2019-12-31,191220.75772,1845.100000000035,153.46828000000002,462.9999999999901,0.0,13,2,2,2020-01-21,2020-01-20,False,1228.6317200000449,0.006425200562164391
