model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,31933.52451999986,30938.70000000001,7974.200000000001,1710.87548,5268.499999999919,-0.2631932886574866
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,BINARY_SIGNAL_EXPOSURE,-14190.749119999877,-7436.799999999959,-6577.4000000000015,41.34911999999986,135.20000000004438,0.25424126955215043
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-22438.920599999954,-22138.600000000006,-263.6999999999989,5.020600000000286,31.599999999976717,-0.07299083819065033
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,SIGNAL_EPISODE_PROTECTIVE_EXIT,20509.636979999777,27101.800000000017,-6027.199999999997,141.66301999999996,423.29999999998836,0.3327505808250598
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,BUY_HOLD,92917.29158000005,117655.09999999996,-10940.400000000001,3390.00842,10407.399999999894,0.9455465495328368
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,25293.98596000031,30014.70000000001,7798.700000000002,3329.71404,9189.700000000004,-0.27723981912464657
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,STRESS,BINARY_SIGNAL_EXPOSURE,-13234.945439999923,-6757.099999999948,-6277.999999999998,72.34544000000005,127.50000000010914,0.23312434026318674
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-21510.186159999925,-21283.20000000001,-231.89999999999782,11.386159999999109,-16.300000000010186,-0.07694227611286042
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,STRESS,SIGNAL_EPISODE_PROTECTIVE_EXIT,20041.271080000093,26747.00000000006,-5748.9,265.9289199999994,690.9000000001033,0.31816608409161395
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,STRESS,BUY_HOLD,79458.90524000014,115568.79999999997,-11177.6,6616.59476,18315.7,0.8588320725163041
RECOVERY_PROTECTED_ACCOUNT_BUDGET,earlier_diagnostic,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,-15942.979519999877,-14361.39999999998,0.0,389.9795200000003,1191.600000000054,-0.22973995885728882
RECOVERY_PROTECTED_ACCOUNT_BUDGET,earlier_diagnostic,BASE,BINARY_SIGNAL_EXPOSURE,-48039.5778999998,-47557.59999999996,-721.0,-71.42209999999977,-167.59999999991487,0.05150655816959637
RECOVERY_PROTECTED_ACCOUNT_BUDGET,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-41033.18639999977,-41113.89999999995,0.0,-29.41359999999986,-51.29999999995107,-0.2004130757779241
RECOVERY_PROTECTED_ACCOUNT_BUDGET,earlier_diagnostic,BASE,SIGNAL_EPISODE_PROTECTIVE_EXIT,58750.41719999994,61598.399999999994,-721.0,520.4828000000002,1606.5000000000618,0.6109150100770309
RECOVERY_PROTECTED_ACCOUNT_BUDGET,earlier_diagnostic,BASE,BUY_HOLD,38049.83396000005,60686.09999999998,-15845.199999999997,1697.4660400000002,5093.600000000082,0.5896320956218608
RECOVERY_PROTECTED_ACCOUNT_BUDGET,earlier_diagnostic,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,-17178.395280000113,-14153.199999999983,0.0,773.7952799999998,2251.399999999987,-0.24110465227717037
RECOVERY_PROTECTED_ACCOUNT_BUDGET,earlier_diagnostic,STRESS,BINARY_SIGNAL_EXPOSURE,-49972.03187999979,-49721.09999999995,-721.0,-145.46812,-324.60000000001855,0.03248456143597411
