model,period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,BASE,1.2334459401880302,32,339,160341.9,14173.544179999904,146168.35582000006
RECOVERY_PROTECTED_ACCOUNT_BUDGET,evaluation,STRESS,1.1457405028265317,32,339,158018.4,25587.76627999999,132430.63372000016
RECOVERY_PROTECTED_ACCOUNT_BUDGET,earlier_diagnostic,BASE,0.8683540817744129,20,302,87665.09999999999,7153.071800000077,80512.02820000006
RECOVERY_PROTECTED_ACCOUNT_BUDGET,earlier_diagnostic,STRESS,0.8480103122617172,20,308,92768.9,13660.644639999937,79108.25536000001
RECOVERY_PROTECTED_FULL_EXPOSURE,evaluation,BASE,0.9407988900366522,32,343,149781.09999999998,14616.387319999872,135164.71268000035
RECOVERY_PROTECTED_FULL_EXPOSURE,evaluation,STRESS,0.8634552880645433,32,343,147084.89999999994,26483.173199999892,120601.72680000012
RECOVERY_PROTECTED_FULL_EXPOSURE,earlier_diagnostic,BASE,0.5465764394868997,20,302,71924.9,7461.738180000052,64463.16181999992
RECOVERY_PROTECTED_FULL_EXPOSURE,earlier_diagnostic,STRESS,0.5356876322638507,20,308,77412.9,14194.628279999954,63218.27171999996
