path,size_bytes,last_write_time_utc,sha256
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20120930/002797_SZ.parquet,3593,2026-08-18T17:51:10.071188+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20120930/002939_SZ.parquet,3593,2026-08-18T17:57:01.084234+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/000166_SZ.parquet,3593,2026-08-18T17:49:26.195112+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/001979_SZ.parquet,3593,2026-08-18T17:50:08.928175+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/002739_SZ.parquet,3593,2026-08-18T17:50:22.288634+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/002773_SZ.parquet,3593,2026-08-18T17:51:01.335695+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/002797_SZ.parquet,3593,2026-08-18T17:51:12.131197+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/002812_SZ.parquet,3593,2026-08-18T17:51:20.433624+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/002821_SZ.parquet,3593,2026-08-18T17:53:03.975440+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/002839_SZ.parquet,3593,2026-08-18T17:54:33.783114+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/002841_SZ.parquet,3593,2026-08-18T17:54:50.686856+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/002916_SZ.parquet,3593,2026-08-18T17:55:38.530123+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130331/002925_SZ.parquet,3593,2026-08-18T17:56:28.166331+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130630/001979_SZ.parquet,3593,2026-08-18T17:50:12.925837+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130630/002739_SZ.parquet,3593,2026-08-18T17:50:56.975631+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130630/002773_SZ.parquet,3593,2026-08-18T17:51:03.523578+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130630/002812_SZ.parquet,3593,2026-08-18T17:52:18.299710+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130630/002821_SZ.parquet,3593,2026-08-18T17:53:38.317810+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130630/002839_SZ.parquet,3593,2026-08-18T17:54:35.800987+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130630/002841_SZ.parquet,3593,2026-08-18T17:54:52.801976+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130630/002916_SZ.parquet,3593,2026-08-18T17:55:40.733579+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130630/002925_SZ.parquet,3593,2026-08-18T17:56:30.333105+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130930/001979_SZ.parquet,3593,2026-08-18T17:50:15.326807+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130930/002739_SZ.parquet,3593,2026-08-18T17:50:59.037032+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130930/002773_SZ.parquet,3593,2026-08-18T17:51:06.031151+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130930/002797_SZ.parquet,3593,2026-08-18T17:51:14.166084+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130930/002812_SZ.parquet,3593,2026-08-18T17:52:20.599426+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130930/002821_SZ.parquet,3593,2026-08-18T17:54:13.090546+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130930/002839_SZ.parquet,3593,2026-08-18T17:54:37.836600+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130930/002841_SZ.parquet,3593,2026-08-18T17:54:54.913754+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20130930/002925_SZ.parquet,3593,2026-08-18T17:56:41.319071+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/001979_SZ.parquet,3593,2026-08-18T17:50:17.692406+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/002773_SZ.parquet,3593,2026-08-18T17:51:08.022806+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/002797_SZ.parquet,3593,2026-08-18T17:51:16.193974+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/002812_SZ.parquet,3593,2026-08-18T17:52:54.857601+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/002821_SZ.parquet,3593,2026-08-18T17:54:15.214975+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/002831_SZ.parquet,3593,2026-08-18T17:54:25.654831+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/002839_SZ.parquet,3593,2026-08-18T17:54:39.907558+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/002841_SZ.parquet,3593,2026-08-18T17:54:57.035770+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/002916_SZ.parquet,3593,2026-08-18T17:55:43.513093+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140331/002925_SZ.parquet,3593,2026-08-18T17:56:43.410893+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140630/001965_SZ.parquet,3593,2026-08-18T17:49:28.231586+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140630/001979_SZ.parquet,3593,2026-08-18T17:50:19.971771+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140630/002812_SZ.parquet,3593,2026-08-18T17:52:57.718482+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140630/002821_SZ.parquet,3593,2026-08-18T17:54:17.279993+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140630/002839_SZ.parquet,3593,2026-08-18T17:54:42.028188+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140630/002916_SZ.parquet,3593,2026-08-18T17:55:45.552785+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140630/002925_SZ.parquet,3593,2026-08-18T17:56:45.495339+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/001965_SZ.parquet,3593,2026-08-18T17:50:02.686980+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/002797_SZ.parquet,3593,2026-08-18T17:51:18.288019+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/002812_SZ.parquet,3593,2026-08-18T17:52:59.952177+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/002821_SZ.parquet,3593,2026-08-18T17:54:19.283184+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/002831_SZ.parquet,3593,2026-08-18T17:54:27.660612+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/002839_SZ.parquet,3593,2026-08-18T17:54:44.233259+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/002841_SZ.parquet,3593,2026-08-18T17:54:59.256043+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/002916_SZ.parquet,3593,2026-08-18T17:56:20.571892+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/002925_SZ.parquet,3593,2026-08-18T17:56:47.630418+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20140930/002939_SZ.parquet,3593,2026-08-18T17:57:03.492356+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150331/001965_SZ.parquet,3593,2026-08-18T17:50:04.878461+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150331/002812_SZ.parquet,3593,2026-08-18T17:53:01.973559+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150331/002821_SZ.parquet,3593,2026-08-18T17:54:21.323686+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150331/002831_SZ.parquet,3593,2026-08-18T17:54:29.709972+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150331/002839_SZ.parquet,3593,2026-08-18T17:54:46.446791+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150331/002841_SZ.parquet,3593,2026-08-18T17:55:01.702126+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150331/002916_SZ.parquet,3593,2026-08-18T17:56:22.954777+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150331/002925_SZ.parquet,3593,2026-08-18T17:56:50.100356+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150331/002938_SZ.parquet,3593,2026-08-18T17:56:55.935991+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150630/001965_SZ.parquet,3593,2026-08-18T17:50:06.894711+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150630/002821_SZ.parquet,3593,2026-08-18T17:54:23.605375+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150630/002831_SZ.parquet,3593,2026-08-18T17:54:31.752013+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150630/002839_SZ.parquet,3593,2026-08-18T17:54:48.632469+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150630/002841_SZ.parquet,3593,2026-08-18T17:55:03.836130+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150630/002916_SZ.parquet,3593,2026-08-18T17:56:25.299912+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150630/002925_SZ.parquet,3593,2026-08-18T17:56:53.232246+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_fallback/income_vip/20150630/002938_SZ.parquet,3593,2026-08-18T17:56:58.750110+00:00,98fa4b7971a82e245be783cf998861159cb12cc7e9b18966b916926df6c3eee2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/000166_SZ.parquet,5042,2026-08-18T18:37:29.793936+00:00,04854b8388faa5acf2d040988e9674741d02ca8618349d59298fff0b379e0db6
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/001965_SZ.parquet,4532,2026-08-18T18:37:32.847895+00:00,6595ffb89ad30c9da4e35891a6c6c33fc04df5b56fe674f947983b6f649dd511
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/001979_SZ.parquet,4804,2026-08-18T18:37:35.879182+00:00,d8e460bbabbe9539b6af9ff0ae234f862e54680e35a675cd522246f3ec7423b1
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002714_SZ.parquet,5082,2026-08-18T18:37:38.912292+00:00,4eeb2771e5539837443f88d03f00cc38e80de1d6abcf6e0f9b958e1b9c21be19
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002736_SZ.parquet,5049,2026-08-18T18:37:41.892942+00:00,3961b42654c6e0e6369d26b46d5f5d1ab56a28eff4093ce66ad58a30ef061ee3
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002739_SZ.parquet,4909,2026-08-18T18:37:44.897238+00:00,a513c35c3e57e024ecdec83880d7f618b057a809277079d971f2aabad7503ef3
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002773_SZ.parquet,4928,2026-08-18T18:37:48.201918+00:00,4119f7c4b61cac90804ceb4bc3842088b65be027ea3ffb8b5314da2049c4fd1b
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002797_SZ.parquet,4891,2026-08-18T18:37:51.430928+00:00,a6c67bdb583eb7ff34adb0d119f13a3a2492c621870faa8e926e67074033df60
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002812_SZ.parquet,4750,2026-08-18T18:37:54.451839+00:00,2ed7007d2150310cca15769ac079a72e00dd509d79353c438780ea6e0046db59
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002821_SZ.parquet,4692,2026-08-18T18:37:57.674615+00:00,9c3525feabe89a7d53607bc1c6c091d43200164c89053c3cdf5a33537b92843a
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002831_SZ.parquet,4876,2026-08-18T18:38:00.712279+00:00,545889730b4fd496323719c99ff7699dd91c467c3d0ed4bc31117a1dc0b729ba
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002839_SZ.parquet,4623,2026-08-18T18:38:03.704327+00:00,5a4fd0b79594a9405953b19c70a34a1988b41556046afedd4c4a4ca73624b013
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002841_SZ.parquet,4617,2026-08-18T18:38:06.938428+00:00,f34b330d61617c8050735b070d3945b91d75125e4669fa728d3f0ad2c524cbf9
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002916_SZ.parquet,4819,2026-08-18T18:38:10.415412+00:00,936115c1c15874aa385a04ec00292a77b4f411a49e192235d36685f0ba25cc3d
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002925_SZ.parquet,4599,2026-08-18T18:38:13.549766+00:00,6538503175099db3db5ae15d29aa311e7b5d91989497daf29febf81816fd4812
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002938_SZ.parquet,3717,2026-08-18T18:38:16.629829+00:00,c0095e16c2abd2096ad4448d082a4f82da0e62aa69a5ff9b07e636a082b2abcf
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002939_SZ.parquet,4911,2026-08-18T18:38:19.650702+00:00,b1222b119b1f09f39f3609bffd04aa209db94ae20d145fbaa35669f797243f94
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002945_SZ.parquet,4718,2026-08-18T18:38:22.717860+00:00,f110045ad8a247d32e6333c4f30410300001c54e328160cd9dc348efa3dfe1fa
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/002958_SZ.parquet,4687,2026-08-18T18:38:26.095398+00:00,af0a2a32b82d3631fa013b3ed8a524b10d5daf2e846883a07a8ac4cdcd921126
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/003816_SZ.parquet,4936,2026-08-18T18:38:29.409979+00:00,efa18b7a2d8daa490c85f6d8fa5209109f076c6f94916da9ab7fcf14d4f27665
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300408_SZ.parquet,4953,2026-08-18T18:38:32.430646+00:00,435d491132d4fb34f6c5fdd053ce76b81f211ff778132ced4173a4614e07ba96
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300413_SZ.parquet,4930,2026-08-18T18:38:35.549285+00:00,cbded9d134b514e3b00ac546dddca6e8bbdbd9d9ed9742165e0505a2dbb0adf7
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300433_SZ.parquet,4895,2026-08-18T18:38:38.736554+00:00,f8828c3f2479920463a54fb7702aa2474533d827140a20560ee56729581125ad
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300450_SZ.parquet,4909,2026-08-18T18:38:41.723495+00:00,753d0aae82e1b6650bfad4bded21fc17dcd4086e34a87b70429001a40fdd5230
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300529_SZ.parquet,4798,2026-08-18T18:38:44.693017+00:00,99d10e712a70b16255f96c540d959d4f81859a2a08f9b14c548e4e677073ca87
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300558_SZ.parquet,4709,2026-08-18T18:38:47.645294+00:00,e02a536fe893bd89244edcd75b95870afccb4946cc788105b2def45ddd850a43
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300595_SZ.parquet,4563,2026-08-18T18:38:50.582887+00:00,f384991efaa5256ee59be91ed52a41d25948d19df585bd29c1304893b96f982d
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300601_SZ.parquet,4571,2026-08-18T18:38:53.629973+00:00,94fb94552f9623443205ce3c2601054bb87b4ad06c9ee7ec06e8e761239c98ee
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300628_SZ.parquet,4591,2026-08-18T18:38:56.894133+00:00,1582b451d36a192cb4d15777a57caff24477590fada1ff90498245d5fbf37743
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300676_SZ.parquet,4625,2026-08-18T18:38:59.944557+00:00,ea908fdb7afdc7c36d8546b3772c2d8b8d2c15b3de36f00c05d48942ec74ddd1
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/300677_SZ.parquet,4571,2026-08-18T18:39:02.962428+00:00,0d6272a314541e73451496fbe7a2c920fc9fbf1599444d424b9a57991d7dd5b6
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/600023_SH.parquet,5054,2026-08-18T18:39:06.540580+00:00,c9086aa84bc064bf93d3b2f9e9eebcf9c25534610e23c051ac880915510e98b2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/600909_SH.parquet,4783,2026-08-18T18:39:10.199208+00:00,0186865cf76b02a2aa4a6c91784dfae3de823416f4ba6c687105e1e2a8063944
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/600918_SH.parquet,4910,2026-08-18T18:39:13.264309+00:00,d5ffe3306f6b81c15557ae85ab7a01070c60fb9fd3a10182e5ae535629bd25f4
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/600919_SH.parquet,4773,2026-08-18T18:39:17.363221+00:00,248086fd21c7f5d3f81d434f4e55360b0fa1f1b82ae6e0b5530d9afdc96420d0
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/600926_SH.parquet,4776,2026-08-18T18:39:23.375550+00:00,311062aa3cbf832d3e030a83f2d1a333499a0bc5a3cb6bbc9ae71f2b76710393
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/600928_SH.parquet,4655,2026-08-18T18:39:26.765489+00:00,731eec2e1ad81ed2badf057c6e5f7aabe589dd86a7adb7755070fc07a52ddc7f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/600958_SH.parquet,4973,2026-08-18T18:39:30.371492+00:00,ae4967b72136b1118c1b665a4c8c5991e7e9c162023c1bac63ce578d6409e49d
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/600968_SH.parquet,3717,2026-08-18T18:39:33.700917+00:00,c0095e16c2abd2096ad4448d082a4f82da0e62aa69a5ff9b07e636a082b2abcf
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/600977_SH.parquet,4757,2026-08-18T18:39:37.172897+00:00,6cf690a0fe290e5b63be915c96cb2a2e594a769949af6e8d3b82bc4fa2dd9127
