date,selected_parent,target,two_parent_target,three_parent_target,two_past_sharpe,three_past_sharpe,selection_status,selection_update_scheduled,selection_changed,selection_attempt_origin,last_successful_selection_origin,selection_window_start,selection_window_observations,two_reference_return,three_reference_return
2015-03-19,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-03-02,,2015-01-05,36,-0.002764794430408668,-0.0018795117554840646
2015-03-20,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-03-02,,2015-01-05,36,0.007485641221259831,0.005084237624189081
2015-03-23,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-03-02,,2015-01-05,36,0.010732255064247243,0.007306749539576218
2015-03-24,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-03-02,,2015-01-05,36,-0.0005445280407537778,-0.0003719870881088161
2015-03-25,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-03-02,,2015-01-05,36,-0.0032689482785241974,-0.002232753083971528
2015-03-26,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-03-02,,2015-01-05,36,0.00040995866849935503,0.00027971867823795016
2015-03-27,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-03-02,,2015-01-05,36,0.0040979067126121205,0.002796404575787337
2015-03-30,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-03-02,,2015-01-05,36,0.0171409661128763,0.011712147315960042
2015-03-31,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-03-02,,2015-01-05,36,-0.006018608841542039,-0.004134486046052932
2015-04-01,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,True,False,2015-04-01,,2015-01-05,58,0.008880742684032494,0.006089088117398722
2015-04-02,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,-0.0008002335755314949,-0.0005502032292725723
2015-04-03,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.008809619083825382,0.006055567314689592
2015-04-07,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.009658881555737242,0.006657509457458799
2015-04-08,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.00445562084890927,0.0030802510291432217
2015-04-09,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,-0.004044457264718027,-0.002799839963701145
2015-04-10,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.012968621007870107,0.008966529247128596
2015-04-13,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.009310973877923123,0.0064631600659696975
2015-04-14,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.0002562522056823724,0.00017837932989328564
2015-04-15,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,-0.004739451310271869,-0.003299429053079783
2015-04-16,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.01840456639411925,0.012794060516336803
2015-04-17,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.009857432623595841,0.00689042198756451
2015-04-20,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,-0.01251437452906834,-0.008773421764797007
2015-04-21,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.01203932036675992,0.008408522188132261
2015-04-22,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.015652762387882158,0.010971590125376185
2015-04-23,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,-0.0006164611752182969,-0.0004341008286500303
2015-04-24,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,-0.002097260875646323,-0.0014765838036628898
2015-04-27,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.011991873907836181,0.00843767239836235
2015-04-28,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,-0.007574081663454635,-0.0053480265340093425
2015-04-29,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,0.0032004684034003805,0.0022547794247764763
2015-04-30,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-04-01,,2015-01-05,58,-0.0012270223396948499,-0.0008652718584999386
2015-05-04,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,True,False,2015-05-04,,2015-01-05,79,0.0031941774102459686,0.0022516551259152973
2015-05-05,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,-0.022165588073694176,-0.01563976839650172
2015-05-06,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,-0.006011413518765996,-0.0042134604350316796
2015-05-07,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,-0.009953620075921155,-0.006963996154924934
2015-05-08,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.008781071618324976,0.006125133057361509
2015-05-11,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.01879696670840758,0.013146214290398861
2015-05-12,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.006686635048659628,0.004702578702601379
2015-05-13,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,-0.005412180026254543,-0.003813796118310231
2015-05-14,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,-0.0013604077783692103,-0.0009570992108325349
2015-05-15,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,-0.0012301216909844648,-0.0008650885629627458
2015-05-18,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-05-19,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-05-20,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-05-21,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-05-22,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-05-25,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-05-26,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-05-27,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-05-28,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-05-29,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-05-04,,2015-01-05,79,0.0,0.0
2015-06-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,True,False,2015-06-01,,2015-01-05,99,0.0,0.0
2015-06-02,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.0,0.0
2015-06-03,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,-0.0045540693890457895,-0.0030264489071205602
2015-06-04,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.005641808764964118,0.0037435712448203873
2015-06-05,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.0007738148041609438,0.0005144288533949215
2015-06-08,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.012274811585129886,0.008162359094614269
2015-06-09,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,-0.0041056425790994,-0.0027412582599506408
2015-06-10,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,-0.0004793684152720745,-0.0003196271409997564
2015-06-11,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,9.591966391186979e-05,6.394586703439842e-05
2015-06-12,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.0037405081042758415,0.0024937293506643865
2015-06-15,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,-0.012135237002594557,-0.008100405614980044
2015-06-16,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,-0.013154851670733714,-0.008745290507713444
2015-06-17,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.007351217971015567,0.004865319129779833
2015-06-18,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,-0.019557492770002738,-0.012975923260146072
2015-06-19,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,-0.030368015718606367,-0.020014091956194413
2015-06-23,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.0009290723378838628,0.0006058374375688125
2015-06-24,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.008056104376026552,0.005357398969284111
2015-06-25,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,-0.0181532447467585,-0.012104515023506401
2015-06-26,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,-0.03697775574371842,-0.024505659166555227
2015-06-29,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.010215081630014389,0.006683119788026826
2015-06-30,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-06-01,,2015-01-05,99,0.0,0.0
2015-07-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,True,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-02,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-03,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-06,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-07,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-08,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-09,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-10,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.033610790357036846,0.02236856649724195
2015-07-13,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,-0.00543577537933515,-0.0036573832902299097
2015-07-14,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-15,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-16,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-17,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-20,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-21,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-22,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-23,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-24,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-27,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-28,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-29,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-30,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-07-31,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-07-01,,2015-01-05,120,0.0,0.0
2015-08-03,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,True,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-04,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-05,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-06,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-07,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-10,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-11,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-12,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-13,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-14,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-17,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-18,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-19,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-20,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-21,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-24,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-25,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-26,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-27,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.0,0.0
2015-08-28,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,0.01875777234842757,0.012466496885063627
2015-08-31,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-08-03,,2015-01-05,143,-0.0010534768105552317,-0.0007044958292166115
2015-09-01,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,True,False,2015-09-01,,2015-01-05,164,-0.001958520189491164,-0.0013092717736205017
2015-09-02,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,-0.001509510398507885,-0.0010084524719107257
2015-09-07,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,-0.012547877459119228,-0.0083786049417236
2015-09-08,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.01362592943085672,0.0090601990552448
2015-09-09,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.009666703346138616,0.006456700330391918
2015-09-10,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,-0.009125364435861538,-0.006114562604019325
2015-09-11,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0010568168065512307,0.0007059879258644042
2015-09-14,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,-0.017946919105637282,-0.011993327595221759
2015-09-15,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,-0.00516721950688781,-0.0034322727093347716
2015-09-16,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0,0.0
2015-09-17,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0,0.0
2015-09-18,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0,0.0
2015-09-21,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0,0.0
2015-09-22,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0,0.0
2015-09-23,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0,0.0
2015-09-24,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0,0.0
2015-09-25,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0,0.0
2015-09-28,TWO_POLICY_MIN_VARIANCE,0.5,0.5,0.3333333333333333,,,NO_VIEW_WARMUP_KEEP_SELECTION,False,False,2015-09-01,,2015-01-05,164,0.0,0.0
