date,wealth_high,wealth_low,wealth_midpoint,midpoint_change,wealth_range,input_valid,movement_per_volume,ease_of_movement,entry_cross,exit_nonpositive,source_state
2012-07-04,0.9615975422427032,0.9539170506912439,0.9577572964669736,-0.0019201228878648058,0.007680491551459334,True,-1.3365930507733531e-05,-1.9527498602682123e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-05,0.951996927803379,0.9416282642089089,0.946812596006144,-0.010944700460829626,0.010368663594470084,True,-5.4356370717953384e-05,-2.6299844698020782e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-06,0.9646697388632869,0.941628264208909,0.9531490015360979,0.006336405529953959,0.02304147465437789,True,8.30500196739034e-05,-1.81730687996538e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-09,0.9596774193548384,0.9400921658986172,0.9498847926267278,-0.003264208909370181,0.019585253456221197,True,-3.877755515545239e-05,-2.4530564003744164e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-10,0.9420122887864819,0.9362519201228876,0.9391321044546848,-0.010752688172043001,0.005760368663594306,True,-3.033333547293042e-05,-2.362768732965426e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-11,0.9439324116743469,0.9350998463901686,0.9395161290322578,0.00038402457757302777,0.008832565284178306,True,2.0035258565096925e-06,-2.3109241764398406e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-12,0.9550691244239629,0.9358678955453146,0.9454685099846387,0.005952380952380931,0.01920122887864828,True,4.296012561012838e-05,-9.543427646339046e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-13,0.9585253456221196,0.9489247311827954,0.9537250384024575,0.008256528417818765,0.00960061443932414,True,4.4559866388554444e-05,2.690684170634822e-06,True,False,EASE_OF_MOVEMENT_AVAILABLE
2012-07-16,0.953149001536098,0.9358678955453146,0.9445084485407063,-0.009216589861751223,0.017281105990783474,True,-7.005282058909393e-05,1.3493227259873887e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-07-17,0.94047619047619,0.9335637480798767,0.9370199692780334,-0.00748847926267282,0.006912442396313279,True,-2.0022092025515893e-05,-1.3613281996160404e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-18,0.941244239631336,0.9239631336405526,0.9326036866359443,-0.004416282642089153,0.017281105990783363,True,-2.4205275016040627e-05,-9.719872647433721e-07,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-19,0.9496927803379411,0.9358678955453144,0.9427803379416277,0.01017665130568346,0.01382488479262678,True,4.1619151706268196e-05,2.5349723156915286e-06,True,False,EASE_OF_MOVEMENT_AVAILABLE
2012-07-20,0.941244239631336,0.9320276497695849,0.9366359447004604,-0.006144393241167334,0.009216589861751112,True,-2.0951096949084553e-05,-8.423668924033026e-07,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-23,0.9258832565284174,0.918586789554531,0.9222350230414742,-0.01440092165898621,0.007296466973886417,True,-5.658714695846744e-05,-8.175638154064862e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-24,0.9304915514592929,0.9197388632872499,0.9251152073732714,0.002880184331797153,0.010752688172043001,True,1.3440340050238427e-05,-6.26090454278115e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-25,0.9270353302611362,0.917818740399385,0.9224270353302606,-0.0026881720430107503,0.009216589861751112,True,-1.78362711309112e-05,-3.6523260008495648e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-26,0.9243471582181254,0.9139784946236553,0.9191628264208904,-0.003264208909370181,0.010368663594470084,True,-1.3278154260298905e-05,-1.0532909853292587e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-27,0.9201228878648228,0.9128264208909364,0.9164746543778796,-0.0026881720430108613,0.007296466973886417,True,-5.265990604552509e-06,-8.139226671085454e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-30,0.9212749615975416,0.9109062980030715,0.9160906298003066,-0.00038402457757291675,0.010368663594470084,True,-1.7288168066364975e-06,-6.096046766350173e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-07-31,0.9158986175115201,0.9086021505376339,0.912250384024577,-0.0038402457757296116,0.007296466973886195,True,-6.647766302672157e-06,-6.713996206291734e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-01,0.9220430107526876,0.9109062980030715,0.9164746543778796,0.004224270353302528,0.011136712749616029,True,1.7986419858445567e-05,-8.497832331411935e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-02,0.9174347158218119,0.9059139784946231,0.9116743471582175,-0.00480030721966207,0.011520737327188835,True,-2.649556126200027e-05,-1.357322002073727e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-03,0.916282642089093,0.9093701996927795,0.9128264208909362,0.0011520737327187502,0.006912442396313501,True,4.5837442888985524e-06,-8.242036815166379e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-06,0.9293394777265739,0.9147465437788013,0.9220430107526876,0.009216589861751334,0.014592933947772613,True,4.277547131138325e-05,-3.7564965768164405e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-07,0.9297235023041467,0.92626728110599,0.9279953917050683,0.005952380952380709,0.003456221198156695,True,7.960345121905392e-06,-1.4589522812488677e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-08,0.9354838709677412,0.9278033794162819,0.9316436251920115,0.0036482334869432087,0.007680491551459334,True,1.2028418740119065e-05,-3.572576064545234e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-09,0.9400921658986169,0.9262672811059902,0.9331797235023036,0.001536098310292111,0.013824884792626668,True,1.0565344920133145e-05,-1.3214016453153983e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-10,0.9397081413210439,0.9343317972350222,0.937019969278033,0.0038402457757293895,0.005376344086021612,True,1.8455764254239167e-05,4.038806298449359e-06,True,False,EASE_OF_MOVEMENT_AVAILABLE
2012-08-13,0.9335637480798764,0.9174347158218118,0.9254992319508442,-0.011520737327188835,0.016129032258064613,True,-6.278990799750846e-05,-1.4062114192468474e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-14,0.9201228878648227,0.9062980030721959,0.9132104454685093,-0.01228878648233489,0.01382488479262678,True,-5.266270232949069e-05,-3.893813647716811e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-15,0.9151305683563741,0.9078341013824878,0.911482334869431,-0.001728110599078292,0.007296466973886306,True,-6.601244691508009e-06,-3.4168915356603182e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-16,0.9101382488479256,0.9051459293394771,0.9076420890937014,-0.0038402457757296116,0.004992319508448473,True,-1.560374123804381e-05,-4.1553022951954116e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-17,0.9062980030721959,0.8966973886328719,0.9014976958525338,-0.006144393241167556,0.009600614439324029,True,-3.356917771233619e-05,-6.429613788459675e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-20,0.8997695852534554,0.860983102918586,0.8803763440860207,-0.021121351766513086,0.038786482334869365,True,-0.00048046534744250723,-4.027372672701933e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-21,0.9089861751152065,0.8959293394777258,0.9024577572964662,0.022081413210445433,0.013056835637480724,True,0.00012274430156211782,-3.279102089104273e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-22,0.9020737327188934,0.8920890937019962,0.8970814132104448,-0.00537634408602139,0.009984639016897168,True,-4.135596127562304e-05,-3.385247803487293e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-23,0.9016897081413203,0.8917050691244233,0.8966973886328717,-0.00038402457757302777,0.009984639016897057,True,-2.295265058595836e-06,-3.434383584540824e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-24,0.8955453149001529,0.8882488479262667,0.8918970814132098,-0.004800307219661959,0.007296466973886195,True,-2.210607531562042e-05,-3.897823203305136e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-27,0.8851766513056829,0.8705837173579102,0.8778801843317965,-0.014016897081413293,0.014592933947772724,True,-6.50755559771219e-05,-4.4195082111553315e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-28,0.8771121351766505,0.8678955453148994,0.872503840245775,-0.005376344086021501,0.009216589861751112,True,-2.2769331163735352e-05,-4.668063567611435e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-29,0.8732718894009208,0.8640552995391697,0.8686635944700453,-0.0038402457757297226,0.009216589861751112,True,-1.6591325909914142e-05,-4.862039787826058e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-30,0.8659754224270345,0.8548387096774186,0.8604070660522265,-0.008256528417818765,0.011136712749615918,True,-3.951898990701667e-05,-5.2761451746921716e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-08-31,0.8644393241167426,0.8594470046082942,0.8619431643625184,0.001536098310291889,0.004992319508448473,True,3.7742189438442945e-06,-4.80068712511108e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-09-03,0.871735791090629,0.8575268817204293,0.8646313364055291,0.0026881720430107503,0.014208909370199696,True,1.5992120655508383e-05,-4.310295532361086e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-09-04,0.8705837173579101,0.8571428571428564,0.8638632872503833,-0.0007680491551458335,0.01344086021505364,True,-4.592910013904849e-06,-4.2959502846639205e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-09-05,0.8605990783410131,0.8536866359446996,0.8571428571428563,-0.006720430107526987,0.006912442396313501,True,-2.129420662452754e-05,-4.336596465995947e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-09-06,0.8655913978494615,0.8571428571428563,0.861367127496159,0.004224270353302639,0.008448540706605168,True,2.103669818670243e-05,-3.946554495288529e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-09-07,0.9158986175115197,0.87058371735791,0.8932411674347148,0.031874039938555865,0.04531490015360973,True,0.0002584150763577918,1.3311628175707501e-05,True,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-10,0.9101382488479255,0.9036098310291851,0.9068740399385553,0.013632872503840487,0.006528417818740362,True,3.7224696940585465e-05,7.2030849884551894e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-11,0.902457757296466,0.8951612903225797,0.8988095238095228,-0.008064516129032473,0.007296466973886306,True,-2.054740294402525e-05,8.689410583569316e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-12,0.913210445468509,0.8963133640552986,0.9047619047619038,0.005952380952380931,0.016897081413210446,True,3.625960447640616e-05,1.144332983606946e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-13,0.9074500768049147,0.8966973886328716,0.9020737327188932,-0.0026881720430105283,0.010752688172043112,True,-1.4055286008442797e-05,1.2018386215153575e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-14,0.9101382488479255,0.8966973886328716,0.9034178187403985,0.0013440860215052641,0.013440860215053863,True,5.5798262870477215e-06,1.7065199234022834e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-17,0.90168970814132,0.881336405529953,0.8915130568356364,-0.011904761904762085,0.02035330261136703,True,-8.953653520228343e-05,1.22961132312694e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-18,0.8782642089093693,0.8686635944700452,0.8734639016897072,-0.018049155145929197,0.00960061443932414,True,-7.772957062274376e-05,7.92909575178157e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-19,0.8771121351766503,0.8686635944700452,0.8728878648233478,-0.0005760368663594306,0.008448540706605168,True,-1.7475521103579815e-06,1.0627055594400049e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-20,0.8728878648233478,0.8548387096774185,0.8638632872503831,-0.00902457757296471,0.018049155145929308,True,-3.989668568067092e-05,7.507705264077533e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-21,0.8640552995391696,0.8521505376344076,0.8581029185867886,-0.005760368663594528,0.011904761904761973,True,-2.4751951915388346e-05,4.597414366156339e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-24,0.869047619047618,0.8463901689708132,0.8577188940092155,-0.00038402457757302777,0.022657450076804753,True,-2.768466327953856e-06,4.727731772295695e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-25,0.8667434715821802,0.858294930875575,0.8625192012288776,0.00480030721966207,0.008448540706605279,True,2.3554039950929675e-05,7.931177956256924e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-26,0.8648233486943153,0.8517665130568346,0.858294930875575,-0.004224270353302639,0.013056835637480724,True,-3.3845953249781734e-05,4.010988567936627e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-09-27,0.8970814132104443,0.8540706605222724,0.8755760368663583,0.017281105990783363,0.043010752688171894,True,0.00015511596752966733,-3.367519205500836e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-09-28,0.8982334869431633,0.869815668202764,0.8840245775729636,0.008448540706605279,0.02841781874039928,True,4.781594306777187e-05,-2.6110016249875214e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-10-08,0.8982334869431634,0.8794162826420882,0.8888248847926258,0.004800307219662181,0.018817204301075252,True,4.74394210033182e-05,2.2452000855370103e-06,True,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-09,0.9093701996927792,0.8890168970814121,0.8991935483870956,0.010368663594469862,0.02035330261136714,True,5.7247337362198015e-05,3.744323863093572e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-10,0.9062980030721954,0.8982334869431633,0.9022657450076794,0.003072196620583778,0.00806451612903214,True,1.2854636301376414e-05,5.6664611709378e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-11,0.9047619047619038,0.8966973886328715,0.9007296466973876,-0.001536098310291778,0.008064516129032251,True,-5.243893865117463e-06,4.8933383029260014e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-12,0.9093701996927793,0.8913210445468501,0.9003456221198147,-0.00038402457757291675,0.018049155145929197,True,-2.4430547312616554e-06,1.1114301193713271e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-15,0.9001536098310282,0.8890168970814123,0.8945852534562202,-0.005760368663594528,0.011136712749615918,True,-3.701081675832116e-05,1.40227836126006e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-16,0.9032258064516119,0.8913210445468501,0.897273425499231,0.0026881720430107503,0.011904761904761751,True,1.0550819931884557e-05,1.4901238758475066e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-17,0.9016897081413202,0.8897849462365583,0.8957373271889393,-0.001536098310291667,0.011904761904761862,True,-7.84339948585598e-06,1.719075920096185e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-18,0.9124423963133632,0.9001536098310283,0.9062980030721958,0.010560675883256487,0.01228878648233489,True,4.589151174940889e-05,2.223672089130451e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-19,0.9120583717357903,0.9074500768049147,0.9097542242703525,0.003456221198156695,0.004608294930875556,True,9.752581113078807e-06,2.313108142280684e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-22,0.9155145929339469,0.903225806451612,0.9093701996927794,-0.00038402457757302777,0.01228878648233489,True,-2.0236734129381067e-06,2.1304101896816283e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-23,0.9135944700460821,0.9020737327188932,0.9078341013824877,-0.001536098310291778,0.011520737327188835,True,-6.758280289085761e-06,2.323893567972314e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-24,0.9059139784946227,0.8993855606758824,0.9026497695852526,-0.005184331797235098,0.006528417818740362,True,-1.570772209224026e-05,1.10372435638726e-05,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-25,0.9051459293394769,0.8936251920122879,0.8993855606758824,-0.003264208909370181,0.011520737327189057,True,-1.5438864934121596e-05,6.519042992308781e-06,False,False,EASE_OF_MOVEMENT_AVAILABLE
2012-10-26,0.8955453149001527,0.8709677419354829,0.8832565284178178,-0.016129032258064613,0.02457757296466978,True,-0.00012955881941379015,-6.123688466056101e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-10-29,0.8751920122887855,0.8671274961597533,0.8711597542242694,-0.012096774193548376,0.008064516129032251,True,-4.0935938106092516e-05,-1.3136779570933997e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-10-30,0.8790322580645152,0.8690476190476181,0.8740399385560667,0.002880184331797264,0.009984639016897168,True,8.701316627242883e-06,-1.3433445261943533e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-10-31,0.8786482334869423,0.8698156682027642,0.8742319508448533,0.0001920122887866249,0.008832565284178084,True,6.969125817799333e-07,-1.3009101944308005e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-01,0.9001536098310284,0.8782642089093695,0.8892089093701989,0.01497695852534564,0.02188940092165892,True,9.695634690716394e-05,-5.9091446844204635e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-02,0.8997695852534555,0.8901689708141315,0.8949692780337934,0.005760368663594528,0.009600614439324029,True,2.0774310242467287e-05,-1.7816356129355754e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-05,0.9051459293394771,0.8920890937019962,0.8986175115207367,0.0036482334869432087,0.013056835637480946,True,1.970476148892046e-05,-1.127782644575868e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-06,0.8986175115207365,0.8798003072196614,0.8892089093701989,-0.009408602150537737,0.01881720430107514,True,-5.677242749355056e-05,-4.622713216554052e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-07,0.8978494623655907,0.8867127496159748,0.8922811059907827,0.003072196620583778,0.011136712749615918,True,1.1034585506799618e-05,-7.1124936624547146e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-08,0.8870967741935477,0.8751920122887857,0.8811443932411667,-0.011136712749616029,0.011904761904761973,True,-3.7804463191872274e-05,-1.0509425398522649e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-09,0.8774961597542236,0.8713517665130561,0.8744239631336399,-0.006720430107526765,0.006144393241167445,True,-1.3650067436350119e-05,-1.1339882114480652e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-12,0.8790322580645155,0.8694316436251913,0.8742319508448534,-0.00019201228878651388,0.00960061443932414,True,-5.672768593650425e-07,-1.0897667583786312e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-13,0.8763440860215047,0.8609831029185862,0.8686635944700454,-0.0055683563748080145,0.015360983102918557,True,-2.1974566803123178e-05,-1.1345299348849378e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-14,0.8663594470046075,0.8613671274961591,0.8638632872503833,-0.00480030721966207,0.004992319508448473,True,-7.450811889309426e-06,-1.0774724131362795e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-15,0.8659754224270346,0.8540706605222729,0.8600230414746537,-0.0038402457757296116,0.011904761904761751,True,-1.1022193343065823e-05,-2.3078222691682e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-16,0.8540706605222729,0.8433179723502299,0.8486943164362514,-0.01132872503840232,0.010752688172043001,True,-2.929405180328386e-05,-1.4762589618247243e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-19,0.8475422427035323,0.8383256528417812,0.8429339477726567,-0.005760368663594639,0.009216589861751112,True,-1.5678377706399914e-05,-3.217665699942067e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-20,0.8506144393241161,0.8429339477726567,0.8467741935483863,0.0038402457757296116,0.007680491551459334,True,9.754605869810712e-06,-2.5706876079398684e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-21,0.8559907834101377,0.8394777265745001,0.8477342549923189,0.0009600614439325694,0.01651305683563753,True,3.2404189751876735e-06,-9.264682460223887e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-22,0.851382488479262,0.8448540706605216,0.8481182795698918,0.00038402457757291675,0.006528417818740362,True,8.360202901331125e-07,-1.0688846028247759e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-23,0.8582949308755755,0.8502304147465433,0.8542626728110594,0.006144393241167556,0.008064516129032251,True,1.1898151224360376e-05,-1.1246461047144905e-05,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-26,0.8533026113671269,0.8460061443932406,0.8496543778801837,-0.004608294930875667,0.007296466973886306,True,-9.945937819182626e-06,-7.901711784690055e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-27,0.8471582181259594,0.8394777265745001,0.8433179723502298,-0.006336405529953959,0.007680491551459223,True,-1.3159171473968529e-05,-9.629837283316351e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-28,0.8379416282642084,0.8294930875576032,0.8337173579109058,-0.009600614439323918,0.008448540706605168,True,-2.283997675876845e-05,-8.560945395237506e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-29,0.8344854070660516,0.8271889400921653,0.8308371735791085,-0.002880184331797375,0.007296466973886306,True,-5.5445682528445866e-06,-7.981981167844253e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-11-30,0.8341013824884786,0.8245007680491544,0.8293010752688166,-0.001536098310291889,0.009600614439324251,True,-3.537947251128165e-06,-8.194171910113049e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-12-03,0.8371735791090625,0.8229646697388627,0.8300691244239626,0.0007680491551460555,0.014208909370199807,True,3.564536994840074e-06,-6.36995021025853e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
2012-12-04,0.8317972350230409,0.8210445468509979,0.8264208909370194,-0.0036482334869432087,0.010752688172043001,True,-9.824268592246842e-06,-6.539482831896916e-06,False,True,EASE_OF_MOVEMENT_AVAILABLE
