announcement_id,ts_code,sec_name,report_period,event_publication_date,official_pdf_url,sha256,metric_id,metric_value,unit,statement_scope,period_scope,source_page,source_label,source_raw_value,source_raw_row,selected_numeric_column_one_based,all_numeric_cells_for_verification,source_unit_multiplier,currency_explicit_in_statement,previous_year_comparative_is_original_prior_vintage,strategy_input_status
1204089069,601601.SH,中国太保,2017-09-30 00:00:00,2017-10-28 00:00:00,https://static.cninfo.com.cn/finalpage/2017-10-28/1204089069.PDF,4f541fcefba8824febd0e6919f8cb79b199f3cf4173611d28a29dee5ceb77114,OPERATING_REVENUE_YTD,258957000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,12,营业收入,"258,957","一、营业收入 81,401 258,957 68,567 213,273",2,"['81,401', '258,957', '68,567', '213,273']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1204089069,601601.SH,中国太保,2017-09-30 00:00:00,2017-10-28 00:00:00,https://static.cninfo.com.cn/finalpage/2017-10-28/1204089069.PDF,4f541fcefba8824febd0e6919f8cb79b199f3cf4173611d28a29dee5ceb77114,OPERATING_PROFIT_YTD,15684000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,12,营业利润,"15,684","三、营业利润 6,084 15,684 3,919 12,821",2,"['6,084', '15,684', '3,919', '12,821']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1204089069,601601.SH,中国太保,2017-09-30 00:00:00,2017-10-28 00:00:00,https://static.cninfo.com.cn/finalpage/2017-10-28/1204089069.PDF,4f541fcefba8824febd0e6919f8cb79b199f3cf4173611d28a29dee5ceb77114,PARENT_NET_PROFIT_YTD,10926000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,12,归属于母公司股东的净利润,"10,926","归属于母公司股东的净利润 4,417 10,926 2,687 8,829",2,"['4,417', '10,926', '2,687', '8,829']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1204089069,601601.SH,中国太保,2017-09-30 00:00:00,2017-10-28 00:00:00,https://static.cninfo.com.cn/finalpage/2017-10-28/1204089069.PDF,4f541fcefba8824febd0e6919f8cb79b199f3cf4173611d28a29dee5ceb77114,BASIC_EPS_YTD,1.21,CNY_PER_SHARE,CONSOLIDATED,YEAR_TO_DATE,12,基本每股收益,1.21,(一)基本每股收益(元/股) 0.49 1.21 0.30 0.97,2,"['0.49', '1.21', '0.30', '0.97']",1,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1204089363,601328.SH,交通银行,2017-09-30 00:00:00,2017-10-28 00:00:00,https://static.cninfo.com.cn/finalpage/2017-10-28/1204089363.PDF,5b5a779533bd17aec7dc7e25e26fffa2d8b118fa0b7885961322412abedd601a,OPERATING_REVENUE_YTD,149716000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,15,营业收入,"149,716","一、营业收入 46,028 43,962 149,716 147,301",3,"['46,028', '43,962', '149,716', '147,301']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1204089363,601328.SH,交通银行,2017-09-30 00:00:00,2017-10-28 00:00:00,https://static.cninfo.com.cn/finalpage/2017-10-28/1204089363.PDF,5b5a779533bd17aec7dc7e25e26fffa2d8b118fa0b7885961322412abedd601a,OPERATING_PROFIT_YTD,65407000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,16,营业利润,"65,407","三、营业利润 18,210 18,550 65,407 66,854",3,"['18,210', '18,550', '65,407', '66,854']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1204089363,601328.SH,交通银行,2017-09-30 00:00:00,2017-10-28 00:00:00,https://static.cninfo.com.cn/finalpage/2017-10-28/1204089363.PDF,5b5a779533bd17aec7dc7e25e26fffa2d8b118fa0b7885961322412abedd601a,PARENT_NET_PROFIT_YTD,54419000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,16,归属于母公司股东的净利润,"54,419","归属于母公司股东的净利 
润 15,444 14,917 54,419 52,578",3,"['15,444', '14,917', '54,419', '52,578']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1204089363,601328.SH,交通银行,2017-09-30 00:00:00,2017-10-28 00:00:00,https://static.cninfo.com.cn/finalpage/2017-10-28/1204089363.PDF,5b5a779533bd17aec7dc7e25e26fffa2d8b118fa0b7885961322412abedd601a,BASIC_EPS_YTD,0.7,CNY_PER_SHARE,CONSOLIDATED,YEAR_TO_DATE,17,基本每股收益,0.70,(一)基本每股收益(元/股) 0.21 0.20 0.70 0.70,3,"['0.21', '0.20', '0.70', '0.70']",1,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1205547286,601328.SH,交通银行,2018-09-30 00:00:00,2018-10-27 00:00:00,https://static.cninfo.com.cn/finalpage/2018-10-27/1205547286.PDF,c2d5e10de5de60aeb185e91ebf1da60f5012d85878e211654f5355f68b3af876,OPERATING_REVENUE_YTD,157832000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,17,营业收入,"157,832","一、营业收入 55,967 46,083 157,832 149,790",3,"['55,967', '46,083', '157,832', '149,790']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1205547286,601328.SH,交通银行,2018-09-30 00:00:00,2018-10-27 00:00:00,https://static.cninfo.com.cn/finalpage/2018-10-27/1205547286.PDF,c2d5e10de5de60aeb185e91ebf1da60f5012d85878e211654f5355f68b3af876,OPERATING_PROFIT_YTD,66498000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,17,营业利润,"66,498","三、营业利润 19,048 18,265 66,498 65,481",3,"['19,048', '18,265', '66,498', '65,481']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1205547286,601328.SH,交通银行,2018-09-30 00:00:00,2018-10-27 00:00:00,https://static.cninfo.com.cn/finalpage/2018-10-27/1205547286.PDF,c2d5e10de5de60aeb185e91ebf1da60f5012d85878e211654f5355f68b3af876,PARENT_NET_PROFIT_YTD,57304000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,17,归属于母公司股东的净利润,"57,304","归属于母公司股东的净利润 16,533 15,444 57,304 54,419",3,"['16,533', '15,444', '57,304', '54,419']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1205547286,601328.SH,交通银行,2018-09-30 00:00:00,2018-10-27 00:00:00,https://static.cninfo.com.cn/finalpage/2018-10-27/1205547286.PDF,c2d5e10de5de60aeb185e91ebf1da60f5012d85878e211654f5355f68b3af876,BASIC_EPS_YTD,0.74,CNY_PER_SHARE,CONSOLIDATED,YEAR_TO_DATE,18,基本每股收益,0.74,(一)基本每股收益(元/股) 0.23 0.21 0.74 0.70,3,"['0.23', '0.21', '0.74', '0.70']",1,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1207021230,601288.SH,农业银行,2019-09-30 00:00:00,2019-10-26 00:00:00,https://static.cninfo.com.cn/finalpage/2019-10-26/1207021230.PDF,3702dbb1c17f9fdbebebd496b424acf653a574d532809118055a921b1cfd9e53,OPERATING_REVENUE_YTD,474981000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,18,营业收入,"474,981","一、营业收入 151,802 151,146 474,981 457,448",3,"['151,802', '151,146', '474,981', '457,448']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1207021230,601288.SH,农业银行,2019-09-30 00:00:00,2019-10-26 00:00:00,https://static.cninfo.com.cn/finalpage/2019-10-26/1207021230.PDF,3702dbb1c17f9fdbebebd496b424acf653a574d532809118055a921b1cfd9e53,OPERATING_PROFIT_YTD,216693000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,18,营业利润,"216,693","三、营业利润 71,675 67,790 216,693 208,681",3,"['71,675', '67,790', '216,693', '208,681']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1207021230,601288.SH,农业银行,2019-09-30 00:00:00,2019-10-26 00:00:00,https://static.cninfo.com.cn/finalpage/2019-10-26/1207021230.PDF,3702dbb1c17f9fdbebebd496b424acf653a574d532809118055a921b1cfd9e53,PARENT_NET_PROFIT_YTD,180671000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,18,归属于母公司股东的净利润,"180,671","-归属于母公司股东的净利润 59,226 55,822 180,671 171,611",3,"['59,226', '55,822', '180,671', '171,611']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1207021230,601288.SH,农业银行,2019-09-30 00:00:00,2019-10-26 00:00:00,https://static.cninfo.com.cn/finalpage/2019-10-26/1207021230.PDF,3702dbb1c17f9fdbebebd496b424acf653a574d532809118055a921b1cfd9e53,BASIC_EPS_YTD,0.51,CNY_PER_SHARE,CONSOLIDATED,YEAR_TO_DATE,19,基本及稀释每股收益,0.51,基本及稀释每股收益(人民币元) 0.17 0.17 0.51 0.51,3,"['0.17', '0.17', '0.51', '0.51']",1,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1209861041,601939.SH,建设银行,2021-03-31 00:00:00,2021-04-29 00:00:00,https://static.cninfo.com.cn/finalpage/2021-04-29/1209861041.PDF,74c0130de71c9cf239d30a74186bd50a22f5f0fa0fb8dcdacfceec4d8a7dfd5d,OPERATING_REVENUE_YTD,216523000000.0,CNY,EXPLICIT_CONSOLIDATED_SUMMARY,YEAR_TO_DATE,3,营业收入,"216,523","营业收入 216,523 209,395 3.40",1,"['216,523', '209,395', '3.40']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1209861041,601939.SH,建设银行,2021-03-31 00:00:00,2021-04-29 00:00:00,https://static.cninfo.com.cn/finalpage/2021-04-29/1209861041.PDF,74c0130de71c9cf239d30a74186bd50a22f5f0fa0fb8dcdacfceec4d8a7dfd5d,PARENT_NET_PROFIT_YTD,83115000000.0,CNY,EXPLICIT_CONSOLIDATED_SUMMARY,YEAR_TO_DATE,3,归属于本行股东的净利润,"83,115","归属于本行股东的净利润 83,115 80,855 2.80",1,"['83,115', '80,855', '2.80']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1209861041,601939.SH,建设银行,2021-03-31 00:00:00,2021-04-29 00:00:00,https://static.cninfo.com.cn/finalpage/2021-04-29/1209861041.PDF,74c0130de71c9cf239d30a74186bd50a22f5f0fa0fb8dcdacfceec4d8a7dfd5d,BASIC_EPS_YTD,0.33,CNY_PER_SHARE,EXPLICIT_CONSOLIDATED_SUMMARY,YEAR_TO_DATE,3,基本和稀释每股收益,0.33,基本和稀释每股收益(人民币元) 0.33 0.32 3.13,1,"['0.33', '0.32', '3.13']",1,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1211361859,600036.SH,招商银行,2021-09-30 00:00:00,2021-10-23 00:00:00,https://static.cninfo.com.cn/finalpage/2021-10-23/1211361859.PDF,ca3ca27b3cb171f3445d28b53dde8ab7c05fe17dcd83af3591724671720623aa,OPERATING_REVENUE_YTD,251410000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,18,营业收入合计,"251,410","营业收入合计 251,410 221,430 82,661 73,077",1,"['251,410', '221,430', '82,661', '73,077']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1211361859,600036.SH,招商银行,2021-09-30 00:00:00,2021-10-23 00:00:00,https://static.cninfo.com.cn/finalpage/2021-10-23/1211361859.PDF,ca3ca27b3cb171f3445d28b53dde8ab7c05fe17dcd83af3591724671720623aa,OPERATING_PROFIT_YTD,116581000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,18,营业利润,"116,581","营业利润 116,581 98,047 40,339 35,019",1,"['116,581', '98,047', '40,339', '35,019']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1211361859,600036.SH,招商银行,2021-09-30 00:00:00,2021-10-23 00:00:00,https://static.cninfo.com.cn/finalpage/2021-10-23/1211361859.PDF,ca3ca27b3cb171f3445d28b53dde8ab7c05fe17dcd83af3591724671720623aa,PARENT_NET_PROFIT_YTD,93615000000.0,CNY,CONSOLIDATED,YEAR_TO_DATE,18,本行股东的净利润,"93,615","本行股东的净利润 93,615 76,603 32,465 26,815",1,"['93,615', '76,603', '32,465', '26,815']",1000000,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1211361859,600036.SH,招商银行,2021-09-30 00:00:00,2021-10-23 00:00:00,https://static.cninfo.com.cn/finalpage/2021-10-23/1211361859.PDF,ca3ca27b3cb171f3445d28b53dde8ab7c05fe17dcd83af3591724671720623aa,BASIC_EPS_YTD,3.62,CNY_PER_SHARE,CONSOLIDATED,YEAR_TO_DATE,18,基本及稀释每股收益,3.62,基本及稀释每股收益(人民币元) 3.62 3.02 1.27 1.05,1,"['3.62', '3.02', '1.27', '1.05']",1,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1211419143,600030.SH,中信证券,2021-09-30 00:00:00,2021-10-29 00:00:00,https://static.cninfo.com.cn/finalpage/2021-10-29/1211419143.PDF,6e9e42b442d533ae3c73367813365433a159c01f51595c09995bb01b48ee0d72,OPERATING_REVENUE_YTD,57811543804.57,CNY,CONSOLIDATED,YEAR_TO_DATE,12,营业总收入,"57,811,543,804.57","一、营业总收入 57,811,543,804.57 41,994,620,928.37",1,"['57,811,543,804.57', '41,994,620,928.37']",1,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1211419143,600030.SH,中信证券,2021-09-30 00:00:00,2021-10-29 00:00:00,https://static.cninfo.com.cn/finalpage/2021-10-29/1211419143.PDF,6e9e42b442d533ae3c73367813365433a159c01f51595c09995bb01b48ee0d72,OPERATING_PROFIT_YTD,23880288129.6,CNY,CONSOLIDATED,YEAR_TO_DATE,12,营业利润,"23,880,288,129.60","三、营业利润(亏损以“-” 号填列) 23,880,288,129.60 16,977,758,144.40",1,"['23,880,288,129.60', '16,977,758,144.40']",1,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
1211419143,600030.SH,中信证券,2021-09-30 00:00:00,2021-10-29 00:00:00,https://static.cninfo.com.cn/finalpage/2021-10-29/1211419143.PDF,6e9e42b442d533ae3c73367813365433a159c01f51595c09995bb01b48ee0d72,PARENT_NET_PROFIT_YTD,17645144597.36,CNY,CONSOLIDATED,YEAR_TO_DATE,12,归属于母公司股东的净利润,"17,645,144,597.36","1.归属于母公司股东的净利润(净亏损
以“-”号填列) 17,645,144,597.36 12,660,811,986.98",1,"['17,645,144,597.36', '12,660,811,986.98']",1,True,False,PASS_EXPLICIT_CNY_CURRENT_VINTAGE
