date,panic_reference_return,learned_reference_return,panic_state,learned_state,virtual_loss,target,learning_status,birth_scheduled,birth_added,active_groups,updated_records,zero_weight_fallback,record_start,record_stop,panic_loss,panic_regret,panic_budget,learned_loss,learned_regret,learned_budget,cash_loss,cash_regret,cash_budget
2015-10-08,0.0,0.03557167022667196,0.0,1.0,0.49297364919648023,0.4002370639735696,ADAPTIVE_REGRET_AVAILABLE,True,True,30,87,False,26661,26751,0.5,-0.007026350803519765,0.28692744018986827,0.482214164886664,0.010759484309816214,0.4002370639735696,0.5,-0.007026350803519765,0.3128354958365623
2015-11-02,0.0,-0.016551623582203523,0.0,1.0,0.5034501763045568,0.4084072647930281,ADAPTIVE_REGRET_AVAILABLE,True,True,31,90,False,28191,28284,0.5,0.0034501763045567957,0.28399705399999325,0.5082758117911017,-0.00482563548654491,0.4084072647930281,0.5,0.0034501763045567957,0.3075956812069787
2015-12-01,0.0,0.007673288849558091,0.0,1.0,0.49841514504771617,0.41094837305436177,ADAPTIVE_REGRET_AVAILABLE,True,True,32,93,False,30144,30240,0.5,-0.0015848549522838318,0.2836973485264519,0.49616335557522095,0.0022517894724952137,0.41094837305436177,0.5,-0.0015848549522838318,0.30535427841918644
2016-01-04,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,33,96,False,32352,32451,0.5,0.0,0.2828293958846645,0.5,0.0,0.4143923679368455,0.5,0.0,0.3027782361784901
2016-02-01,-0.011098615071803986,0.0,1.0,0.0,0.5014463230049049,0.26132339240307384,ADAPTIVE_REGRET_AVAILABLE,True,True,34,99,False,34332,34434,0.505549307535902,-0.004102984530997111,0.26132339240307384,0.5,0.0014463230049048814,0.42374504117487843,0.5,0.0014463230049048814,0.3149315664220478
2016-03-01,0.0,0.0,1.0,0.0,0.5,0.27428513103531554,ADAPTIVE_REGRET_AVAILABLE,True,True,35,102,False,35964,36069,0.5,0.0,0.27428513103531554,0.5,0.0,0.4147423223180506,0.5,0.0,0.31097254664663365
2016-04-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,36,105,False,38379,38487,0.5,0.0,0.28472721175244003,0.5,0.0,0.40709827402983184,0.5,0.0,0.3081745142177286
2016-05-03,0.0,0.0168862458390886,0.0,1.0,0.4965628192320318,0.40798219982155753,ADAPTIVE_REGRET_AVAILABLE,True,True,37,108,False,40539,40650,0.5,-0.003437180767968173,0.2848928958961379,0.4915568770804557,0.005005942151576126,0.40798219982155753,0.5,-0.003437180767968173,0.30712490428230466
2016-06-01,0.0,-0.00410117664609666,0.0,1.0,0.5008261200998084,0.39888057593325266,ADAPTIVE_REGRET_AVAILABLE,True,True,38,111,False,42870,42984,0.5,0.000826120099808425,0.28994285140573717,0.5020505883230484,-0.0012244682232399606,0.39888057593325266,0.5,0.000826120099808425,0.3111765726610102
2016-07-01,0.0,-0.0009488200127778512,0.0,1.0,0.5001886906469865,0.39484071449795055,ADAPTIVE_REGRET_AVAILABLE,True,True,39,114,False,45150,45267,0.5,0.00018869064698645577,0.2925104778984358,0.5004744100063889,-0.00028571935940246984,0.39484071449795055,0.5,0.00018869064698645577,0.3126488076036136
2016-08-01,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,40,117,False,47607,47727,0.5,-5.551115123125783e-17,0.2917326474920422,0.5,-5.551115123125783e-17,0.39763294807724264,0.5,-5.551115123125783e-17,0.31063440443071516
2016-09-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,41,120,False,50367,50490,0.5,0.0,0.29334825730724623,0.5,0.0,0.3951357996145847,0.5,0.0,0.3115159430781692
2016-10-10,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,42,123,False,52827,52953,0.5,0.0,0.29484307032414386,0.5,0.0,0.39282535931397566,0.5,0.0,0.3123315703618807
2016-11-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,43,126,False,54843,54972,0.5,0.0,0.29623014602510167,0.5,0.0,0.39068144193885135,0.5,0.0,0.31308841203604687
2016-12-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,44,129,False,57681,57813,0.5,0.0,0.2975207268714668,0.5,0.0,0.38868667070998897,0.5,0.0,0.3137926024185442
2017-01-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,45,132,False,60585,60720,0.5,0.0,0.29872454369330104,0.5,0.0,0.3868260052834268,0.5,0.0,0.31444945102327243
2017-02-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,46,135,False,63015,63153,0.5,0.0,0.29985006148935256,0.5,0.0,0.3850863618326037,0.5,0.0,0.31506357667804336
2017-03-01,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,47,138,False,65499,65640,0.5,-1.1102230246251565e-16,0.3009046787754954,0.5,-1.1102230246251565e-16,0.3834563049277744,0.5,-1.1102230246251565e-16,0.3156390162967303
2017-04-05,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,48,141,False,68742,68886,0.5,0.0,0.30189489041043926,0.5,0.0,0.3819257958663435,0.5,0.0,0.31617931372321706
2017-05-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,49,144,False,71334,71481,0.5,0.0,0.3028264214739766,0.5,0.0,0.3804859857455216,0.5,0.0,0.31668759278050196
2017-06-01,0.0,0.0022840681849551903,0.0,1.0,0.49955859280180737,0.38550672687940546,ADAPTIVE_REGRET_AVAILABLE,True,True,50,147,False,74274,74424,0.5,-0.00044140719819263374,0.3006096317312845,0.4988579659075224,0.0007006268942849614,0.38550672687940546,0.5,-0.00044140719819263374,0.3138836413893104
2017-07-03,0.0,-0.004327221915917834,0.0,1.0,0.5008589914939228,0.3940013094282784,ADAPTIVE_REGRET_AVAILABLE,True,True,51,150,False,77574,77727,0.5,0.0008589914939227672,0.2967300268128142,0.5021636109579589,-0.0013046194640361497,0.3940013094282784,0.5,0.0008589914939227672,0.30926866375890755
2017-08-01,0.0,0.007887425596378117,0.0,1.0,0.4984195374103615,0.40070693053617634,ADAPTIVE_REGRET_AVAILABLE,True,True,52,153,False,80787,80943,0.5,-0.0015804625896385094,0.29370974104080594,0.49605628720181094,0.002363250208550549,0.40070693053617634,0.5,-0.0015804625896385094,0.3055833284230176
2017-09-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,53,156,False,84375,84534,0.5,0.0,0.2991600545135839,0.5,0.0,0.3899954382820495,0.5,0.0,0.3108445072043662
2017-10-09,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,54,159,False,87714,87876,0.5,0.0,0.3001027109621663,0.5,0.0,0.3884324364143658,0.5,0.0,0.31146485262346796
2017-11-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,55,162,False,90468,90633,0.5,0.0,0.30099475784143126,0.5,0.0,0.38695334937215636,0.5,0.0,0.312051892786412
2017-12-01,0.0,0.0,0.0,0.0,0.49999999999999967,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,56,165,False,94098,94266,0.5,-3.3306690738754696e-16,0.30184016431112176,0.5,-3.3306690738754696e-16,0.38555159596234834,0.5,-3.3306690738754696e-16,0.3126082397265301
2018-01-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,57,168,False,97626,97797,0.5,0.0,0.30264249505229823,0.5,0.0,0.38422126565076403,0.5,0.0,0.31313623929693757
2018-02-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,58,171,False,101388,101562,0.5,0.0,0.3034049605105127,0.5,0.0,0.38295703525481667,0.5,0.0,0.3136380042346707
2018-03-01,0.007199727031230507,0.0,1.0,0.0,0.4988953480798639,0.30896909938766204,ADAPTIVE_REGRET_AVAILABLE,True,True,59,174,False,103998,104175,0.49640013648438475,0.002495211595479163,0.30896909938766204,0.5,-0.0011046519201360905,0.3795150632413599,0.5,-0.0011046519201360905,0.311515837370978
2018-04-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,60,177,False,107892,108072,0.5,0.0,0.3083578330702235,0.5,0.0,0.3790806144084038,0.5,0.0,0.3125615525213729
2018-05-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,61,180,False,111132,111315,0.5,0.0,0.30894503782665156,0.5,0.0,0.3780050395146901,0.5,0.0,0.31304992265865816
2018-06-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,62,183,False,115158,115344,0.5,0.0,0.30950526504484904,0.5,0.0,0.3769788790075212,0.5,0.0,0.31351585594762943
2018-07-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,63,186,False,118878,119067,0.5,0.0,0.3100403320930861,0.5,0.0,0.37599880403837815,0.5,0.0,0.3139608638685359
2018-08-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,64,189,False,123036,123228,0.5,0.0,0.31055189668631067,0.5,0.0,0.3750617781935402,0.5,0.0,0.3143863251201495
2018-09-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,65,192,False,127452,127647,0.5,0.0,0.31104147404104715,0.5,0.0,0.37416502607169333,0.5,0.0,0.31479349988725924
2018-10-08,0.0,0.0,0.0,1.0,0.5,0.37330600582793655,ADAPTIVE_REGRET_AVAILABLE,True,True,66,195,False,131157,131355,0.5,0.0,0.3115104518648605,0.5,0.0,0.37330600582793655,0.5,0.0,0.31518354230720286
2018-11-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,67,198,False,134721,134922,0.5,0.0,0.30318082005955843,0.5,0.0,0.3695926794521959,0.5,0.0,0.3272265004882454
2018-12-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,68,201,False,139143,139347,0.5,0.0,0.30380439726626923,0.5,0.0,0.36884280823699567,0.5,0.0,0.3273527944967353
2019-01-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,69,204,False,143223,143430,0.5,0.0,0.3044027049519549,0.5,0.0,0.3681233244160656,0.5,0.0,0.3274739706319794
2019-02-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,70,207,False,147777,147987,0.5,0.0,0.30497724862592496,0.5,0.0,0.36743241756708306,0.5,0.0,0.32759033380699176
2019-03-01,0.0,0.02045840352454964,0.0,1.0,0.4962483201867619,0.3708305028679052,ADAPTIVE_REGRET_AVAILABLE,True,True,71,210,False,150927,151140,0.5,-0.0037516798132380957,0.3035858627834881,0.4897707982377252,0.006477521949036724,0.3708305028679052,0.5,-0.0037516798132380957,0.3255836343486066
2019-04-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,72,213,False,155400,155616,0.5,0.0,0.3075099553196179,0.5,0.0,0.3633057760456952,0.5,0.0,0.32918426863468675
2019-05-06,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,73,216,False,159936,160155,0.5,0.0,0.3080032028871349,0.5,0.0,0.3627332779607211,0.5,0.0,0.32926351915214375
2019-06-03,0.0,0.0021965953169207353,0.0,1.0,0.49960268551077147,0.3617241433255338,ADAPTIVE_REGRET_AVAILABLE,True,True,74,219,False,164316,164538,0.5,-0.0003973144892285285,0.3087042327861954,0.49890170234153963,0.0007009831692318391,0.3617241433255338,0.5,-0.0003973144892285285,0.3295716238882707
2019-07-01,0.0,0.024554148775442153,0.0,1.0,0.49541340854359867,0.3785628726550369,ADAPTIVE_REGRET_AVAILABLE,True,True,75,222,False,168534,168759,0.5,-0.004586591456401334,0.3008646757624866,0.4877229256122789,0.007690482931319742,0.3785628726550369,0.5,-0.004586591456401334,0.3205724515824764
2019-08-01,0.0,0.0,0.0,0.0,0.5000000000000002,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,76,225,False,173709,173937,0.5,2.220446049250313e-16,0.30342521544545115,0.5,2.220446049250313e-16,0.3737186876069068,0.5,2.220446049250313e-16,0.32285609694764184
2019-09-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,77,228,False,178725,178956,0.5,0.0,0.30397761320687433,0.5,0.0,0.3729727771026544,0.5,0.0,0.3230496096904715
2019-10-08,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,78,231,False,183345,183579,0.5,0.0,0.3045099756353216,0.5,0.0,0.3722539205916769,0.5,0.0,0.32323610377300144
2019-11-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,79,234,False,187557,187794,0.5,0.0,0.3050233733306045,0.5,0.0,0.37156067242791874,0.5,0.0,0.3234159542414768
2019-12-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,80,237,False,192534,192774,0.5,0.0,0.3055188019498948,0.5,0.0,0.37089168816142937,0.5,0.0,0.32358950988867596
2020-01-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,81,240,False,197814,198057,0.5,0.0,0.30599718865247727,0.5,0.0,0.3702457158359225,0.5,0.0,0.3237570955116001
2020-02-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,82,243,False,201702,201948,0.5,0.0,0.3064593978906846,0.5,0.0,0.36962158816919716,0.5,0.0,0.32391901394011857
2020-03-02,0.0,0.0031027542928254714,0.0,0.0,0.49942380369029193,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,83,246,False,206622,206871,0.5,-0.0005761963097080658,0.3207054250144868,0.49844862285358726,0.0009751808367046699,0.37147646486110997,0.5,-0.0005761963097080658,0.30781811012440324
2020-04-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,84,249,False,212100,212352,0.5,0.0,0.3209190697246172,0.5,0.0,0.37083114197208084,0.5,0.0,0.308249788303302
2020-05-06,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,85,252,False,217392,217647,0.5,0.0,0.3211256056275709,0.5,0.0,0.3702072915359947,0.5,0.0,0.30866710283643456
2020-06-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,86,255,False,221982,222240,0.5,0.0,0.3213253817243539,0.5,0.0,0.36960385938054197,0.5,0.0,0.30907075889510394
2020-07-01,0.0,0.019353160542810333,0.0,1.0,0.49642349858608303,0.37351916584834677,ADAPTIVE_REGRET_AVAILABLE,True,True,87,258,False,227142,227403,0.5,-0.003576501413916966,0.31924789786186836,0.49032341972859483,0.0061000788574882,0.37351916584834677,0.5,-0.003576501413916966,0.3072329362897846
2020-08-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,88,261,False,233145,233409,0.5,0.0,0.30421248570781767,0.5,0.0,0.4031145040433027,0.5,0.0,0.2926730102488797
2020-09-01,0.0,0.006967455341191808,0.0,1.0,0.4985997541034919,0.40249590305931504,ADAPTIVE_REGRET_AVAILABLE,True,True,89,264,False,238689,238956,0.5,-0.0014002458965081122,0.30442213952181385,0.4965162723294041,0.002083481774087792,0.40249590305931504,0.5,-0.0014002458965081122,0.2930819574188708
2020-10-09,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,90,267,False,244563,244833,0.5,0.0,0.3130372720851633,0.5,0.0,0.3852077827269178,0.5,0.0,0.30175494518791857
2020-11-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,91,270,False,248883,249156,0.5,0.0,0.31336947508040286,0.5,0.0,0.38435870924146553,0.5,0.0,0.3022718156781319
2020-12-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,92,273,False,254616,254892,0.5,0.0,0.31369097830674786,0.5,0.0,0.3835369831616618,0.5,0.0,0.3027720385315903
2021-01-04,0.0,0.0,0.0,1.0,0.5,0.3827413041982573,ADAPTIVE_REGRET_AVAILABLE,True,True,93,276,False,260964,261243,0.5,0.0,0.3140022905069527,0.5,0.0,0.3827413041982573,0.5,0.0,0.30325640529479003
2021-02-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,94,279,False,266544,266826,0.5,0.0,0.3100407401173795,0.5,0.0,0.39043807849808365,0.5,0.0,0.2995211813845363
2021-03-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,95,282,False,270774,271059,0.5,0.0,0.3139854140567235,0.5,0.0,0.38244098374235397,0.5,0.0,0.3035736022009225
2021-04-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,96,285,False,277329,277617,0.5,0.0,0.31429639589465974,0.5,0.0,0.381651669544657,0.5,0.0,0.30405193456068325
2021-05-06,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,97,288,False,283377,283668,0.5,0.0,0.3145975389625685,0.5,0.0,0.3808873274833454,0.5,0.0,0.3045151335540859
2021-06-01,0.0,0.0,0.0,0.0,0.4999999999999998,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,98,291,False,288615,288909,0.5,-2.220446049250313e-16,0.3148893029044243,0.5,-2.220446049250313e-16,0.3801467909195029,0.5,-2.220446049250313e-16,0.30496390617607305
2021-07-01,0.0,-0.00038028880083329497,0.0,1.0,0.5000716207050514,0.37588553101110805,ADAPTIVE_REGRET_AVAILABLE,True,True,99,294,False,294789,295086,0.5,7.162070505140061e-05,0.3169624477134626,0.5001901444004166,-0.00011852369536524687,0.37588553101110805,0.5,7.162070505140061e-05,0.3071520212754299
2021-08-02,0.02479260845439679,0.0,1.0,0.0,0.4960585493424249,0.32340271114246244,ADAPTIVE_REGRET_AVAILABLE,True,True,100,297,False,301323,301623,0.4876036957728016,0.008454853569623277,0.32340271114246244,0.5,-0.0039414506575751185,0.3680962681697317,0.5,-0.0039414506575751185,0.3085010206878059
2021-09-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,101,300,False,307923,308226,0.5,0.0,0.3270690398959145,0.5,0.0,0.36592375932881327,0.5,0.0,0.3070072007752721
2021-10-08,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,102,303,False,313983,314289,0.5,0.0,0.3271655563182426,0.5,0.0,0.3654216258718391,0.5,0.0,0.307412817809918
2021-11-01,0.0,-0.003209228518360474,0.0,1.0,0.5005887167073672,0.36552129513836334,ADAPTIVE_REGRET_AVAILABLE,True,True,103,306,False,318879,319188,0.5,0.000588716707367154,0.3269650042591916,0.5016046142591802,-0.001015897551813083,0.36552129513836334,0.5,0.000588716707367154,0.3075137006024454
