period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,817,114,114,0,0,0.43032735387153676
evaluation,BASE,FULL_MONTH_EDGE_OPPORTUNITY,819,109,107,0,0,0.4531480605260157
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,817,114,114,0,0,0.4303880726211007
evaluation,STRESS,FULL_MONTH_EDGE_OPPORTUNITY,819,109,107,0,0,0.4533293719149974
earlier_diagnostic,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,694,65,68,0,0,0.47327606439987957
earlier_diagnostic,BASE,FULL_MONTH_EDGE_OPPORTUNITY,694,66,69,0,0,0.5005027243845391
earlier_diagnostic,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,695,65,67,0,0,0.473401082629109
earlier_diagnostic,STRESS,FULL_MONTH_EDGE_OPPORTUNITY,695,66,68,0,0,0.501650469930706
