model,period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,0.9732808730445878,79,817,260795.20000000013,48917.28353999996,211877.91646000015
IDLE_MONTH_EDGE_OPPORTUNITY,evaluation,STRESS,0.8198013304794368,79,817,250517.80000000005,85035.2151200001,165482.58487999986
IDLE_MONTH_EDGE_OPPORTUNITY,earlier_diagnostic,BASE,0.35517903681856455,47,694,69518.8999999999,18592.65603999996,50926.24395999985
IDLE_MONTH_EDGE_OPPORTUNITY,earlier_diagnostic,STRESS,0.24463298889415888,46,695,62976.09999999989,34102.59987999985,28873.50012000001
FULL_MONTH_EDGE_OPPORTUNITY,evaluation,BASE,0.8479366984238109,79,819,236422.30000000005,46666.47056,189755.82943999994
FULL_MONTH_EDGE_OPPORTUNITY,evaluation,STRESS,0.7064802744641692,79,819,227319.9,81166.01692000008,146153.88308000006
FULL_MONTH_EDGE_OPPORTUNITY,earlier_diagnostic,BASE,0.25389034724750015,47,694,49280.69999999995,17904.03820000004,31376.661799999943
FULL_MONTH_EDGE_OPPORTUNITY,earlier_diagnostic,STRESS,0.14878010491367236,46,695,43857.19999999997,32744.778239999898,11112.421759999968
