period,cost,model,name,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target,joint_point_pass
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,原空仓时补充月内两端,1.05938958229999,0.11515340123262627,0.11605402510788923,0.11924001418506514,0.9732808730445878,-0.14912652645535673,1604,0.43032735387153676,228,12048.583540000001,36868.69999999996,False,1.0174971976084635e-10,0.07889592958700929,False,False
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,原空仓时补充月内两端,0.8274129244000041,0.09522674256339204,0.09806258998129239,0.11961750528502235,0.8198013304794368,-0.17459229866535353,1604,0.4303880726211007,228,22606.71512,62428.50000000009,False,9.43600753089413e-11,0.0591417980496494,False,False
earlier_diagnostic,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,原空仓时补充月内两端,0.2546312197999953,0.046062773892921315,0.05873573996465308,0.16536938804374582,0.35517903681856455,-0.2782481051871124,1219,0.47327606439987957,133,4686.25604,13906.399999999961,False,6.320988177321851e-11,0.007101545696277391,False,False
earlier_diagnostic,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,原空仓时补充月内两端,0.14436750059999826,0.02713286170047279,0.040517273798505886,0.16562473434862782,0.24463298889415888,-0.2906272385056952,1219,0.473401082629109,132,8819.79988,25282.79999999985,False,4.092726157978177e-11,-0.011567410385213885,False,False
evaluation,BASE,FULL_MONTH_EDGE_OPPORTUNITY,月内两端使用全部预算,0.9487791471999951,0.1059036809575158,0.10887654516154643,0.1284017372569578,0.8479366984238109,-0.1726978622960819,1604,0.4531480605260157,216,11473.37056,35193.1,False,9.86233317235019e-11,0.06964620931189883,False,False
evaluation,STRESS,FULL_MONTH_EDGE_OPPORTUNITY,月内两端使用全部预算,0.7307694153999995,0.08628509673044797,0.0910288014160312,0.12884832698984003,0.7064802744641692,-0.20156860362289677,1604,0.4533293719149974,216,21548.716920000003,59617.300000000076,False,1.0322764865122736e-10,0.050200152216705325,False,False
earlier_diagnostic,BASE,FULL_MONTH_EDGE_OPPORTUNITY,月内两端使用全部预算,0.15688330899999794,0.029353288776743744,0.04392613200000113,0.17301221758218552,0.25389034724750015,-0.2884240614271746,1219,0.5005027243845391,135,4514.1382,13389.90000000004,False,4.263256414560601e-11,-0.00960793941990018,False,False
earlier_diagnostic,STRESS,FULL_MONTH_EDGE_OPPORTUNITY,月内两端使用全部预算,0.05556210880000077,0.010792665124380995,0.02579010597890274,0.17334378137363932,0.14878010491367236,-0.30038361435118355,1219,0.501650469930706,134,8492.678240000001,24252.099999999897,False,5.638867150992155e-11,-0.02790760696130568,False,False
