period,cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,2020,0.6945915941999992,0.6909174005033187,0.5340485490784576,0.1297004473437858,4.1175536400649495,-0.029136885933039425,243,0.39932994901540136,33,1219.8811600000001,3705.100000000018,False,9.22000253922306e-11
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,2021,0.04910020867846823,0.048893289310341224,0.053050306245658214,0.10331033748047157,0.5135043359594692,-0.11189380197588891,243,0.4143288583368924,39,1881.8398200000001,5468.40000000004,False,1.0174971976084635e-10
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,2022,-0.0391199410076928,-0.0391199410076928,-0.03310811930850288,0.11713239060329868,-0.2826555416309457,-0.1331999674333385,242,0.3626649124327616,30,1870.55802,5902.500000000066,False,7.51469997339882e-11
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,2023,0.029506733855422827,0.029506733855422827,0.032849939754586166,0.08679760948598407,0.3784659502620371,-0.056562664733753994,242,0.3332245135447469,26,1770.22966,5513.900000000075,False,5.397282620833721e-11
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,2024,0.13641015515647723,0.13641015515647723,0.14062826514648397,0.1615459729898472,0.8705154485981655,-0.07504246222404116,242,0.5447886664920598,33,1587.94818,4890.899999999974,False,6.753353432031872e-11
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,2025,0.048396480579958816,0.04819259447357884,0.0517761541338085,0.09697828570666321,0.5338943017658544,-0.09956147016171477,243,0.47306193650967915,40,2137.5213000000003,6414.7999999999765,False,6.633626981056295e-11
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,2026,-0.017126880780819326,-0.027667812246198752,-0.020574038514245312,0.12262669123350962,-0.16777781661797903,-0.07694694447950237,149,0.5189787682808722,27,1580.6054,4973.099999999811,False,7.639755494892597e-11
evaluation,BASE,FULL_MONTH_EDGE_OPPORTUNITY,2020,0.6835941865999988,0.6799888498016693,0.5288980422219097,0.13970867901052053,3.785720729505158,-0.04107233252814179,243,0.43368141906870333,31,1230.96268,3779.5999999999867,False,5.616129783447832e-11
evaluation,BASE,FULL_MONTH_EDGE_OPPORTUNITY,2021,-0.012001190049725956,-0.011952098764549534,-0.005431572977777052,0.11492581759485883,-0.04726155611896236,-0.15176729073037354,243,0.45329083996311065,35,1740.32676,5049.600000000131,False,7.980816008057445e-11
evaluation,BASE,FULL_MONTH_EDGE_OPPORTUNITY,2022,-0.016966066388674348,-0.016966066388674348,-0.009931477615666484,0.12041643546105602,-0.08247609703476426,-0.1269531936367478,242,0.39917869715649923,31,1881.53382,5990.900000000022,False,5.4569682106375694e-11
evaluation,BASE,FULL_MONTH_EDGE_OPPORTUNITY,2023,0.029502002382068952,0.029502002382068952,0.03284737180421737,0.08682056632275426,0.3783362997438616,-0.05658054777802189,242,0.3332294367981071,26,1694.6546400000002,5278.600000000071,False,6.536993168992922e-11
evaluation,BASE,FULL_MONTH_EDGE_OPPORTUNITY,2024,0.11711617011477851,0.11711617011477851,0.12765897413010707,0.1849900352046965,0.6900856794196992,-0.09985606980297726,242,0.56231703335009,30,1548.9261600000002,4759.899999999951,False,9.86233317235019e-11
evaluation,BASE,FULL_MONTH_EDGE_OPPORTUNITY,2025,0.05764699139046657,0.05740307902492586,0.06053185743002122,0.09703093145984829,0.6238408363117641,-0.09958284498925701,243,0.48327974430997944,39,2000.9404200000001,6013.899999999977,False,6.234301963559119e-11
evaluation,BASE,FULL_MONTH_EDGE_OPPORTUNITY,2026,-0.02020774294168179,-0.03261312036237281,-0.02491767164975928,0.12861202232080704,-0.19374294253460364,-0.07694344232509279,149,0.5406359851270929,24,1376.02608,4320.599999999862,False,5.638867150992155e-11
evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,2020,0.24552272180000004,0.24439787566163013,0.2231849227364153,0.09577095960907298,2.3304029075978017,-0.026046373619159912,243,0.19033790364673708,17,343.65564,1112.9000000000024,False,3.7971403799019754e-11
evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,2021,0.12083578233120924,0.12030973733857317,0.1158905953713032,0.06764940863510281,1.7131058158454968,-0.04035974893668249,243,0.20477458948335994,24,571.4575,1640.100000000055,False,5.016431714466307e-11
evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,2022,0.004275409371451082,0.004275409371451082,0.005362179192994199,0.04699669807942054,0.11409693472363863,-0.030587599670722443,242,0.08686057909790135,9,327.78310000000005,1120.6999999999725,False,7.275957614183426e-11
evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,2023,0.00788782945139554,0.00788782945139554,0.007929946593508985,0.01212052279079571,0.6542578014482151,-0.006755715584477647,242,0.027837124279290203,4,195.26048,714.0000000000271,False,4.160938260611147e-11
evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,2024,0.10917487927707983,0.10917487927707983,0.10911385269615437,0.10573710554395163,1.0319353091313732,-0.06616422222891942,242,0.3502656739743753,21,720.5062200000001,2154.299999999955,False,1.0095391189679503e-10
evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,2025,0.1608022911053998,0.16009020980776525,0.14973913300685798,0.04924492492437142,3.0407018233213257,-0.008759073720699073,243,0.2101468514565566,23,669.0521000000001,1921.1000000000156,False,6.247447004170681e-11
evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,2026,0.013017516819944638,0.021228296518870992,0.02515486486921391,0.09138598458509475,0.2752595486432689,-0.06718111998958119,149,0.2915321853355517,17,643.00854,2003.0999999999003,False,1.0400214023320586e-10
evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,2020,0.1857960575999991,0.18496475802435863,0.1723299970435239,0.07211898382069144,2.3895233669956566,-0.027658049241670802,243,0.1843235519378405,15,274.28848000000005,887.600000000012,False,4.160938260611147e-11
evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,2021,0.09866848422215568,0.09824311975001308,0.09557369340703183,0.061113528254460495,1.563871308641981,-0.029562636607448442,243,0.12647630799947016,12,239.26008,684.6000000000234,False,2.5153212845907547e-11
evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,2022,-0.00825845170441074,-0.00825845170441074,-0.0076589343506571214,0.03570289428239818,-0.21451858468608914,-0.03055391473409389,242,0.06257030038424541,7,145.11682000000002,509.30000000000916,False,4.0472514228895307e-11
evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,2023,0.007876559183899373,0.007876559183899373,0.00791858479488139,0.012105591333055938,0.6541262278744396,-0.00674730362883113,242,0.02780700706641144,4,179.83776,657.6000000000249,False,3.015543370565865e-11
evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,2024,0.11035856291926636,0.11035856291926636,0.11082418349966916,0.1119962408005412,0.9895348514155988,-0.06644922071800721,242,0.3439834007050827,16,546.5961800000001,1658.8999999999278,False,6.38138430986146e-11
evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,2025,0.15596781608292914,0.1552785419042368,0.1455703963601993,0.049039400570751825,2.968437514854549,-0.00898700580254737,243,0.20337097991755754,21,601.947,1722.6000000000126,False,6.24567064733128e-11
evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,2026,0.03106995667564021,0.05095003177828273,0.05341718185104669,0.08656086441473891,0.617105457670906,-0.062130732895127556,149,0.22983839300658265,14,550.0691200000001,1707.5999999999242,False,6.414779818442184e-11
evaluation,BASE,K2_MONTH_EDGE,2020,0.5128616475000001,0.5102863553107639,0.4189862573934694,0.11324552015514318,3.6998042555632225,-0.04102971893450656,243,0.3028909113478778,25,1188.5705000000003,3635.4000000000074,False,5.0107473725802265e-11
evaluation,BASE,K2_MONTH_EDGE,2021,-0.08511408833239038,-0.08477911135569273,-0.08349269334928461,0.10073739232229072,-0.8288153130087498,-0.140106692877318,243,0.3205629463001747,24,1395.26798,4075.800000000052,False,5.729816621169448e-11
evaluation,BASE,K2_MONTH_EDGE,2022,-0.01966919851249654,-0.01966919851249654,-0.01376780231228103,0.11098277540340593,-0.12405350526004698,-0.11969985735051021,242,0.3168209093838629,24,1280.61104,4018.400000000037,False,6.184563972055912e-11
evaluation,BASE,K2_MONTH_EDGE,2023,0.029127321008851736,0.029127321008851736,0.03244723540359806,0.08640105319817279,0.37554212827910594,-0.056575187188158495,242,0.31775752163303206,24,1323.8921800000003,4082.9000000000487,False,5.0960125008714385e-11
evaluation,BASE,K2_MONTH_EDGE,2024,0.1401972944821702,0.1401972944821702,0.14670828311365258,0.17714711683287807,0.8281720060510964,-0.09661706557947705,242,0.32189762288655277,24,1342.8736800000001,4109.399999999957,False,6.343725544866174e-11
evaluation,BASE,K2_MONTH_EDGE,2025,-0.09178374549751027,-0.09142385327127371,-0.09231539408380224,0.08396672906525483,-1.0994282510642903,-0.10416753250715223,243,0.3124465692352522,24,1411.36284,4345.699999999987,False,5.928768587182276e-11
evaluation,BASE,K2_MONTH_EDGE,2026,-0.014405545759083562,-0.023291550551869614,-0.017918936297988425,0.10640177650100421,-0.16840824361442225,-0.0685094748143007,149,0.3346755669859117,15,872.86914,2752.199999999888,False,5.070432962384075e-11
evaluation,BASE,BUY_HOLD,2020,0.2814884467999998,0.2801811402090982,0.27355207408866355,0.22973862748596008,1.1907099693340903,-0.16055455715202166,243,0.9980743079350705,1,39.91064,145.2000000000055,False,2.7284841053187847e-11
evaluation,BASE,BUY_HOLD,2021,-0.03909048117061911,-0.03893278801219865,-0.02383188177217863,0.17830056468572633,-0.13366128040135403,-0.16951436057712796,243,0.9850610403433633,0,0.0,0.0,False,8.185452315956354e-11
evaluation,BASE,BUY_HOLD,2022,-0.1955425417304226,-0.1955425417304226,-0.19953602070306542,0.18977907942455732,-1.0514121014186222,-0.2688464292333853,242,0.9646426639612224,0,0.0,0.0,False,2.8194335754960775e-11
evaluation,BASE,BUY_HOLD,2023,-0.0916107335204824,-0.0916107335204824,-0.08841361175105267,0.12407304945822596,-0.7125932032549951,-0.18895188368823768,242,0.9467762506277704,0,0.0,0.0,False,2.6147972675971687e-11
evaluation,BASE,BUY_HOLD,2024,0.15920797025504138,0.15920797025504138,0.16860164826666224,0.205190869607964,0.8216820202029026,-0.11679840124068283,242,0.9267134558125625,0,0.0,0.0,False,2.830802259268239e-11
evaluation,BASE,BUY_HOLD,2025,0.19000526796167636,0.1891536772596284,0.1826290577328328,0.13628707555074462,1.3400321123247918,-0.09414639544678001,243,0.9266042470655912,0,0.0,0.0,False,2.773958840407431e-11
evaluation,BASE,BUY_HOLD,2026,0.020090666215121258,0.03283455662211168,0.04677594553211755,0.1705115478268411,0.2743271416409857,-0.08979668519913939,149,0.9004276520099145,1,45.825120000000005,145.2000000000055,False,3.456079866737127e-11
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,2020,0.6676199658000024,0.664114122890632,0.5180414880872132,0.12973666971546377,3.9930228610258984,-0.02961682805002131,243,0.39939553396004845,33,2415.30684,6499.799999999947,False,6.048139766789973e-11
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,2021,0.029277180293639033,0.029154958601850037,0.034116098426226066,0.10394315221267772,0.3282188167280249,-0.11851102769447543,243,0.4141524668872472,39,3659.15792,10016.000000000064,False,6.036771083017811e-11
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,2022,-0.05703140818021097,-0.05703140818021097,-0.05184821541533957,0.11774915253627226,-0.44032771615377775,-0.14240647744512672,242,0.3627129909343352,30,3580.13428,9967.000000000055,False,6.394884621840902e-11
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,2023,0.011012292065464068,0.011012292065464068,0.014789172026884014,0.08756298393011328,0.16889753367344937,-0.06213200021758839,242,0.3332473857270412,26,3325.20652,9447.999999999907,False,8.191136657842435e-11
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,2024,0.11714509798275946,0.11714509798275946,0.12355154467547559,0.16170901311509078,0.7640362296166019,-0.08205186446147517,242,0.544609768516168,33,2930.0152800000005,8561.400000000056,False,7.014477887423709e-11
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,2025,0.029398558131039185,0.029275822558932272,0.03359676457994992,0.09732595433731973,0.34519840887979053,-0.10406747984353516,243,0.47362481271307855,40,3874.1791200000002,10417.40000000005,False,6.529887741635321e-11
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,2026,-0.02890781639941626,-0.04652582953511228,-0.040114753672210963,0.12295801079549198,-0.32624758169625245,-0.08102133828978081,149,0.5190704674906631,27,2822.7151599999997,7518.900000000005,False,9.43600753089413e-11
evaluation,STRESS,FULL_MONTH_EDGE_OPPORTUNITY,2020,0.6569933884000001,0.6535533858509026,0.5130420404588146,0.1399845792028929,3.6649896965808946,-0.04112648791053934,243,0.4338894909346385,31,2440.52232,6584.899999999927,False,5.5990767577895895e-11
evaluation,STRESS,FULL_MONTH_EDGE_OPPORTUNITY,2021,-0.030097620152943576,-0.029975636873418275,-0.02375800580406634,0.11562645896523564,-0.20547205212960334,-0.16164791983539953,243,0.45331003698200373,35,3386.51152,9265.00000000011,False,1.0322764865122736e-10
evaluation,STRESS,FULL_MONTH_EDGE_OPPORTUNITY,2022,-0.03628001243127644,-0.03628001243127644,-0.029690638713081863,0.12109057747150187,-0.24519363383223952,-0.13283774921041183,242,0.3993620947042817,31,3602.4800000000005,10084.70000000003,False,6.696154741803184e-11
evaluation,STRESS,FULL_MONTH_EDGE_OPPORTUNITY,2023,0.011044839210546725,0.011044839210546725,0.01482024630918466,0.08755107977818374,0.1692754258055149,-0.062091702101368884,242,0.3332552048410465,26,3182.1165200000005,9041.29999999991,False,5.32054400537163e-11
