cost,model,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target
BASE,C_LOGIT_H5_EXPANDING_EQUAL,0.0403728011999991,0.005989276523390049,0.01811172316155536,0.15561918301259595,0.11638490069755335,-0.30389181318152453,1604,0.7441803522351359,74,2745.93976,8631.999999999882,False,3.419131644477602e-11,-0.030268195122226928,False
BASE,C_LOGIT_H5_EXPANDING_MAGNITUDE,0.10192968689999914,0.01475190475236393,0.02673634151917749,0.15545149020292529,0.1719915420834889,-0.39040521022543856,1604,0.7391770881879155,86,3704.8626200000003,11308.900000000129,False,8.185452315956354e-11,-0.021505566893253045,False
BASE,C_LOGIT_H5_ROLL756_EQUAL,0.08396521899999947,0.012238529487627148,0.01891527389799668,0.11613812719891593,0.1628687697503464,-0.35516540101889343,1604,0.39013874879454147,76,3510.2562000000003,10601.50000000012,False,9.777068044058979e-11,-0.024018942157989828,False
BASE,C_LOGIT_H5_ROLL756_MAGNITUDE,0.1826012902999995,0.025626720413102905,0.0317430604304786,0.11344569026717512,0.2798084295288851,-0.3191932012390141,1604,0.36804744726081995,72,3137.54194,9609.399999999914,False,4.3655745685100555e-11,-0.010630751232514071,False
BASE,C_LOGIT_H20_EXPANDING_EQUAL,0.1672809585000031,0.023610994744825094,0.038256206882679625,0.17266268953572034,0.2215661471829744,-0.36826409146766764,1604,0.8370771775419734,20,837.4083,2699.800000000022,False,2.8194335754960775e-11,-0.012646476900791882,False
BASE,C_LOGIT_H20_EXPANDING_MAGNITUDE,-0.02371644329999961,-0.003614731431451545,0.010935096949764201,0.1705663995757156,0.06411049876743184,-0.4104152822513814,1604,0.8243616771639839,20,748.3886600000001,2316.0000000000655,False,2.935962584160734e-11,-0.03987220307706852,False
BASE,C_LOGIT_H20_ROLL756_EQUAL,-0.24124202319999938,-0.04079630634085257,-0.03531253366481991,0.11215780960475744,-0.31484685541970536,-0.3264269738300131,1604,0.3364235408002311,18,616.5046400000001,1889.1000000000145,False,3.375077994860476e-11,-0.07705377798646955,False
BASE,C_LOGIT_H20_ROLL756_MAGNITUDE,-0.18230316900000257,-0.029908819621057004,-0.024432084709466728,0.10878566676844867,-0.2245891893228053,-0.35391600105295606,1604,0.36052507435580217,16,593.6338000000001,1800.8000000000366,False,2.880540250771446e-11,-0.06616629126667398,False
BASE,C_HGB_H5_EXPANDING_EQUAL,0.2386235096999965,0.03281376383063268,0.044731556904275674,0.15790239047529547,0.28328612866234043,-0.3533547218872931,1604,0.6375074844737685,106,4642.29806,14154.400000000047,False,5.1159076974727213e-11,-0.0034437078149842926,False
BASE,C_HGB_H5_EXPANDING_MAGNITUDE,0.15978792519999752,0.02261692947827144,0.036032310537305025,0.1652520827938285,0.21804451676569542,-0.37365392584738555,1604,0.6872754625798639,100,3996.6149600000003,12222.300000000143,False,3.8610892261203844e-11,-0.013640542167345535,False
BASE,C_HGB_H5_ROLL756_EQUAL,-0.24597229790000025,-0.041700907930116514,-0.03551781183325074,0.1187205357352078,-0.29917159329931803,-0.4893686500795762,1604,0.4119971276283316,86,3144.4595799999997,9493.500000000085,False,3.197442310920451e-11,-0.07795837957573348,False
BASE,C_HGB_H5_ROLL756_MAGNITUDE,-0.16261030420000083,-0.026419488878781084,-0.01974905678921676,0.11839840006740203,-0.16680172010748442,-0.40877934403578425,1604,0.3989785285825514,80,3224.8608400000003,9629.600000000111,False,5.297806637827307e-11,-0.06267696052439806,False
BASE,C_HGB_H20_EXPANDING_EQUAL,-0.35377855369999905,-0.06375027639943168,-0.05624808114202817,0.13836668586632717,-0.4065146230095309,-0.5640625420713864,1604,0.6087790264245506,38,1228.8107400000001,3699.300000000042,False,2.8421709430404007e-11,-0.10000774804504865,False
BASE,C_HGB_H20_EXPANDING_MAGNITUDE,-0.09692457520000036,-0.01526367442369079,-0.005577106397235069,0.13980399454433023,-0.03989232507563747,-0.4272744669692009,1604,0.6194000632559125,30,1157.31504,3452.300000000063,False,3.370814738445915e-11,-0.051521146069307765,False
BASE,C_HGB_H20_ROLL756_EQUAL,-0.18683354000000105,-0.03072162932087624,-0.025743858315383485,0.10405821608308272,-0.24739861285752712,-0.29005374112930427,1604,0.31155745477246277,20,681.108,2083.200000000008,False,3.851141627819743e-11,-0.06697910096649322,False
BASE,C_HGB_H20_ROLL756_MAGNITUDE,-0.16506351770000058,-0.02685034416241417,-0.021463666859576847,0.10686108037733953,-0.20085579131135503,-0.29005374112930427,1604,0.336030466927158,22,757.40354,2294.300000000029,False,3.851141627819743e-11,-0.06310781580803115,False
BASE,C_ET_H5_EXPANDING_EQUAL,0.3154040682999944,0.042228138139600635,0.056741063130634824,0.17532642493380743,0.3236309823351317,-0.3228985038027507,1604,0.8401986745484762,68,3185.78634,9692.700000000093,False,1.0049916454590857e-10,0.005970666493983659,False
BASE,C_ET_H5_EXPANDING_MAGNITUDE,0.2113155350999984,0.029345716311136916,0.04516708128750052,0.18018557653478354,0.2506697936434515,-0.4011738662851335,1604,0.9158708849921607,38,1531.49298,4711.300000000103,False,8.185452315956354e-11,-0.00691175533448006,False
BASE,C_ET_H5_ROLL756_EQUAL,0.09830187529999922,0.014247162607528929,0.023409026034091632,0.1359097464508244,0.1722394945572326,-0.36526186210229494,1604,0.49047406770352125,44,2110.12494,6469.499999999992,False,6.377831596182659e-11,-0.022010309038088045,False
