period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-02-05,2020-02-04,199940.78016,11144.400000000023,82.14240000000001,234.0000000000078,0.0,18,1,2,2020-03-02,2020-02-28,False,10828.257600000015,0.05415732394029294
evaluation,BASE,2,2020-07-01,2020-06-30,119438.88300000002,19180.499999999985,51.56790000000001,171.00000000000648,0.0,10,1,1,2020-07-15,2020-07-14,False,18957.932099999976,0.15872496145162354
evaluation,BASE,3,2020-08-19,2020-08-18,132490.4928,-6446.399999999994,51.66368,163.20000000000618,0.0,17,1,1,2020-09-11,2020-09-10,False,-6661.26368,-0.0502772956702294
evaluation,BASE,4,2021-01-05,2021-01-04,127801.5552,3888.0,51.8592,143.99999999998414,1727.9999999999998,12,1,1,2021-01-21,2021-01-20,False,5420.140800000016,0.04241060127568788
evaluation,BASE,5,2021-02-03,2021-02-02,131882.3712,-2448.0,52.224000000000004,144.00000000000546,0.0,12,1,1,2021-02-26,2021-02-25,False,-2644.2240000000056,-0.020049866983283402
evaluation,BASE,6,2021-06-08,2021-06-07,129679.9308,-2670.4999999999854,51.298100000000005,146.9999999999838,0.0,30,1,1,2021-07-21,2021-07-20,False,-2868.798099999969,-0.022122143976344325
evaluation,BASE,7,2021-07-29,2021-07-28,96588.71388000001,3920.2999999999884,39.388180000000006,118.20000000000448,0.0,9,1,1,2021-08-11,2021-08-10,False,3762.711819999984,0.038956019485617194
evaluation,BASE,8,2021-10-29,2021-10-28,129194.73378,730.8000000000175,51.7824,156.60000000000593,0.0,16,1,1,2021-11-22,2021-11-19,False,522.4176000000115,0.0040436446959952205
evaluation,BASE,9,2021-11-25,2021-11-24,129551.80518000001,2072.0,52.19368,155.4000000000059,0.0,10,1,1,2021-12-09,2021-12-08,False,1864.4063199999941,0.014391202943174567
evaluation,BASE,10,2022-05-13,2022-05-12,132494.4936,3021.1999999999825,53.558240000000005,165.9999999999817,0.0,6,1,1,2022-05-23,2022-05-20,False,2801.641760000001,0.02114534486586393
evaluation,BASE,11,2022-06-08,2022-06-07,133205.03568,-826.8000000000175,53.067840000000004,190.80000000000723,0.0,2,1,1,2022-06-10,2022-06-09,False,-1070.6678400000246,-0.008037742976715253
evaluation,BASE,12,2022-08-10,2022-08-09,132063.4074,-722.1999999999825,52.63268000000001,188.40000000000714,0.0,12,1,1,2022-08-26,2022-08-25,False,-963.2326799999897,-0.007293713671058814
evaluation,BASE,13,2024-02-19,2024-02-08,132028.00032,3949.100000000006,53.55918,156.40000000000015,0.0,4,1,1,2024-02-23,2024-02-22,False,3739.1408200000055,0.028320816879278215
evaluation,BASE,14,2024-06-18,2024-06-17,134609.81657999998,-303.20000000001164,53.7422,151.60000000000014,0.0,22,1,1,2024-07-18,2024-07-17,False,-508.5422000000118,-0.003777898320645731
evaluation,BASE,15,2024-08-02,2024-08-01,132967.38816000003,-1228.7999999999884,52.899840000000005,153.60000000000014,0.0,2,1,1,2024-08-06,2024-08-05,False,-1435.2998399999885,-0.010794374920509744
evaluation,BASE,16,2024-08-28,2024-08-27,132546.10392,-4362.300000000003,52.10394,157.19999999998268,0.0,11,1,1,2024-09-12,2024-09-11,False,-4571.603939999985,-0.03449067007476311
evaluation,BASE,17,2024-09-25,2024-09-24,131986.19196000003,19580.399999999994,56.66220000000001,188.9999999999792,0.0,3,1,1,2024-09-30,2024-09-27,False,19334.737800000017,0.1464906102136778
evaluation,BASE,18,2025-04-09,2025-04-08,246444.67908,8272.199999999983,100.16028,261.5999999999834,0.0,10,2,1,2025-04-23,2025-04-22,False,7910.439719999999,0.03209823701420691
evaluation,BASE,19,2025-06-03,2025-05-30,146894.97312,-1599.6000000000058,58.39656000000001,148.7999999999836,3273.6,11,1,1,2025-06-18,2025-06-17,False,1466.8034400000106,0.009985388940449064
evaluation,BASE,20,2025-12-19,2025-12-18,148949.18388,7155.0,60.9606,190.80000000000723,0.0,18,1,1,2026-01-16,2026-01-15,False,6903.239399999992,0.046346272065253775
evaluation,BASE,21,2026-05-06,2026-04-30,154865.16684,763.2000000000116,62.048159999999996,190.79999999997898,0.0,2,1,1,2026-05-08,2026-05-07,False,510.3518400000326,0.0032954592076041614
evaluation,BASE,22,2026-05-13,2026-05-12,152769.24774000002,-2626.5,60.533100000000005,185.40000000000703,0.0,3,1,1,2026-05-18,2026-05-15,False,-2872.433100000007,-0.018802430086509548
