period,cost,model,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,FULL_REFERENCE_EXECUTION,3,2020-08-19,2020-08-18,241113.213,-11731.5,94.0203,297.00000000001125,0.0,17,1,1,2020-09-11,2020-09-10,False,-12122.520300000011,-0.050277295670229455
evaluation,BASE,FULL_REFERENCE_EXECUTION,4,2021-01-05,2021-01-04,228445.27992,6949.799999999988,92.69832000000001,257.39999999997167,3088.7999999999997,12,1,1,2021-01-21,2021-01-20,False,9688.501680000016,0.04241060127568783
evaluation,BASE,FULL_REFERENCE_EXECUTION,5,2021-02-03,2021-02-02,238487.28791999997,-4426.799999999988,94.4384,260.40000000000987,0.0,12,1,1,2021-02-26,2021-02-25,False,-4781.638399999998,-0.02004986698328335
evaluation,BASE,FULL_REFERENCE_EXECUTION,6,2021-06-08,2021-06-07,233953.18128,-4817.799999999988,92.54596000000001,265.1999999999708,0.0,30,1,1,2021-07-21,2021-07-20,False,-5175.545959999959,-0.02212214397634439
evaluation,BASE,FULL_REFERENCE_EXECUTION,7,2021-10-29,2021-10-28,228689.52876,1293.600000000035,91.66080000000001,277.2000000000105,0.0,16,1,1,2021-11-22,2021-11-19,False,924.7392000000243,0.004043644695995238
evaluation,BASE,FULL_REFERENCE_EXECUTION,8,2021-11-25,2021-11-24,229591.80918,3672.0,92.49768,275.40000000001044,0.0,10,1,1,2021-12-09,2021-12-08,False,3304.1023199999895,0.014391202943174567
evaluation,BASE,FULL_REFERENCE_EXECUTION,9,2022-05-13,2022-05-12,233062.6032,5314.399999999965,94.21088,291.9999999999678,0.0,6,1,1,2022-05-23,2022-05-20,False,4928.189119999997,0.02114534486586391
evaluation,BASE,FULL_REFERENCE_EXECUTION,10,2022-06-08,2022-06-07,237925.97568,-1476.7999999999884,94.78783999999999,340.8000000000129,0.0,2,1,1,2022-06-10,2022-06-09,False,-1912.3878400000012,-0.008037742976715072
evaluation,BASE,FULL_REFERENCE_EXECUTION,11,2022-08-10,2022-08-09,235947.6801,-1290.2999999999884,94.03482,336.60000000001276,0.0,12,1,1,2022-08-26,2022-08-25,False,-1720.9348200000013,-0.007293713671058897
evaluation,BASE,FULL_REFERENCE_EXECUTION,12,2024-02-19,2024-02-08,234341.25888,7009.399999999994,95.06412,277.60000000000025,0.0,4,1,1,2024-02-23,2024-02-22,False,6636.735879999994,0.028320816879278145
evaluation,BASE,FULL_REFERENCE_EXECUTION,13,2024-06-18,2024-06-17,241161.12258000002,-543.2000000000116,96.28220000000002,271.60000000000025,0.0,22,1,1,2024-07-18,2024-07-17,False,-911.0822000000119,-0.0037778983206456914
evaluation,BASE,FULL_REFERENCE_EXECUTION,14,2024-08-02,2024-08-01,238579.50636000003,-2204.8000000000175,94.91664,275.60000000000025,0.0,2,1,1,2024-08-06,2024-08-05,False,-2575.3166400000177,-0.010794374920509905
evaluation,BASE,FULL_REFERENCE_EXECUTION,15,2024-08-28,2024-08-27,237099.01032,-7803.3000000000175,93.20374000000001,281.199999999969,0.0,11,1,1,2024-09-12,2024-09-11,False,-8177.703739999986,-0.03449067007476316
evaluation,BASE,FULL_REFERENCE_EXECUTION,16,2024-09-25,2024-09-24,229404.57174,34032.59999999998,98.48430000000002,328.49999999996385,0.0,3,1,1,2024-09-30,2024-09-27,False,33605.61570000002,0.14649061021367776
evaluation,BASE,FULL_REFERENCE_EXECUTION,17,2025-04-10,2025-04-09,262799.74944,5159.999999999942,106.07584,275.1999999999697,0.0,9,1,1,2025-04-23,2025-04-22,False,4778.724159999972,0.018183899224344602
evaluation,BASE,FULL_REFERENCE_EXECUTION,18,2025-06-03,2025-05-30,266938.17696,-2906.8000000000466,106.11848,270.3999999999702,5948.799999999999,11,1,1,2025-06-18,2025-06-17,False,2665.4815199999825,0.009985388940448927
evaluation,BASE,FULL_REFERENCE_EXECUTION,19,2025-12-19,2025-12-18,270263.14181999996,12982.5,110.61090000000002,346.2000000000131,0.0,18,1,1,2026-01-16,2026-01-15,False,12525.689099999987,0.04634627206525379
evaluation,BASE,FULL_REFERENCE_EXECUTION,20,2026-05-06,2026-04-30,282945.47777999996,1394.4000000000233,113.36472,348.5999999999616,0.0,2,1,1,2026-05-08,2026-05-07,False,932.4352800000617,0.003295459207604169
evaluation,BASE,FULL_REFERENCE_EXECUTION,21,2026-05-13,2026-05-12,282796.14792,-4862.0,112.05480000000003,343.200000000013,0.0,3,1,1,2026-05-18,2026-05-15,False,-5317.254800000013,-0.018802430086509548
evaluation,BASE,FULL_REFERENCE_EXECUTION,22,2026-06-05,2026-06-04,277583.5056,9605.0,112.8644,338.99999999996265,0.0,11,1,1,2026-06-23,2026-06-22,False,9153.135600000038,0.03297434975545621
evaluation,BASE,FULL_REFERENCE_EXECUTION,23,2026-07-23,2026-07-22,287632.91508,-5658.799999999988,113.82616000000002,361.19999999996026,0.0,6,1,1,2026-07-31,2026-07-30,False,-6133.826159999948,-0.021325188594267568
evaluation,BASE,FULL_REFERENCE_EXECUTION,24,2026-08-07,2026-08-06,281654.51964,1853.7999999999884,112.93828000000002,358.8000000000136,0.0,5,1,1,2026-08-14,2026-08-13,True,1382.0617199999747,0.00490693961441298
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,1,2020-02-05,2020-02-04,199963.9536,7596.0,162.7776,420.00000000001216,0.0,18,2,1,2020-03-02,2020-02-28,False,7013.222399999988,0.035072433174775895
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,2,2020-07-01,2020-06-30,206652.52796000004,30842.100000000035,177.39756,488.000000000011,0.0,10,2,1,2020-07-15,2020-07-14,False,30176.702440000023,0.14602629223989494
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,3,2020-08-19,2020-08-18,236789.27784,-13287.600000000006,183.84784000000002,481.99999999998977,0.0,17,2,1,2020-09-11,2020-09-10,False,-13953.447839999995,-0.05892770131858938
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,4,2021-01-05,2021-01-04,223210.04832,4123.799999999988,179.94744000000003,496.79999999998205,2980.7999999999997,12,2,1,2021-01-21,2021-01-20,False,6427.852560000006,0.028797326143601122
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,5,2021-02-03,2021-02-02,229389.51912,-5944.799999999988,180.8616,496.8000000000188,0.0,12,2,1,2021-02-26,2021-02-25,False,-6622.461600000008,-0.028869939766234982
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,6,2021-06-08,2021-06-07,111239.478,-2289.0,87.93960000000001,251.9999999999909,0.0,30,1,1,2021-07-21,2021-07-20,False,-2628.939599999991,-0.023633152971106096
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,7,2021-10-29,2021-10-28,219660.22896,997.3000000000175,175.87964000000002,443.0000000000103,0.0,16,2,1,2021-11-22,2021-11-19,False,378.4203600000072,0.0017227531892854272
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,8,2021-11-25,2021-11-24,220440.1408,3322.0,177.40800000000002,506.0000000000127,0.0,10,2,1,2021-12-09,2021-12-08,False,2638.5919999999874,0.011969653033355291
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,9,2022-05-13,2022-05-12,223394.92224,4553.399999999994,180.25392,529.8000000000156,0.0,6,2,1,2022-05-23,2022-05-20,False,3843.3460799999784,0.017204267856504606
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,10,2022-06-08,2022-06-07,227157.8268,-2211.0,180.5532,540.0000000000125,0.0,2,2,1,2022-06-10,2022-06-09,False,-2931.553200000012,-0.012905358539906634
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,11,2022-08-10,2022-08-09,223954.84612,-2531.6999999999825,177.86796,528.9999999999886,0.0,12,2,1,2022-08-26,2022-08-25,False,-3238.567959999971,-0.014460807685602277
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,12,2024-02-19,2024-02-08,220964.25036,6302.799999999988,179.01288,522.4000000000004,0.0,4,2,1,2024-02-23,2024-02-22,False,5601.387119999988,0.02534974372946791
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,13,2024-06-18,2024-06-17,226671.1322,-764.0,180.75496,509.6000000000005,0.0,22,2,1,2024-07-18,2024-07-17,False,-1454.3549600000006,-0.00641614547862571
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,14,2024-08-02,2024-08-01,111931.95487999999,-1033.6000000000058,88.99296000000001,258.4000000000002,0.0,2,1,1,2024-08-06,2024-08-05,False,-1380.992960000006,-0.012337790057187341
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,15,2024-08-28,2024-08-27,223473.75376000002,-7700.100000000006,175.41596000000004,528.8000000000152,0.0,11,2,1,2024-09-12,2024-09-11,False,-8404.315960000022,-0.03760761977008651
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,16,2024-09-25,2024-09-24,215330.29768000002,25014.70000000001,181.98559999999998,539.0999999999938,0.0,3,2,1,2024-09-30,2024-09-27,False,24293.614400000017,0.11282023320332975
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,17,2025-04-10,2025-04-09,239074.59159999999,4910.599999999977,192.94711999999998,500.8000000000004,0.0,9,2,1,2025-04-23,2025-04-22,False,4216.852879999977,0.017638231029817125
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,18,2025-06-03,2025-05-30,243817.88816000003,-3049.2000000000116,193.55952000000002,492.8000000000004,5420.799999999999,11,2,1,2025-06-18,2025-06-17,False,1685.2404799999874,0.0069118820309611
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,19,2025-12-19,2025-12-18,245224.85072000002,11175.200000000012,200.36272000000002,522.0000000000123,0.0,18,2,1,2026-01-16,2026-01-15,False,10452.83728,0.04262552204358418
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,20,2026-05-06,2026-04-30,255861.8038,248.9999999999709,204.49800000000002,523.0000000000124,0.0,2,2,1,2026-05-08,2026-05-07,False,-478.49800000004154,-0.0018701423694099726
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,21,2026-05-13,2026-05-12,255280.77148,-6807.299999999988,201.20548000000002,536.3999999999976,0.0,3,2,1,2026-05-18,2026-05-15,False,-7544.905479999986,-0.029555322307505218
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,22,2026-06-05,2026-06-04,248043.07756,8289.699999999983,201.44924,554.3999999999613,0.0,11,2,1,2026-06-23,2026-06-22,False,7533.850760000021,0.030373154671803456
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,23,2026-07-23,2026-07-22,254662.02408,-4381.200000000041,201.68208,533.9999999999886,0.0,6,2,1,2026-07-31,2026-07-30,False,-5116.8820800000285,-0.02009283519396124
evaluation,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,24,2026-08-07,2026-08-06,250129.51180000004,348.1000000000058,199.95164,527.9999999999887,0.0,5,2,1,2026-08-14,2026-08-13,True,-379.8516399999829,-0.0015186198432422754
evaluation,STRESS,FULL_REFERENCE_EXECUTION,1,2020-02-05,2020-02-04,199707.45104,8642.800000000017,162.99056000000002,421.6000000000238,0.0,18,1,1,2020-03-02,2020-02-28,False,8058.209439999993,0.04035006905368788
evaluation,STRESS,FULL_REFERENCE_EXECUTION,2,2020-07-01,2020-06-30,208006.36928,33380.80000000002,179.49248000000003,495.9999999999894,0.0,10,1,1,2020-07-15,2020-07-14,False,32705.307520000028,0.1572322406915098
evaluation,STRESS,FULL_REFERENCE_EXECUTION,3,2020-08-19,2020-08-18,240285.67584,-11684.100000000006,187.28084,492.9999999999895,0.0,17,1,1,2020-09-11,2020-09-10,False,-12364.380839999994,-0.051457003405534316
evaluation,STRESS,FULL_REFERENCE_EXECUTION,4,2021-01-05,2021-01-04,228086.79824,6933.600000000006,184.96448000000004,513.5999999999815,3081.6,12,1,1,2021-01-21,2021-01-20,False,9316.635520000023,0.04084688632525224
evaluation,STRESS,FULL_REFERENCE_EXECUTION,5,2021-02-03,2021-02-02,237565.38816,-4406.399999999965,188.0064,518.4000000000196,0.0,12,1,1,2021-02-26,2021-02-25,False,-5112.806399999985,-0.021521680576450455
evaluation,STRESS,FULL_REFERENCE_EXECUTION,6,2021-06-08,2021-06-07,232543.4802,-4785.099999999977,183.83564,526.799999999981,0.0,30,1,1,2021-07-21,2021-07-20,False,-5495.735639999958,-0.023633152971105995
evaluation,STRESS,FULL_REFERENCE_EXECUTION,7,2021-10-29,2021-10-28,226846.50232000003,1282.4000000000233,181.73440000000002,458.0000000000309,0.0,16,1,1,2021-11-22,2021-11-19,False,642.6655999999923,0.0028330416974797295
evaluation,STRESS,FULL_REFERENCE_EXECUTION,8,2021-11-25,2021-11-24,227727.5546,3640.0,183.365,500.50000000000546,0.0,10,1,1,2021-12-09,2021-12-08,False,2956.1349999999948,0.012981015868687482
evaluation,STRESS,FULL_REFERENCE_EXECUTION,9,2022-05-13,2022-05-12,230430.53535999998,5250.6999999999825,186.16328,519.299999999994,0.0,6,1,1,2022-05-23,2022-05-20,False,4545.236719999989,0.01972497574116641
evaluation,STRESS,FULL_REFERENCE_EXECUTION,10,2022-06-08,2022-06-07,235153.02360000001,-1458.5999999999767,187.23936000000003,561.0000000000379,0.0,2,1,1,2022-06-10,2022-06-09,False,-2206.8393600000145,-0.009384694809427125
evaluation,STRESS,FULL_REFERENCE_EXECUTION,11,2022-08-10,2022-08-09,232740.15884000002,-1271.8999999999942,185.38772,552.9999999999882,0.0,12,1,1,2022-08-26,2022-08-25,False,-2010.2877199999823,-0.00863747678965012
evaluation,STRESS,FULL_REFERENCE_EXECUTION,12,2024-02-19,2024-02-08,230809.68696,6898.299999999988,187.11468000000002,546.4000000000004,0.0,4,1,1,2024-02-23,2024-02-22,False,6164.785319999988,0.026709387293040104
evaluation,STRESS,FULL_REFERENCE_EXECUTION,13,2024-06-18,2024-06-17,237079.89404,-533.6000000000058,189.1612,533.6000000000005,0.0,22,1,1,2024-07-18,2024-07-17,False,-1256.3612000000062,-0.00529931568042642
evaluation,STRESS,FULL_REFERENCE_EXECUTION,14,2024-08-02,2024-08-01,234606.60512,-2166.399999999994,186.52704,541.6000000000005,0.0,2,1,1,2024-08-06,2024-08-05,False,-2894.5270399999945,-0.012337790057187263
evaluation,STRESS,FULL_REFERENCE_EXECUTION,15,2024-08-28,2024-08-27,232899.1224,-7659.0,182.9604,552.0000000000005,0.0,11,1,1,2024-09-12,2024-09-11,False,-8393.9604,-0.03604118518567677
evaluation,STRESS,FULL_REFERENCE_EXECUTION,16,2024-09-25,2024-09-24,224340.30024,33255.59999999998,192.47160000000002,577.7999999999934,0.0,3,1,1,2024-09-30,2024-09-27,False,32485.328399999988,0.14480380192612327
evaluation,STRESS,FULL_REFERENCE_EXECUTION,17,2025-04-10,2025-04-09,256873.90848,5039.999999999971,207.21792000000002,537.6000000000005,0.0,9,1,1,2025-04-23,2025-04-22,False,4295.1820799999705,0.016720974525656778
evaluation,STRESS,FULL_REFERENCE_EXECUTION,18,2025-06-03,2025-05-30,260804.28,-2838.0,207.21359999999999,528.0000000000005,5808.0,11,1,1,2025-06-18,2025-06-17,False,2234.7863999999995,0.008568825634303239
evaluation,STRESS,FULL_REFERENCE_EXECUTION,19,2025-12-19,2025-12-18,263402.3188,12645.0,215.4708,562.000000000038,0.0,18,1,1,2026-01-16,2026-01-15,False,11867.529199999963,0.04505476358016011
evaluation,STRESS,FULL_REFERENCE_EXECUTION,20,2026-05-06,2026-04-30,275321.5846,1356.0,220.48560000000003,565.0000000000382,0.0,2,1,1,2026-05-08,2026-05-07,False,570.5143999999618,0.0020721746201948954
evaluation,STRESS,FULL_REFERENCE_EXECUTION,21,2026-05-13,2026-05-12,275051.9768,-4726.0,217.84080000000006,555.9999999999882,0.0,3,1,1,2026-05-18,2026-05-15,False,-5499.840799999988,-0.01999564178373136
evaluation,STRESS,FULL_REFERENCE_EXECUTION,22,2026-06-05,2026-06-04,269886.51144,9333.0,219.31452000000002,603.8999999999578,0.0,11,1,1,2026-06-23,2026-06-22,False,8509.785480000042,0.03153097735264884
evaluation,STRESS,FULL_REFERENCE_EXECUTION,23,2026-07-23,2026-07-22,278727.14628,-5480.200000000012,220.46728000000002,582.9999999999876,0.0,6,1,1,2026-07-31,2026-07-30,False,-6283.667279999999,-0.022544152458288495
evaluation,STRESS,FULL_REFERENCE_EXECUTION,24,2026-08-07,2026-08-06,272404.71832,1791.7999999999302,218.32216,577.9999999999877,0.0,5,1,1,2026-08-14,2026-08-13,True,995.4778399999425,0.0036544074792072144
earlier_diagnostic,BASE,PRICE_CONFIRMED_STAGED_ENTRY,1,2015-01-05,2014-12-31,199289.54994,-17752.100000000006,76.10562000000002,219.19999999998782,1918.0000000000002,11,2,1,2015-01-20,2015-01-19,False,-16129.405619999994,-0.08093452780066022
earlier_diagnostic,BASE,PRICE_CONFIRMED_STAGED_ENTRY,2,2015-02-11,2015-02-10,183708.13428,67574.6,86.92967999999999,269.0000000000182,0.0,60,2,1,2015-05-15,2015-05-14,False,67218.67031999999,0.36589925962422654
earlier_diagnostic,BASE,PRICE_CONFIRMED_STAGED_ENTRY,3,2015-06-03,2015-06-02,250806.15120000002,-27196.399999999994,94.80504,290.39999999996803,0.0,13,2,1,2015-06-23,2015-06-19,False,-27581.605039999962,-0.10997180455117944
earlier_diagnostic,BASE,PRICE_CONFIRMED_STAGED_ENTRY,4,2015-09-29,2015-09-28,223328.6568,33657.30000000002,95.99058000000001,272.39999999997,0.0,60,2,1,2015-12-29,2015-12-28,False,33288.90942000005,0.14905793952726648
earlier_diagnostic,BASE,PRICE_CONFIRMED_STAGED_ENTRY,5,2016-05-03,2016-04-29,256302.55026,5456.900000000023,103.52742,322.40000000003613,0.0,60,2,1,2016-07-28,2016-07-27,False,5030.972579999987,0.019629038317786684
earlier_diagnostic,BASE,PRICE_CONFIRMED_STAGED_ENTRY,6,2017-05-18,2017-05-17,261743.63825999998,23069.400000000023,109.22888000000002,307.6000000000003,0.0,60,2,1,2017-08-14,2017-08-11,False,22652.571120000026,0.08654487753967247
earlier_diagnostic,BASE,PRICE_CONFIRMED_STAGED_ENTRY,7,2018-10-09,2018-10-08,284263.74138,-9370.099999999977,111.74090000000001,339.2000000000003,0.0,4,2,1,2018-10-15,2018-10-12,False,-9821.040899999978,-0.034549045377093454
earlier_diagnostic,BASE,PRICE_CONFIRMED_STAGED_ENTRY,8,2019-02-28,2019-02-27,274651.11924,-4266.799999999988,108.92608000000001,295.2000000000003,0.0,7,2,1,2019-03-11,2019-03-08,False,-4670.926079999988,-0.017006761497732566
earlier_diagnostic,BASE,PRICE_CONFIRMED_STAGED_ENTRY,9,2019-05-31,2019-05-30,269698.72896,15981.599999999977,110.99568000000002,292.8000000000003,0.0,24,2,1,2019-07-05,2019-07-04,False,15577.804319999976,0.05776002126547054
earlier_diagnostic,BASE,FULL_REFERENCE_EXECUTION,1,2015-01-05,2014-12-31,199812.35447999998,-16287.600000000006,76.60712000000001,221.59999999997558,1939.0000000000002,11,1,1,2015-01-20,2015-01-19,False,-14646.807119999981,-0.07330281031979952
earlier_diagnostic,BASE,FULL_REFERENCE_EXECUTION,2,2015-02-11,2015-02-10,185269.0464,68816.0,87.80160000000001,272.00000000001836,0.0,60,1,1,2015-05-15,2015-05-14,False,68456.19839999998,0.3694961448238986
earlier_diagnostic,BASE,FULL_REFERENCE_EXECUTION,3,2015-06-03,2015-06-02,253357.56138,-26514.0,95.96104,294.59999999996757,0.0,13,1,1,2015-06-23,2015-06-19,False,-26904.561039999964,-0.10619205873886267
earlier_diagnostic,BASE,FULL_REFERENCE_EXECUTION,4,2015-09-29,2015-09-28,224251.8414,38016.5,97.2305,277.99999999996936,0.0,60,1,1,2015-12-29,2015-12-28,False,37641.26950000003,0.1678526662925321
earlier_diagnostic,BASE,FULL_REFERENCE_EXECUTION,5,2016-05-03,2016-04-29,264461.18166000006,7365.599999999977,107.16948000000001,334.80000000003747,0.0,60,1,1,2016-07-28,2016-07-27,False,6923.63051999994,0.02618013909089004
earlier_diagnostic,BASE,FULL_REFERENCE_EXECUTION,6,2017-05-18,2017-05-17,270433.5759,24009.0,112.89000000000001,318.0000000000003,0.0,60,1,1,2017-08-14,2017-08-11,False,23578.11,0.08718632633367476
earlier_diagnostic,BASE,FULL_REFERENCE_EXECUTION,7,2018-10-09,2018-10-08,294858.96,-9592.0,115.9312,352.00000000000034,0.0,4,1,1,2018-10-15,2018-10-12,False,-10059.9312,-0.03411777346023333
earlier_diagnostic,BASE,FULL_REFERENCE_EXECUTION,8,2019-02-28,2019-02-27,284926.57392000005,-620.8000000000466,113.76160000000002,310.4000000000003,0.0,7,1,1,2019-03-11,2019-03-08,False,-1044.961600000047,-0.0036674768015616714
earlier_diagnostic,BASE,FULL_REFERENCE_EXECUTION,9,2019-05-31,2019-05-30,283195.42776,20046.600000000035,117.20268000000002,310.8000000000003,0.0,24,1,1,2019-07-05,2019-07-04,False,19618.597320000037,0.06927582650319565
