拟合收盘,成熟参考周期,状态行数,周期目标平均值,周期截距,新周期使用的平均截距
2018-03-01,9,59,0.027753862878604908,-0.02672844394734393,0.012829110380296953
2018-03-01,10,59,0.008058596622428638,-0.012274983942259465,0.012829110380296953
2018-03-01,11,59,-0.009137820667817292,-0.04994525944561712,0.012829110380296953
2018-03-01,12,59,-0.035002789938302165,-0.07847214879608591,0.012829110380296953
2018-03-01,13,59,0.01734099869304303,0.021878816036524702,0.012829110380296953
2018-03-01,14,59,0.04432397497238787,0.03809408264377117,0.012829110380296953
2018-03-01,15,56,-0.054517590356695164,-0.09593090103741958,0.012829110380296953
2018-04-02,1,59,0.02092881846220858,0.006772028057197262,0.012829110380296953
2018-04-02,2,52,0.09501125267143296,0.24059541931426376,0.012829110380296953
2018-04-02,3,6,-0.03344760127158214,-0.055495317464185595,0.012829110380296953
2018-04-02,4,59,0.17983739018447756,0.3038838151585106,0.012829110380296953
2018-04-02,5,25,-0.08038605495456558,-0.03189967672202718,0.012829110380296953
2018-04-02,6,59,0.024250487101779742,0.058195425057355143,0.012829110380296953
2018-04-02,8,1,-0.025405979073243636,-0.1390653095885265,0.012829110380296953
2018-04-02,9,59,0.027753862878604908,-0.02672844394734393,0.012829110380296953
2018-04-02,10,59,0.008058596622428638,-0.012274983942259465,0.012829110380296953
2018-04-02,11,59,-0.009137820667817292,-0.04994525944561712,0.012829110380296953
2018-04-02,12,59,-0.035002789938302165,-0.07847214879608591,0.012829110380296953
2018-04-02,13,59,0.01734099869304303,0.021878816036524702,0.012829110380296953
2018-04-02,14,59,0.04432397497238787,0.03809408264377117,0.012829110380296953
2018-04-02,15,56,-0.054517590356695164,-0.09593090103741958,0.012829110380296953
2018-05-02,1,59,0.02092881846220858,0.006772028057197262,0.012829110380296953
2018-05-02,2,52,0.09501125267143296,0.24059541931426376,0.012829110380296953
2018-05-02,3,6,-0.03344760127158214,-0.055495317464185595,0.012829110380296953
2018-05-02,4,59,0.17983739018447756,0.3038838151585106,0.012829110380296953
2018-05-02,5,25,-0.08038605495456558,-0.03189967672202718,0.012829110380296953
2018-05-02,6,59,0.024250487101779742,0.058195425057355143,0.012829110380296953
2018-05-02,8,1,-0.025405979073243636,-0.1390653095885265,0.012829110380296953
2018-05-02,9,59,0.027753862878604908,-0.02672844394734393,0.012829110380296953
2018-05-02,10,59,0.008058596622428638,-0.012274983942259465,0.012829110380296953
2018-05-02,11,59,-0.009137820667817292,-0.04994525944561712,0.012829110380296953
2018-05-02,12,59,-0.035002789938302165,-0.07847214879608591,0.012829110380296953
2018-05-02,13,59,0.01734099869304303,0.021878816036524702,0.012829110380296953
2018-05-02,14,59,0.04432397497238787,0.03809408264377117,0.012829110380296953
2018-05-02,15,56,-0.054517590356695164,-0.09593090103741958,0.012829110380296953
2018-06-01,1,59,0.02092881846220858,0.006772028057197262,0.012829110380296953
2018-06-01,2,52,0.09501125267143296,0.24059541931426376,0.012829110380296953
2018-06-01,3,6,-0.03344760127158214,-0.055495317464185595,0.012829110380296953
2018-06-01,4,59,0.17983739018447756,0.3038838151585106,0.012829110380296953
2018-06-01,5,25,-0.08038605495456558,-0.03189967672202718,0.012829110380296953
2018-06-01,6,59,0.024250487101779742,0.058195425057355143,0.012829110380296953
2018-06-01,8,1,-0.025405979073243636,-0.1390653095885265,0.012829110380296953
2018-06-01,9,59,0.027753862878604908,-0.02672844394734393,0.012829110380296953
2018-06-01,10,59,0.008058596622428638,-0.012274983942259465,0.012829110380296953
2018-06-01,11,59,-0.009137820667817292,-0.04994525944561712,0.012829110380296953
2018-06-01,12,59,-0.035002789938302165,-0.07847214879608591,0.012829110380296953
2018-06-01,13,59,0.01734099869304303,0.021878816036524702,0.012829110380296953
2018-06-01,14,59,0.04432397497238787,0.03809408264377117,0.012829110380296953
2018-06-01,15,56,-0.054517590356695164,-0.09593090103741958,0.012829110380296953
2018-07-02,1,59,0.02092881846220858,0.006772028057197262,0.012829110380296953
2018-07-02,2,52,0.09501125267143296,0.24059541931426376,0.012829110380296953
2018-07-02,3,6,-0.03344760127158214,-0.055495317464185595,0.012829110380296953
2018-07-02,4,59,0.17983739018447756,0.3038838151585106,0.012829110380296953
2018-07-02,5,25,-0.08038605495456558,-0.03189967672202718,0.012829110380296953
2018-07-02,6,59,0.024250487101779742,0.058195425057355143,0.012829110380296953
2018-07-02,8,1,-0.025405979073243636,-0.1390653095885265,0.012829110380296953
2018-07-02,9,59,0.027753862878604908,-0.02672844394734393,0.012829110380296953
2018-07-02,10,59,0.008058596622428638,-0.012274983942259465,0.012829110380296953
2018-07-02,11,59,-0.009137820667817292,-0.04994525944561712,0.012829110380296953
2018-07-02,12,59,-0.035002789938302165,-0.07847214879608591,0.012829110380296953
2018-07-02,13,59,0.01734099869304303,0.021878816036524702,0.012829110380296953
2018-07-02,14,59,0.04432397497238787,0.03809408264377117,0.012829110380296953
2018-07-02,15,56,-0.054517590356695164,-0.09593090103741958,0.012829110380296953
2018-08-01,1,59,0.02092881846220858,0.006772028057197262,0.012829110380296953
2018-08-01,2,52,0.09501125267143296,0.24059541931426376,0.012829110380296953
2018-08-01,3,6,-0.03344760127158214,-0.055495317464185595,0.012829110380296953
2018-08-01,4,59,0.17983739018447756,0.3038838151585106,0.012829110380296953
2018-08-01,5,25,-0.08038605495456558,-0.03189967672202718,0.012829110380296953
2018-08-01,6,59,0.024250487101779742,0.058195425057355143,0.012829110380296953
2018-08-01,8,1,-0.025405979073243636,-0.1390653095885265,0.012829110380296953
2018-08-01,9,59,0.027753862878604908,-0.02672844394734393,0.012829110380296953
2018-08-01,10,59,0.008058596622428638,-0.012274983942259465,0.012829110380296953
2018-08-01,11,59,-0.009137820667817292,-0.04994525944561712,0.012829110380296953
2018-08-01,12,59,-0.035002789938302165,-0.07847214879608591,0.012829110380296953
2018-08-01,13,59,0.01734099869304303,0.021878816036524702,0.012829110380296953
2018-08-01,14,59,0.04432397497238787,0.03809408264377117,0.012829110380296953
2018-08-01,15,56,-0.054517590356695164,-0.09593090103741958,0.012829110380296953
2018-09-03,1,59,0.02092881846220858,0.006772028057197262,0.012829110380296953
2018-09-03,2,52,0.09501125267143296,0.24059541931426376,0.012829110380296953
2018-09-03,3,6,-0.03344760127158214,-0.055495317464185595,0.012829110380296953
2018-09-03,4,59,0.17983739018447756,0.3038838151585106,0.012829110380296953
2018-09-03,5,25,-0.08038605495456558,-0.03189967672202718,0.012829110380296953
2018-09-03,6,59,0.024250487101779742,0.058195425057355143,0.012829110380296953
2018-09-03,8,1,-0.025405979073243636,-0.1390653095885265,0.012829110380296953
2018-09-03,9,59,0.027753862878604908,-0.02672844394734393,0.012829110380296953
2018-09-03,10,59,0.008058596622428638,-0.012274983942259465,0.012829110380296953
2018-09-03,11,59,-0.009137820667817292,-0.04994525944561712,0.012829110380296953
2018-09-03,12,59,-0.035002789938302165,-0.07847214879608591,0.012829110380296953
2018-09-03,13,59,0.01734099869304303,0.021878816036524702,0.012829110380296953
2018-09-03,14,59,0.04432397497238787,0.03809408264377117,0.012829110380296953
2018-09-03,15,56,-0.054517590356695164,-0.09593090103741958,0.012829110380296953
2018-10-08,1,59,0.02092881846220858,0.006772028057197262,0.012829110380296953
2018-10-08,2,52,0.09501125267143296,0.24059541931426376,0.012829110380296953
2018-10-08,3,6,-0.03344760127158214,-0.055495317464185595,0.012829110380296953
2018-10-08,4,59,0.17983739018447756,0.3038838151585106,0.012829110380296953
2018-10-08,5,25,-0.08038605495456558,-0.03189967672202718,0.012829110380296953
2018-10-08,6,59,0.024250487101779742,0.058195425057355143,0.012829110380296953
2018-10-08,8,1,-0.025405979073243636,-0.1390653095885265,0.012829110380296953
2018-10-08,9,59,0.027753862878604908,-0.02672844394734393,0.012829110380296953
2018-10-08,10,59,0.008058596622428638,-0.012274983942259465,0.012829110380296953
2018-10-08,11,59,-0.009137820667817292,-0.04994525944561712,0.012829110380296953
2018-10-08,12,59,-0.035002789938302165,-0.07847214879608591,0.012829110380296953
2018-10-08,13,59,0.01734099869304303,0.021878816036524702,0.012829110380296953
2018-10-08,14,59,0.04432397497238787,0.03809408264377117,0.012829110380296953
2018-10-08,15,56,-0.054517590356695164,-0.09593090103741958,0.012829110380296953
2018-11-01,1,59,0.02092881846220858,0.013777813063441727,0.009225416556969046
2018-11-01,2,52,0.09501125267143296,0.2474792908739033,0.009225416556969046
2018-11-01,3,6,-0.03344760127158214,-0.049876647670572774,0.009225416556969046
2018-11-01,4,59,0.17983739018447756,0.3102269777719012,0.009225416556969046
2018-11-01,5,25,-0.08038605495456558,-0.026350912020654392,0.009225416556969046
2018-11-01,6,59,0.024250487101779742,0.0670176060376303,0.009225416556969046
2018-11-01,8,1,-0.025405979073243636,-0.1306000984547847,0.009225416556969046
2018-11-01,9,59,0.027753862878604908,-0.0194600794431255,0.009225416556969046
2018-11-01,10,59,0.008058596622428638,-0.004819292352290019,0.009225416556969046
2018-11-01,11,59,-0.009137820667817292,-0.042672321339955556,0.009225416556969046
2018-11-01,12,59,-0.035002789938302165,-0.07084452380774231,0.009225416556969046
2018-11-01,13,59,0.01734099869304303,0.02976442051645851,0.009225416556969046
2018-11-01,14,59,0.04432397497238787,0.045648905357392675,0.009225416556969046
2018-11-01,15,56,-0.054517590356695164,-0.08902671854193742,0.009225416556969046
2018-11-01,16,7,-0.04122629696962168,-0.14188317163512942,0.009225416556969046
2018-12-03,1,59,0.02092881846220858,0.013777813063441727,0.009225416556969046
2018-12-03,2,52,0.09501125267143296,0.2474792908739033,0.009225416556969046
2018-12-03,3,6,-0.03344760127158214,-0.049876647670572774,0.009225416556969046
2018-12-03,4,59,0.17983739018447756,0.3102269777719012,0.009225416556969046
2018-12-03,5,25,-0.08038605495456558,-0.026350912020654392,0.009225416556969046
2018-12-03,6,59,0.024250487101779742,0.0670176060376303,0.009225416556969046
2018-12-03,8,1,-0.025405979073243636,-0.1306000984547847,0.009225416556969046
2018-12-03,9,59,0.027753862878604908,-0.0194600794431255,0.009225416556969046
2018-12-03,10,59,0.008058596622428638,-0.004819292352290019,0.009225416556969046
2018-12-03,11,59,-0.009137820667817292,-0.042672321339955556,0.009225416556969046
2018-12-03,12,59,-0.035002789938302165,-0.07084452380774231,0.009225416556969046
2018-12-03,13,59,0.01734099869304303,0.02976442051645851,0.009225416556969046
2018-12-03,14,59,0.04432397497238787,0.045648905357392675,0.009225416556969046
2018-12-03,15,56,-0.054517590356695164,-0.08902671854193742,0.009225416556969046
2018-12-03,16,7,-0.04122629696962168,-0.14188317163512942,0.009225416556969046
2019-01-02,1,59,0.02092881846220858,0.013777813063441727,0.009225416556969046
2019-01-02,2,52,0.09501125267143296,0.2474792908739033,0.009225416556969046
2019-01-02,3,6,-0.03344760127158214,-0.049876647670572774,0.009225416556969046
2019-01-02,4,59,0.17983739018447756,0.3102269777719012,0.009225416556969046
2019-01-02,5,25,-0.08038605495456558,-0.026350912020654392,0.009225416556969046
2019-01-02,6,59,0.024250487101779742,0.0670176060376303,0.009225416556969046
2019-01-02,8,1,-0.025405979073243636,-0.1306000984547847,0.009225416556969046
2019-01-02,9,59,0.027753862878604908,-0.0194600794431255,0.009225416556969046
2019-01-02,10,59,0.008058596622428638,-0.004819292352290019,0.009225416556969046
2019-01-02,11,59,-0.009137820667817292,-0.042672321339955556,0.009225416556969046
2019-01-02,12,59,-0.035002789938302165,-0.07084452380774231,0.009225416556969046
2019-01-02,13,59,0.01734099869304303,0.02976442051645851,0.009225416556969046
2019-01-02,14,59,0.04432397497238787,0.045648905357392675,0.009225416556969046
2019-01-02,15,56,-0.054517590356695164,-0.08902671854193742,0.009225416556969046
2019-01-02,16,7,-0.04122629696962168,-0.14188317163512942,0.009225416556969046
2019-02-01,1,59,0.02092881846220858,0.013777813063441727,0.009225416556969046
2019-02-01,2,52,0.09501125267143296,0.2474792908739033,0.009225416556969046
2019-02-01,3,6,-0.03344760127158214,-0.049876647670572774,0.009225416556969046
2019-02-01,4,59,0.17983739018447756,0.3102269777719012,0.009225416556969046
2019-02-01,5,25,-0.08038605495456558,-0.026350912020654392,0.009225416556969046
2019-02-01,6,59,0.024250487101779742,0.0670176060376303,0.009225416556969046
2019-02-01,8,1,-0.025405979073243636,-0.1306000984547847,0.009225416556969046
2019-02-01,9,59,0.027753862878604908,-0.0194600794431255,0.009225416556969046
2019-02-01,10,59,0.008058596622428638,-0.004819292352290019,0.009225416556969046
2019-02-01,11,59,-0.009137820667817292,-0.042672321339955556,0.009225416556969046
2019-02-01,12,59,-0.035002789938302165,-0.07084452380774231,0.009225416556969046
2019-02-01,13,59,0.01734099869304303,0.02976442051645851,0.009225416556969046
2019-02-01,14,59,0.04432397497238787,0.045648905357392675,0.009225416556969046
2019-02-01,15,56,-0.054517590356695164,-0.08902671854193742,0.009225416556969046
2019-02-01,16,7,-0.04122629696962168,-0.14188317163512942,0.009225416556969046
2019-03-01,1,59,0.02092881846220858,0.013777813063441727,0.009225416556969046
2019-03-01,2,52,0.09501125267143296,0.2474792908739033,0.009225416556969046
2019-03-01,3,6,-0.03344760127158214,-0.049876647670572774,0.009225416556969046
2019-03-01,4,59,0.17983739018447756,0.3102269777719012,0.009225416556969046
2019-03-01,5,25,-0.08038605495456558,-0.026350912020654392,0.009225416556969046
2019-03-01,6,59,0.024250487101779742,0.0670176060376303,0.009225416556969046
2019-03-01,8,1,-0.025405979073243636,-0.1306000984547847,0.009225416556969046
2019-03-01,9,59,0.027753862878604908,-0.0194600794431255,0.009225416556969046
2019-03-01,10,59,0.008058596622428638,-0.004819292352290019,0.009225416556969046
2019-03-01,11,59,-0.009137820667817292,-0.042672321339955556,0.009225416556969046
2019-03-01,12,59,-0.035002789938302165,-0.07084452380774231,0.009225416556969046
2019-03-01,13,59,0.01734099869304303,0.02976442051645851,0.009225416556969046
2019-03-01,14,59,0.04432397497238787,0.045648905357392675,0.009225416556969046
2019-03-01,15,56,-0.054517590356695164,-0.08902671854193742,0.009225416556969046
2019-03-01,16,7,-0.04122629696962168,-0.14188317163512942,0.009225416556969046
2019-04-01,1,59,0.02092881846220858,0.013777813063441727,0.009225416556969046
2019-04-01,2,52,0.09501125267143296,0.2474792908739033,0.009225416556969046
2019-04-01,3,6,-0.03344760127158214,-0.049876647670572774,0.009225416556969046
2019-04-01,4,59,0.17983739018447756,0.3102269777719012,0.009225416556969046
2019-04-01,5,25,-0.08038605495456558,-0.026350912020654392,0.009225416556969046
2019-04-01,6,59,0.024250487101779742,0.0670176060376303,0.009225416556969046
2019-04-01,8,1,-0.025405979073243636,-0.1306000984547847,0.009225416556969046
2019-04-01,9,59,0.027753862878604908,-0.0194600794431255,0.009225416556969046
2019-04-01,10,59,0.008058596622428638,-0.004819292352290019,0.009225416556969046
2019-04-01,11,59,-0.009137820667817292,-0.042672321339955556,0.009225416556969046
2019-04-01,12,59,-0.035002789938302165,-0.07084452380774231,0.009225416556969046
2019-04-01,13,59,0.01734099869304303,0.02976442051645851,0.009225416556969046
2019-04-01,14,59,0.04432397497238787,0.045648905357392675,0.009225416556969046
2019-04-01,15,56,-0.054517590356695164,-0.08902671854193742,0.009225416556969046
2019-04-01,16,7,-0.04122629696962168,-0.14188317163512942,0.009225416556969046
2019-05-06,1,59,0.02092881846220858,0.013777813063441727,0.009225416556969046
2019-05-06,2,52,0.09501125267143296,0.2474792908739033,0.009225416556969046
2019-05-06,3,6,-0.03344760127158214,-0.049876647670572774,0.009225416556969046
2019-05-06,4,59,0.17983739018447756,0.3102269777719012,0.009225416556969046
2019-05-06,5,25,-0.08038605495456558,-0.026350912020654392,0.009225416556969046
2019-05-06,6,59,0.024250487101779742,0.0670176060376303,0.009225416556969046
2019-05-06,8,1,-0.025405979073243636,-0.1306000984547847,0.009225416556969046
2019-05-06,9,59,0.027753862878604908,-0.0194600794431255,0.009225416556969046
2019-05-06,10,59,0.008058596622428638,-0.004819292352290019,0.009225416556969046
2019-05-06,11,59,-0.009137820667817292,-0.042672321339955556,0.009225416556969046
2019-05-06,12,59,-0.035002789938302165,-0.07084452380774231,0.009225416556969046
2019-05-06,13,59,0.01734099869304303,0.02976442051645851,0.009225416556969046
2019-05-06,14,59,0.04432397497238787,0.045648905357392675,0.009225416556969046
2019-05-06,15,56,-0.054517590356695164,-0.08902671854193742,0.009225416556969046
2019-05-06,16,7,-0.04122629696962168,-0.14188317163512942,0.009225416556969046
2019-06-03,1,59,0.02092881846220858,0.01223701529952574,0.005682071057997916
