period,cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,KNOWN_CASH_RISK_BUDGET,2020,0.03198687590000002,0.031853168155169004,0.03301767220559215,0.05769326488615605,0.5722968230476241,-0.0571812442695803,243,0.0916610499152434,6,115.12482,322.1999999999973,False,2.2282620193436742e-11
evaluation,BASE,KNOWN_CASH_RISK_BUDGET,2021,0.002759312706875662,0.002747941923141806,0.004249678340968074,0.05489027232068636,0.07742133826810162,-0.0452435643269899,243,0.16191787661591237,12,205.1851,542.999999999982,False,2.830802259268239e-11
evaluation,BASE,KNOWN_CASH_RISK_BUDGET,2022,-0.0026599291306313383,-0.0026599291306313383,-0.0026240463744451326,0.008898431018300542,-0.29488865723052865,-0.0077594434502572356,242,0.01329641247339348,4,30.61726,104.40000000000396,False,3.319655661471188e-11
evaluation,BASE,KNOWN_CASH_RISK_BUDGET,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,KNOWN_CASH_RISK_BUDGET,2024,0.09087786295110464,0.09087786295110464,0.09141524667893985,0.09549928380299348,0.9572348926461205,-0.054346504815825966,242,0.15684093554580858,8,327.72116,990.199999999943,False,1.8417267710901797e-11
evaluation,BASE,KNOWN_CASH_RISK_BUDGET,2025,0.028696250993901412,0.028576487984415512,0.028227375545671732,0.010022650335547825,2.8163584082701476,-0.004012128289134638,243,0.06569204780253154,5,130.6202,355.4999999999742,False,2.2993162929196842e-11
evaluation,BASE,KNOWN_CASH_RISK_BUDGET,2026,0.015128355930048888,0.02468667376457769,0.028457417632311282,0.09047586462968855,0.31453048554756036,-0.06702193030393898,149,0.20977993196433575,13,498.81708000000003,1543.4999999999295,False,2.5920599000528455e-11
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2020,0.06751541259999942,0.06722843492744016,0.06572762063042135,0.036462015044911394,1.802632700070542,-0.005403214023214214,243,0.04063410934187569,5,93.81748,259.7000000000162,False,2.326672188246448e-11
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2021,0.04090023430543227,0.04072853870072201,0.04043948680089539,0.032347979365247095,1.250139501583254,-0.009119499551878272,243,0.0481316188814085,6,106.97390000000001,316.800000000012,False,3.205968823749572e-11
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2022,0.0007454493459376382,0.0007454493459376382,0.0008263663285407175,0.012774714860266021,0.06468765350771274,-0.00982083030256035,242,0.022725571932358888,6,64.53476,221.89999999999947,False,3.6266101233195513e-11
