period,cost,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,0.2950884269000002,0.03978352120011404,0.03996204929097835,0.04366943845616181,0.9151033469572738,-0.05659164537707219,1604,0.09053914829022114,52,1324.0146200000001,3990.399999999907,False,4.092726157978177e-11
evaluation,STRESS,0.2693608144000012,0.0366405046682434,0.036931845040179836,0.0436122575444042,0.846822593455002,-0.05732810696792312,1604,0.09056381829385099,52,2620.6371200000003,7191.100000000023,False,4.001776687800884e-11
earlier_diagnostic,BASE,0.23505771640000012,0.042802499433195314,0.04467620134037666,0.07418985632951158,0.6021874626896286,-0.11470460096731547,1219,0.1534815392419266,33,728.9567200000001,2193.6999999999653,False,4.1154635255225e-11
earlier_diagnostic,STRESS,0.2208401934000004,0.040408284331011964,0.042378076205959764,0.07420007012177525,0.5711325627645628,-0.11519060288307513,1219,0.15363073740648825,33,1450.5613200000003,4161.699999999999,False,4.1154635255225e-11
