period,cost,terminal_nav_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference
evaluation,BASE,-561.8658999999752,-595.5,228.0,48.16590000000019,146.19999999999345
evaluation,STRESS,-901.0635999999067,-776.4000000000087,217.60000000000036,92.66360000000032,249.59999999999945
earlier_diagnostic,BASE,1078.790740000055,1073.400000000016,0.0,2.509260000000154,-7.900000000001455
earlier_diagnostic,STRESS,1114.3167999999714,1132.3000000000102,0.0,5.68320000000017,12.299999999999272
