date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after
2023-10-09,3.757,3.754,CLOSE,733.1546000000089,53000,0.0,199695.1546,-0.0015242269999999891,-304.84539999999106,-159.00000000000603,0.0,0.0,0.9963286310002436,3.296918293926865e-12,2023-09-28,False,0.996135,53000,53000,3.757,3.759,39.845400000000005,105.99999999998832,199227.0,FILLED,200000.0,0,733.1546000000089,53000.0
2023-11-01,3.68,3.642,CLOSE,359.95460000000895,53100,0.0,193750.15459999998,-0.0005931958233407197,-115.0000000000291,-109.800000000012,0.0,0.0,0.998142171288879,-1.7120527218139614e-11,2023-10-31,False,0.0018807481585118207,100,100,3.68,3.682,5.0,0.19999999999997797,368.2,FILLED,733.1546000000089,53000,359.95460000000895,53100.0
2024-02-01,3.2,3.218,CLOSE,173803.69184,0,0.0,173803.69184,-0.0074715744897668745,-1308.3627600000182,-1168.1999999999894,0.0,0.0,0.0,-1.6925127965805586e-11,2024-01-31,False,0.9762563925612809,-53100,-53100,3.2,3.198,33.962759999999996,106.20000000001188,169813.8,FILLED,4023.854600000009,53100,173803.69184,0.0
2024-06-03,3.58,3.587,CLOSE,400.21807999999146,48400,0.0,174011.01808,0.0011928759268868827,207.32623999999487,338.8000000000057,0.0,0.0,0.9977000417305989,2.842170943040401e-14,2024-05-31,False,0.9974977986060253,48400,48400,3.58,3.5820000000000003,34.67376000000001,96.80000000001084,173368.80000000002,FILLED,173803.69184,0,400.21807999999146,48400.0
2024-07-01,3.487,3.501,CLOSE,46.31807999999148,48500,0.0,169844.81808,0.003982951735156837,673.7999999999884,678.9999999999899,0.0,0.0,0.9997272917683118,-1.545430450278218e-12,2024-06-28,False,0.002062410003556325,100,100,3.487,3.489,5.0,0.19999999999997797,348.9,FILLED,400.21807999999146,48400,46.31807999999148,48500.0
2024-10-08,4.656,4.412,CLOSE,169381.64424000002,12100,0.0,222766.84424,0.08483221859913836,17420.026160000038,17563.100000000006,0.0,0.0,0.2396460756183489,3.623767952376511e-12,2024-09-30,False,0.7498780736856238,-36400,-36400,4.656,4.6530000000000005,33.87384,109.19999999997181,169369.2,FILLED,46.31807999999148,48500,169381.64424000002,12100.0
2024-11-01,3.964,3.979,CLOSE,217312.25620000003,0,0.0,217312.25620000003,-0.0005449461179657389,-118.48803999999654,-84.70000000000142,0.0,0.0,0.0,2.213340621892712e-12,2024-10-31,False,0.2205708420764401,-12100,-12100,3.964,3.962,9.588040000000001,24.199999999997335,47940.200000000004,FILLED,169381.64424000002,12100,217312.25620000003,0.0
2024-12-02,3.997,4.031,CLOSE,108917.68162000002,27100,0.0,218157.78162000002,0.0038908317219892297,845.5254199999908,921.3999999999947,0.0,0.0,0.5007389568632522,2.1671553440683056e-12,2024-11-29,False,0.49869667682369767,27100,27100,3.997,3.999,21.674580000000002,54.200000000006064,108372.90000000001,FILLED,217312.25620000003,0,108917.68162000002,27100.0
2025-01-02,4.02,3.909,CLOSE,54596.31952000003,40600,0.0,213301.71952,-0.021165067896145917,-4612.162100000016,-4560.800000000008,0.0,0.0,0.7440418218715726,-6.0254023992456496e-12,2024-12-31,False,0.24929119328619348,13500,13500,4.02,4.023,10.8621,40.500000000001535,54310.49999999999,FILLED,108917.68162000002,27100,54596.31952000003,40600.0
2025-02-05,3.93,3.887,CLOSE,323.8672000000297,54400,0.0,211776.66720000003,-0.006771638692422255,-1443.8523200000054,-1405.4000000000028,0.0,0.0,0.9984707134913301,-5.6417093219351955e-12,2025-01-27,False,0.25337616407467545,13900,13800,3.93,3.932,10.85232,27.59999999999696,54261.6,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,54596.31952000003,40600,323.8672000000297,54400.0
