date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after
2023-09-01,3.857,3.862,CLOSE,149822.96659999999,13000,0.0,200028.96659999999,0.00014483300000001087,28.966599999985192,64.99999999999861,0.0,0.0,0.25099364783700284,-1.6278534076263895e-11,2023-08-31,False,0.250835,13000,13000,3.857,3.859,10.0334,25.999999999997137,50167.0,FILLED,200000.0,0,149822.96659999999,13000.0
2023-10-09,3.757,3.754,CLOSE,560.8201399999962,52700,0.0,198396.62013999998,-0.0018029560022073676,-358.34646000000066,-249.10000000000173,0.0,0.0,0.9971732374291243,-7.673861546209082e-12,2023-09-28,False,0.7511795045372863,39700,39700,3.757,3.759,29.84646,79.39999999999125,149232.3,FILLED,149822.96659999999,13000,560.8201399999962,52700.0
2023-11-01,3.68,3.642,CLOSE,187.62013999999618,52800,0.0,192485.22014,-0.0005939783262129961,-114.40000000002328,-109.20000000001187,0.0,0.0,0.9990252750841674,-1.1436185332058812e-11,2023-10-31,False,0.0018930900758941322,100,100,3.68,3.682,5.0,0.19999999999997797,368.2,FILLED,560.8201399999962,52700,187.62013999999618,52800.0
2024-02-01,3.2,3.218,CLOSE,172651.44926,0,0.0,172651.44926,-0.007478889221276486,-1300.970880000008,-1161.5999999999892,0.0,0.0,0.0,-6.991740519879386e-12,2024-01-31,False,0.9772185806120337,-52800,-52800,3.2,3.198,33.77088,105.60000000001182,168854.4,FILLED,3830.8201399999966,52800,172651.44926,0.0
2024-07-01,3.487,3.501,CLOSE,129728.16631999999,12300,0.0,172790.46631999998,0.0008051890707887477,139.01705999998376,172.19999999999743,0.0,0.0,0.24921687473341614,-1.638156277294911e-11,2024-06-28,False,0.24856263983845112,12300,12300,3.487,3.489,8.58294,24.59999999999729,42914.7,FILLED,172651.44926,0,129728.16631999999,12300.0
2024-08-01,3.502,3.483,CLOSE,404.7067999999854,49200,0.0,171768.3068,-0.006410698358900624,-1108.2595199999923,-1008.5999999999873,0.0,0.0,0.9976438796682603,3.211653165635653e-12,2024-07-31,False,0.7482380216099309,36900,36900,3.502,3.504,25.859520000000003,73.80000000000825,129297.6,FILLED,129728.16631999999,12300,404.7067999999854,49200.0
2024-09-02,3.381,3.332,CLOSE,61.40679999998537,49300,0.0,164329.0068,-0.017706261000121404,-2962.0999999999767,-2956.9000000000024,0.0,0.0,0.9996263179508245,2.567013268617302e-11,2024-08-30,False,0.0020287867411269826,100,100,3.381,3.383,5.0,0.20000000000002238,338.3,FILLED,404.7067999999854,49200,61.40679999998537,49300.0
2024-10-08,4.656,4.412,CLOSE,229408.42822000003,0,0.0,229408.42822000003,0.09897144430394977,20660.12142000004,20853.9,0.0,0.0,0.0,-1.4210854715202004e-13,2024-09-30,False,0.9990883937793233,-49300,-49300,4.656,4.6530000000000005,45.87858000000001,147.8999999999618,229392.90000000002,FILLED,61.40679999998537,49300,229408.42822000003,0.0
2025-01-02,4.02,3.909,CLOSE,114729.99712000004,28500,0.0,226136.49712000004,-0.014262471197711402,-3271.931099999987,-3163.499999999993,0.0,0.0,0.49265156849441155,9.36495325731812e-12,2024-12-31,False,0.49978765335529296,28500,28500,4.02,4.023,22.931099999999997,85.50000000000324,114655.49999999999,FILLED,229408.42822000003,0,114729.99712000004,28500.0
2025-02-05,3.93,3.887,CLOSE,285.91288000004715,57600,0.0,224177.11288000006,-0.008414669460230728,-1902.3842399999849,-1821.3000000000047,0.0,0.0,0.9987246116415412,1.34718902700115e-11,2025-01-27,False,0.5046472818637799,29300,29100,3.93,3.932,22.884240000000002,58.199999999993594,114421.2,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,114729.99712000004,28500,285.91288000004715,57600.0
2025-07-01,3.98,3.988,CLOSE,173.11288000004606,58900,0.0,235066.31288000007,0.0014843349436997055,348.4000000000233,355.99999999998755,0.0,0.0,0.9992635572580388,3.602274034619768e-11,2025-06-30,False,0.022065388487846883,1300,1300,3.98,3.982,5.0,2.600000000000291,5176.6,FILLED,5354.712880000046,57600,173.11288000004606,58900.0
2025-09-01,4.607,4.616,CLOSE,271294.47776,0,0.0,271294.47776,0.00045161327195719636,122.46487999992678,353.4000000000134,0.0,0.0,0.0,-7.992184691829607e-11,2025-08-29,False,0.9987116753592613,-58900,-58900,4.607,4.604,54.235119999999995,176.7000000000067,271175.6,FILLED,173.11288000004606,58900,271294.47776,0.0
2025-11-03,4.752,4.763,CLOSE,680.8658599999617,56900,0.0,271695.56586,0.0014784233844775674,401.0880999999936,625.9000000000069,0.0,0.0,0.9974940118811111,-6.87805368215777e-12,2025-10-31,False,0.9972908487999148,56900,56900,4.752,4.755,54.111900000000006,170.70000000000647,270559.5,FILLED,271294.47776,0,680.8658599999617,56900.0
2025-12-01,4.646,4.687,CLOSE,210.9658599999617,57000,0.0,267369.96585999994,0.011185558551243924,2957.5999999999767,2962.900000000028,0.0,0.0,0.9992109590195691,-5.1102233555866405e-11,2025-11-28,False,0.001754086333501639,100,100,4.646,4.649,5.0,0.30000000000001137,464.9,FILLED,680.8658599999617,56900,210.9658599999617,57000.0
2026-02-02,4.68,4.6,CLOSE,192.46585999996205,58500,0.0,269292.46585999994,-0.02341441237998343,-6456.5,-6447.000000000038,0.0,0.0,0.9992852905877434,3.836930773104541e-11,2026-01-30,False,0.02563854879262162,1500,1500,4.68,4.683,5.0,4.5000000000001705,7024.5,FILLED,7221.965859999962,57000,192.46585999996205,58500.0
2026-08-14,4.737,4.737,OPEN_TERMINAL,277076.0780599999,0,0.0,277076.0780599999,0.000856498648098114,237.1121999999741,468.0000000000004,0.0,0.0,0.0,-1.963940121640917e-11,2026-08-13,False,0.9986730738665046,-58500,-58500,4.737,4.734,55.387800000000006,175.50000000000665,276939.0,FILLED,192.46585999996205,58500,277076.0780599999,0.0
