period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.007393914909933,8,144,47250.4,2418.50504000003,44831.89495999989
evaluation,STRESS,0.96344906506339,8,144,47036.4,4403.549199999986,42632.8508000001
earlier_diagnostic,BASE,0.6118337944742331,9,195,31028.69999999998,2792.421319999985,28236.278680000047
earlier_diagnostic,STRESS,0.5529684276922227,9,195,30411.79999999998,5244.069879999954,25167.73012000005
