period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,-21570.177680000197,-24782.6,1649.4,-426.8223199999999,-1136.1999999999223,-0.28359777340507697
evaluation,BASE,VINTAGE_REFERENCE_RISK,-10441.1055600002,-7063.000000000029,-6414.0999999999985,-780.09444,-2255.8999999999614,0.2617683558342838
evaluation,BASE,BUY_HOLD,-8419.169280000118,13051.59999999997,-19428.4,492.06928000000005,1550.300000000019,0.7194945242547395
evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,-20116.983399999823,-24706.199999999997,1664.0999999999995,-819.9166000000002,-2105.2000000000376,-0.26839970944953473
evaluation,STRESS,VINTAGE_REFERENCE_RISK,-7621.9058400000795,-6989.200000000026,-6255.2,-1540.49416,-4082.0000000000705,0.27635618890480584
evaluation,STRESS,BUY_HOLD,-10338.877679999918,12843.99999999997,-19434.800000000003,975.67768,2772.399999999996,0.6765406347531624
earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,-30578.194179999933,-29934.800000000014,0.0,143.49417999999991,499.899999999958,-0.41028888536835106
earlier_diagnostic,BASE,VINTAGE_REFERENCE_RISK,-34001.035819999874,-33112.90000000001,0.0,204.33581999999996,683.7999999999777,-0.4335657583101682
earlier_diagnostic,BASE,BUY_HOLD,-14225.915559999965,4623.699999999961,-16419.199999999997,605.31556,1825.0999999999908,0.3331118083216811
earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,-36192.130879999924,-35148.00000000003,0.0,275.9308800000001,768.1999999999457,-0.49082147514065255
earlier_diagnostic,STRESS,VINTAGE_REFERENCE_RISK,-38766.32739999998,-37276.300000000025,0.0,397.02740000000017,1092.9999999999636,-0.5076637598600366
earlier_diagnostic,STRESS,BUY_HOLD,-16987.858359999955,4006.799999999963,-16419.199999999997,1194.1583600000001,3381.299999999959,0.27526065351149814
