cost,model,era,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,ICHIMOKU_CLOUD,2020—2021,0.024139210400000177,0.011947966833110132,0.021091945550447768,0.13571185864121676,0.15541711506736358,-0.19951861244485203,486,0.3179323657041573,20,751.9579200000001,2241.100000000011,False,2.9103830456733704e-11
BASE,ICHIMOKU_CLOUD,2022—2023,-0.031229547189692317,-0.01573862576533682,-0.0141581676060758,0.0584422658398124,-0.24225904664413073,-0.09578873843990414,484,0.1622427479009866,10,408.28076000000004,1302.4000000000342,False,2.751221472863108e-11
BASE,ICHIMOKU_CLOUD,2024—终点,-0.12131396117356553,-0.048166165722803515,-0.04450759903116728,0.09821079009703416,-0.45318441066600634,-0.20481517459122672,634,0.34893629106110374,32,1160.9702000000002,3710.3999999999764,False,2.8478552849264815e-11
BASE,WITHIN_CYCLE_EXIT,2020—2021,0.2538091826000008,0.11921520289015305,0.11813314103723753,0.1054124349264542,1.1206755741830507,-0.11444223426810142,486,0.26099927684787044,14,676.16348,2020.8000000000384,False,3.342393029015511e-11
BASE,WITHIN_CYCLE_EXIT,2022—2023,0.02614325317990448,0.012987291716882537,0.013724109153734121,0.040606384489882595,0.33797909678842725,-0.04525180273753342,484,0.07837787188663478,4,206.36982,687.7999999999796,False,3.774403012357652e-11
BASE,WITHIN_CYCLE_EXIT,2024—终点,0.2146596948990978,0.07705187682908562,0.07734966738908713,0.07953126149826013,0.9725693511196132,-0.06872038254390372,634,0.232117673189591,22,1269.9896400000002,3775.399999999945,False,5.638867150992155e-11
BASE,REARM_RIDGE,2020—2021,0.1663198072000002,0.07962104264508806,0.08245522884674879,0.1086663946818792,0.7587923487121885,-0.10591213630792773,486,0.25676585593013096,16,729.43856,2141.999999999996,False,3.370814738445915e-11
BASE,REARM_RIDGE,2022—2023,0.005564228918978942,0.0027782551087647826,0.00329782320067995,0.032454496432216574,0.10161375350770512,-0.030540113727666924,484,0.04122834998925287,6,282.86591999999996,968.7999999999935,False,2.1827872842550278e-11
BASE,REARM_RIDGE,2024—终点,0.20707404360082232,0.0744794591835167,0.07471553416941837,0.0764354412650291,0.9774985652317071,-0.06698872331367774,634,0.1684463548693552,26,1365.41982,4075.8999999997973,False,5.3006488087703474e-11
BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2020—2021,0.11117704309999968,0.0538951985571874,0.05308355371565837,0.03444049645739012,1.5413120940731355,-0.011568221205928538,486,0.0443828641116421,11,200.79138,576.5000000000282,False,3.205968823749572e-11
BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2022—2023,0.0007454493459376382,0.00037265523700598504,0.0004131831642703587,0.009023770807832943,0.045788304365144285,-0.00982083030256035,484,0.011362785966179444,6,64.53476,221.89999999999947,False,3.6266101233195513e-11
BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2024—终点,0.11941762267172473,0.0439999303416302,0.043500811252148074,0.029697546892362512,1.464794766039596,-0.0230773650701304,634,0.07010398957776136,28,495.79248000000007,1464.0999999999367,False,4.695266397902742e-11
