model,period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
RUNS_OPPORTUNITY_MAX,evaluation,BASE,1,2020-01-02,2019-12-31,191090.83844000002,1845.100000000035,78.08404,277.8000000000105,0.0,13,2,2,2020-01-21,2020-01-20,False,1489.2159600000246,0.007793235783345095
RUNS_OPPORTUNITY_MAX,evaluation,BASE,2,2020-02-05,2020-02-04,123448.28472000001,9130.600000000013,54.58496000000001,161.00000000001035,0.0,18,1,3,2020-03-02,2020-02-28,False,8915.015040000002,0.0722165970974862
RUNS_OPPORTUNITY_MAX,evaluation,BASE,3,2020-07-01,2020-06-30,121534.30200000001,18385.999999999985,52.24640000000001,173.99999999998084,0.0,4,1,1,2020-07-07,2020-07-06,False,18159.753600000004,0.14942080796251253
RUNS_OPPORTUNITY_MAX,evaluation,BASE,4,2020-08-19,2020-08-18,108644.7246,-3814.600000000006,42.659400000000005,134.4000000000051,0.0,30,2,2,2020-09-30,2020-09-29,False,-3991.659400000011,-0.03674048063259586
RUNS_OPPORTUNITY_MAX,evaluation,BASE,5,2020-12-15,2020-12-14,185145.12162000002,15959.400000000009,77.19084000000001,221.4000000000084,1763.9999999999998,25,2,3,2021-01-20,2021-01-19,False,17424.80916,0.09411433046431245
RUNS_OPPORTUNITY_MAX,evaluation,BASE,6,2021-02-03,2021-02-02,45059.81015999999,2058.2000000000044,18.42212,49.200000000001864,0.0,7,1,1,2021-02-19,2021-02-18,False,1990.5778800000026,0.04417634856719962
RUNS_OPPORTUNITY_MAX,evaluation,BASE,7,2021-06-08,2021-06-07,14293.4,-294.2999999999993,10.0,16.199999999998216,0.0,30,1,1,2021-07-21,2021-07-20,False,-320.4999999999975,-0.022422936460184246
RUNS_OPPORTUNITY_MAX,evaluation,BASE,8,2021-07-29,2021-07-28,243187.82784,9870.399999999994,99.17024,297.6000000000113,0.0,9,1,1,2021-08-11,2021-08-10,False,9473.629759999983,0.03895601948561729
RUNS_OPPORTUNITY_MAX,evaluation,BASE,9,2021-10-29,2021-10-28,72144.426,1800.9999999999854,29.19504,85.80000000000325,0.0,31,2,1,2021-12-13,2021-12-10,False,1686.004959999982,0.0233698575687605
RUNS_OPPORTUNITY_MAX,evaluation,BASE,10,2022-05-13,2022-05-12,101071.01015999999,1064.5999999999985,40.606320000000004,134.59999999999513,0.0,19,2,2,2022-06-10,2022-06-09,False,889.3936800000034,0.00879969121305954
RUNS_OPPORTUNITY_MAX,evaluation,BASE,11,2022-08-10,2022-08-09,85799.1564,-607.1999999999971,37.524080000000005,122.40000000000464,0.0,17,1,2,2022-09-02,2022-09-01,False,-767.1240800000018,-0.008940928001944803
RUNS_OPPORTUNITY_MAX,evaluation,BASE,12,2023-01-10,2023-01-09,205626.6171,3939.000000000029,82.9614,303.0000000000115,3232.0,6,1,1,2023-01-18,2023-01-17,False,6785.038600000017,0.03299688870872358
RUNS_OPPORTUNITY_MAX,evaluation,BASE,13,2023-03-30,2023-03-29,261601.10976000002,4279.399999999994,105.40864000000002,333.79999999999563,0.0,10,2,1,2023-04-14,2023-04-13,False,3840.191359999999,0.014679568307348142
RUNS_OPPORTUNITY_MAX,evaluation,BASE,14,2024-02-19,2024-02-08,85092.21504,2545.199999999997,34.51896,100.8000000000001,0.0,4,1,1,2024-02-23,2024-02-22,False,2409.881039999997,0.02832081687927814
RUNS_OPPORTUNITY_MAX,evaluation,BASE,15,2024-03-05,2024-03-04,297990.5862,6344.100000000035,120.37394,336.40000000000884,0.0,53,4,3,2024-05-24,2024-05-23,False,5887.326060000026,0.019756751832585327
RUNS_OPPORTUNITY_MAX,evaluation,BASE,16,2024-06-18,2024-06-17,154144.22268,-1142.4000000000087,61.38216,173.60000000000514,0.0,22,1,2,2024-07-18,2024-07-17,False,-1377.382160000014,-0.008935671646023534
RUNS_OPPORTUNITY_MAX,evaluation,BASE,17,2024-08-02,2024-08-01,86221.04076,-796.8000000000029,34.302240000000005,99.60000000000008,0.0,2,1,1,2024-08-06,2024-08-05,False,-930.702240000003,-0.010794374920509867
RUNS_OPPORTUNITY_MAX,evaluation,BASE,18,2024-08-28,2024-08-27,86340.46463999999,-2841.600000000006,33.94048,102.39999999998872,0.0,11,1,1,2024-09-12,2024-09-11,False,-2977.9404799999947,-0.03449067007476316
RUNS_OPPORTUNITY_MAX,evaluation,BASE,19,2024-09-25,2024-09-24,87292.455,12949.999999999985,37.47500000000001,124.99999999998624,0.0,3,1,1,2024-09-30,2024-09-27,False,12787.525,0.14649061021367768
RUNS_OPPORTUNITY_MAX,evaluation,BASE,20,2024-10-09,2024-10-08,60472.89216,-3990.300000000003,23.36934,84.59999999999695,0.0,9,1,1,2024-10-22,2024-10-21,False,-4098.26934,-0.0677703545111873
RUNS_OPPORTUNITY_MAX,evaluation,BASE,21,2025-04-09,2025-04-08,277252.03932000004,11738.199999999953,113.16692,296.7999999999898,0.0,10,2,1,2025-04-23,2025-04-22,False,11328.233079999964,0.040858971164951796
RUNS_OPPORTUNITY_MAX,evaluation,BASE,22,2025-06-03,2025-05-30,52588.520000000004,-1439.5999999999985,22.336800000000004,52.799999999994185,1161.6,13,2,1,2025-06-20,2025-06-19,False,-353.13679999999283,-0.006715092951845627
RUNS_OPPORTUNITY_MAX,evaluation,BASE,23,2025-06-23,2025-06-20,64614.93238,953.4000000000015,30.629420000000003,65.60000000000713,0.0,3,2,1,2025-06-26,2025-06-25,False,857.1705799999943,0.013265828012617574
RUNS_OPPORTUNITY_MAX,evaluation,BASE,24,2025-06-27,2025-06-26,287880.76464,15717.799999999988,118.20074000000001,360.4999999999923,0.0,22,1,1,2025-07-29,2025-07-28,False,15239.099259999995,0.052935454993169685
RUNS_OPPORTUNITY_MAX,evaluation,BASE,25,2025-09-05,2025-09-04,172810.95528000002,6673.600000000006,70.39872,232.80000000000882,0.0,6,1,1,2025-09-15,2025-09-12,False,6370.401279999996,0.03686341105908616
RUNS_OPPORTUNITY_MAX,evaluation,BASE,26,2025-12-19,2025-12-18,277756.5402,6265.600000000006,112.26248000000001,355.19999999998817,1980.3,31,2,4,2026-02-04,2026-02-03,False,7778.437520000017,0.02800451616512473
RUNS_OPPORTUNITY_MAX,evaluation,BASE,27,2026-05-06,2026-04-30,187177.72806,101.30000000002474,74.83054,229.1999999999981,0.0,8,2,3,2026-05-18,2026-05-15,False,-202.73053999997336,-0.0010830911460523117
RUNS_OPPORTUNITY_MAX,evaluation,BASE,28,2026-06-05,2026-06-04,141002.59488,3525.399999999994,57.0604,172.19999999998106,0.0,11,1,2,2026-06-23,2026-06-22,False,3296.139600000013,0.023376446389551817
RUNS_OPPORTUNITY_MAX,evaluation,BASE,29,2026-07-23,2026-07-22,109415.17866,-2152.600000000006,43.29932000000001,137.39999999998486,0.0,6,1,1,2026-07-31,2026-07-30,False,-2333.299319999991,-0.021325188594267665
RUNS_OPPORTUNITY_MAX,evaluation,BASE,30,2026-08-07,2026-08-06,108328.66140000001,712.9999999999854,43.43780000000001,138.00000000000523,0.0,5,1,1,2026-08-14,2026-08-13,True,531.5621999999802,0.004906939614412886
