selection_origin,model,selected,past_504_sharpe,next_period_mean_ann
2021-10-08,R05_MOM60,False,0.04150012454329134,-0.0002907977995091476
2021-10-08,R06_MOM120,False,0.4832633957510642,-0.09851900080452258
2021-10-08,R07_TREND_VOTE,False,-0.15558905215642638,-0.2992815704838905
2021-10-08,R08_BREAKOUT,False,0.4346675864084794,-0.12067769107121641
2021-10-08,R09_RSI2,False,-0.13277405449867988,-0.029617999715919323
2021-10-08,R10_RSI2_TREND,False,-0.5538064095852754,-0.05526157307828618
2021-10-08,R11_REGIME,False,0.6261068870783411,0.04865074709806281
2021-10-08,R12_RISK_TREND,False,0.01934398575186949,-0.2800547888435883
2021-10-08,M_RIDGE_H5_EXPANDING,False,0.6492112667709772,-0.11312038462969125
2021-10-08,M_RIDGE_H5_ROLL756,False,0.06692341750845378,-0.006234914961429139
2021-10-08,M_RIDGE_H20_EXPANDING,True,1.097783546773858,-0.04469835715471504
2021-10-08,M_RIDGE_H20_ROLL756,True,1.0155021682705971,-0.006234993931486249
2021-10-08,M_HGB_H5_EXPANDING,False,0.6326771638984765,0.027684139981904998
2021-10-08,M_HGB_H5_ROLL756,True,1.5932233113738512,0.0230006990354108
2021-10-08,M_HGB_H20_EXPANDING,False,0.15443010310380617,0.02796662590241284
2021-10-08,M_HGB_H20_ROLL756,False,0.3562373811179249,-0.006234794330506692
2021-10-08,M_ET_H5_EXPANDING,False,0.6333364279287463,0.025082349159352126
2021-10-08,M_ET_H5_ROLL756,False,0.6091045392601147,-0.006234797239427014
2021-10-08,M_ET_H20_EXPANDING,False,0.4382034911727985,0.001902110802509413
2021-10-08,M_ET_H20_ROLL756,False,-0.09073464568563548,-0.006235265332009243
2022-01-04,R01_SMA60,False,-0.467118797891713,-0.05938011527197072
2022-01-04,R02_SMA120,False,-0.189828514836649,-0.01252346736270646
2022-01-04,R03_SMA200,False,0.3575163135887228,0.0
2022-01-04,R04_MOM20,False,0.09327960010609661,-0.05948906391043133
2022-01-04,R05_MOM60,False,0.036707783960482056,-0.012512026143524617
2022-01-04,R06_MOM120,False,0.414376898906736,-0.06292022965810212
2022-01-04,R07_TREND_VOTE,False,-0.31788543769866195,-0.04543711921624509
2022-01-04,R08_BREAKOUT,False,0.4206913681305154,-0.05937077187356657
2022-01-04,R09_RSI2,False,-0.14400989540797932,-0.058509741828442756
2022-01-04,R10_RSI2_TREND,False,-0.6247528662934748,0.0
2022-01-04,R11_REGIME,False,0.6181653224289346,-0.43387666476500636
2022-01-04,R12_RISK_TREND,False,-0.156887451818071,-0.03887815915555219
2022-01-04,M_RIDGE_H5_EXPANDING,False,0.7235270895702766,-0.5042720180957984
2022-01-04,M_RIDGE_H5_ROLL756,False,0.21938267935371156,-0.5585372844169076
2022-01-04,M_RIDGE_H20_EXPANDING,True,1.1088780507191613,-0.49626704285815615
2022-01-04,M_RIDGE_H20_ROLL756,True,0.7829051982058594,-0.5587641662056604
2022-01-04,M_HGB_H5_EXPANDING,False,0.6618419408710816,-0.5590987701776666
2022-01-04,M_HGB_H5_ROLL756,True,1.6102494712557567,-0.5588597751802473
2022-01-04,M_HGB_H20_EXPANDING,False,0.1674895044090886,-0.5586015802908374
2022-01-04,M_HGB_H20_ROLL756,False,0.32264932033447946,-0.5589119422147822
2022-01-04,M_ET_H5_EXPANDING,False,0.6458665408400346,-0.5324850963864664
2022-01-04,M_ET_H5_ROLL756,False,0.5890389318339987,-0.5585434500065278
2022-01-04,M_ET_H20_EXPANDING,False,0.4290796005224468,-0.6184648896901245
2022-01-04,M_ET_H20_ROLL756,False,-0.1152761736817816,-0.5587425341117834
2022-04-01,R01_SMA60,False,-0.21956556349846063,0.3139546655620563
2022-04-01,R02_SMA120,False,-0.035193185759287676,0.10656417319948149
2022-04-01,R03_SMA200,False,0.39491912380117655,0.0
2022-04-01,R04_MOM20,False,0.30402337100342774,0.34232001242704896
2022-04-01,R05_MOM60,False,0.1694325916112042,0.2437828787286016
2022-04-01,R06_MOM120,False,0.3770979686721226,0.0
2022-04-01,R07_TREND_VOTE,False,-0.21350459702472036,0.24954429311181836
2022-04-01,R08_BREAKOUT,True,0.802248631859856,0.18105725287135663
2022-04-01,R09_RSI2,False,-0.3837943396347527,-0.1036767664632303
2022-04-01,R10_RSI2_TREND,False,-0.29567288451036616,0.0
2022-04-01,R11_REGIME,False,0.4713159872879158,-0.05217979779761569
2022-04-01,R12_RISK_TREND,False,-0.02596253757102793,0.14633059224389047
2022-04-01,M_RIDGE_H5_EXPANDING,False,0.41072934975145486,0.1386502507904673
2022-04-01,M_RIDGE_H5_ROLL756,False,-0.33168732443461835,0.049706936536009494
2022-04-01,M_RIDGE_H20_EXPANDING,True,0.9154696699162629,0.1465496358966589
2022-04-01,M_RIDGE_H20_ROLL756,False,-0.1960668851703534,0.0076579021247649105
2022-04-01,M_HGB_H5_EXPANDING,False,0.3437037579752265,0.04876300822439112
2022-04-01,M_HGB_H5_ROLL756,True,0.5270298303279576,-0.0996155735049906
2022-04-01,M_HGB_H20_EXPANDING,False,-0.2916936324868431,-0.1128213970673817
2022-04-01,M_HGB_H20_ROLL756,False,-0.7906526882828152,-0.2352677464606629
2022-04-01,M_ET_H5_EXPANDING,False,0.2616022801893319,0.16525746521215517
2022-04-01,M_ET_H5_ROLL756,False,0.1192067313134072,-0.09540545210603257
2022-04-01,M_ET_H20_EXPANDING,False,-0.016182828766380074,0.10974757537873538
2022-04-01,M_ET_H20_ROLL756,False,-0.6844805364243396,-0.07162303851766641
2022-07-01,R01_SMA60,False,0.18076203819388692,-0.2784301019140321
2022-07-01,R02_SMA120,False,0.3528030276625036,-0.4217417574397654
2022-07-01,R03_SMA200,True,0.7311326827715156,0.0
2022-07-01,R04_MOM20,False,0.7140604257364324,-0.1982572245544568
2022-07-01,R05_MOM60,False,0.4787044462990137,-0.28912884483962586
2022-07-01,R06_MOM120,False,0.6119600973194285,-0.021301713147592306
2022-07-01,R07_TREND_VOTE,False,0.21664859796261943,-0.3227394414958904
2022-07-01,R08_BREAKOUT,True,0.9511961328924871,-0.16374657483687136
2022-07-01,R09_RSI2,False,-0.24842644500910743,-0.5187777798899075
2022-07-01,R10_RSI2_TREND,False,0.042022525874625835,0.0
2022-07-01,R11_REGIME,False,0.4385064742846402,-0.17107846997473009
2022-07-01,R12_RISK_TREND,False,0.2859306938687026,-0.2677410216034205
2022-07-01,M_RIDGE_H5_EXPANDING,False,0.44363528903587446,-0.40466107883669855
2022-07-01,M_RIDGE_H5_ROLL756,False,-0.4571185592655158,-0.516402507250167
2022-07-01,M_RIDGE_H20_EXPANDING,True,0.7862551630925275,-0.5171554243549278
2022-07-01,M_RIDGE_H20_ROLL756,False,-0.15732030214919124,-0.23046084918915513
2022-07-01,M_HGB_H5_EXPANDING,False,0.28929615990392366,-0.3680029457565578
2022-07-01,M_HGB_H5_ROLL756,False,0.31011420717050686,-0.17436270773413792
2022-07-01,M_HGB_H20_EXPANDING,False,-0.38460180237314184,-0.3436562965906915
2022-07-01,M_HGB_H20_ROLL756,False,-0.9942630924239803,-0.17272662439510417
2022-07-01,M_ET_H5_EXPANDING,False,0.32736107398184605,-0.587332780094007
2022-07-01,M_ET_H5_ROLL756,False,-0.04180617776059245,-0.4814220738389621
2022-07-01,M_ET_H20_EXPANDING,False,0.10459344227182245,-0.6217341091315843
2022-07-01,M_ET_H20_ROLL756,False,-0.7655899468130307,-0.12860767336096898
2022-10-10,R01_SMA60,False,-0.9514067000076807,0.052166671159662406
2022-10-10,R02_SMA120,False,-0.8906642548445872,0.0
2022-10-10,R03_SMA200,True,0.13252618853715972,0.0
2022-10-10,R04_MOM20,False,-0.25657128719373823,-0.06631578753174133
2022-10-10,R05_MOM60,False,-0.4363106665098256,-0.06285368518561912
2022-10-10,R06_MOM120,True,0.023407275608563104,0.0
2022-10-10,R07_TREND_VOTE,False,-0.9383062522361919,-0.004868285365846884
2022-10-10,R08_BREAKOUT,True,0.12987185492675804,0.0
2022-10-10,R09_RSI2,False,-0.8832860178644025,-0.15582643144165487
2022-10-10,R10_RSI2_TREND,False,-0.24422965011988218,0.0
2022-10-10,R11_REGIME,False,-0.30179793165963487,0.18928385100749
2022-10-10,R12_RISK_TREND,False,-0.9197879005426413,-0.004864212199716823
2022-10-10,M_RIDGE_H5_EXPANDING,False,-0.28511056636763316,0.18548661261376836
2022-10-10,M_RIDGE_H5_ROLL756,False,-0.9226022609029528,0.0982424115321881
2022-10-10,M_RIDGE_H20_EXPANDING,False,-0.3456362246490626,0.18541299553158214
2022-10-10,M_RIDGE_H20_ROLL756,False,-0.38801032964537857,-0.0028877980345415185
2022-10-10,M_HGB_H5_EXPANDING,False,-0.5437571575691302,-0.022709170485547638
2022-10-10,M_HGB_H5_ROLL756,False,-0.35988840401298294,0.013931264097469823
2022-10-10,M_HGB_H20_EXPANDING,False,-0.7665438949253051,0.14478000314816603
2022-10-10,M_HGB_H20_ROLL756,False,-1.1555985444712171,0.031381192051604015
2022-10-10,M_ET_H5_EXPANDING,False,-0.727408428396811,0.03739786501034323
2022-10-10,M_ET_H5_ROLL756,False,-1.044058254294128,0.02632609198478792
2022-10-10,M_ET_H20_EXPANDING,False,-0.7549340283106518,0.03595884031293456
2022-10-10,M_ET_H20_ROLL756,False,-0.8829468024326766,0.0
2023-01-03,R01_SMA60,False,-0.8032520037539675,0.152223492606604
2023-01-03,R02_SMA120,False,-1.323219348544862,0.11839861800997574
2023-01-03,R03_SMA200,False,-0.10124285453900365,-0.01733864315607052
2023-01-03,R04_MOM20,False,-0.2968207786099239,-0.039733730253828176
2023-01-03,R05_MOM60,False,-0.5844111729368934,0.11277315576295151
2023-01-03,R06_MOM120,False,-0.23138014375112834,-0.07410904023941213
2023-01-03,R07_TREND_VOTE,False,-1.090005192015402,0.07924419531200876
2023-01-03,R08_BREAKOUT,True,0.1621346631732767,0.0257611687107591
2023-01-03,R09_RSI2,False,-1.0029437826534593,0.07066888132022744
2023-01-03,R10_RSI2_TREND,False,-0.30836094577520196,0.04633157656266004
2023-01-03,R11_REGIME,False,-0.11700293173387746,0.008851136222751202
2023-01-03,R12_RISK_TREND,False,-1.124865811301524,0.029771390018795155
2023-01-03,M_RIDGE_H5_EXPANDING,False,-0.3379104638810762,0.059520194766283785
2023-01-03,M_RIDGE_H5_ROLL756,False,-0.998838508675052,-0.025703598207772897
2023-01-03,M_RIDGE_H20_EXPANDING,False,-0.4212260828439702,0.27031628837753463
2023-01-03,M_RIDGE_H20_ROLL756,False,-0.7393702855045051,0.14581170684330086
2023-01-03,M_HGB_H5_EXPANDING,False,-0.8562884202111397,0.07129378995952078
2023-01-03,M_HGB_H5_ROLL756,False,-0.513659815070533,-0.02929822657087175
2023-01-03,M_HGB_H20_EXPANDING,False,-0.6046961678148242,0.2046552240494363
2023-01-03,M_HGB_H20_ROLL756,False,-1.1591920156556068,0.2158626293176664
2023-01-03,M_ET_H5_EXPANDING,False,-0.7576141551576527,0.022386314180287522
2023-01-03,M_ET_H5_ROLL756,False,-1.0160605439006518,-0.06119278747408852
2023-01-03,M_ET_H20_EXPANDING,False,-0.8649580659142697,-0.012850187329679725
2023-01-03,M_ET_H20_ROLL756,False,-0.8829468024326766,0.0
2023-04-03,R01_SMA60,False,-1.037270072982824,-0.16651472265109474
2023-04-03,R02_SMA120,False,-1.7396669710544737,-0.12742900121054493
2023-04-03,R03_SMA200,False,-0.2545779593426334,-0.19835870952563486
2023-04-03,R04_MOM20,False,-0.6587455027728508,-0.1458970860427173
2023-04-03,R05_MOM60,False,-0.6683504587205459,-0.00983190454825354
2023-04-03,R06_MOM120,False,-0.559810478643869,-0.35476897190797696
2023-04-03,R07_TREND_VOTE,False,-1.5285133644113043,-0.12232481356327231
2023-04-03,R08_BREAKOUT,False,-0.3674269779335616,0.0
2023-04-03,R09_RSI2,False,-0.8116076316236571,-0.1194127101290689
2023-04-03,R10_RSI2_TREND,True,0.04954043340550578,-0.06553317435752874
2023-04-03,R11_REGIME,False,-0.06733674437709174,-0.10272087233340431
2023-04-03,R12_RISK_TREND,False,-1.8469567139799508,-0.12212271597388703
2023-04-03,M_RIDGE_H5_EXPANDING,False,-0.29511955177283317,-0.169089460983802
2023-04-03,M_RIDGE_H5_ROLL756,False,-1.0176833509866166,-0.1429511121625855
2023-04-03,M_RIDGE_H20_EXPANDING,False,-0.26593745291007237,-0.1486280248140624
2023-04-03,M_RIDGE_H20_ROLL756,False,-0.5740610832718716,0.0
2023-04-03,M_HGB_H5_EXPANDING,False,-0.8717067945110845,-0.07145475846211083
2023-04-03,M_HGB_H5_ROLL756,False,-0.8411236068170901,-0.024270160370844698
2023-04-03,M_HGB_H20_EXPANDING,False,-0.7275765439019921,-0.14855410328200983
2023-04-03,M_HGB_H20_ROLL756,False,-0.9141820733660998,-0.14587023133161645
2023-04-03,M_ET_H5_EXPANDING,False,-0.8646466809738103,-0.14851764546275906
2023-04-03,M_ET_H5_ROLL756,False,-1.1504397342236077,-0.11842755903407304
2023-04-03,M_ET_H20_EXPANDING,False,-1.186700642436226,-0.15583718315169823
2023-04-03,M_ET_H20_ROLL756,False,-0.8829468024326766,-0.1918957707497697
2023-07-03,R01_SMA60,False,-1.3617371698422982,-0.15021764509829139
2023-07-03,R02_SMA120,False,-1.4282362479710717,-0.17497516200872934
2023-07-03,R03_SMA200,False,-0.9929828336578012,-0.09198700764202453
2023-07-03,R04_MOM20,False,-1.031755877300116,-0.13761631026857565
2023-07-03,R05_MOM60,False,-0.4279029056919728,-0.2999029678785454
2023-07-03,R06_MOM120,False,-1.7959410022900477,-0.052900455180396856
2023-07-03,R07_TREND_VOTE,False,-1.5800253077447504,-0.20679454022396726
2023-07-03,R08_BREAKOUT,False,-0.3674269779335616,-0.2488065205742575
2023-07-03,R09_RSI2,False,-0.9242585755016166,0.19454764443964268
2023-07-03,R10_RSI2_TREND,False,-0.5734205521269371,0.05781603113433888
2023-07-03,R11_REGIME,False,-0.2636222289433321,-0.05022359126337936
2023-07-03,R12_RISK_TREND,False,-1.903263274862657,-0.20673845485405826
2023-07-03,M_RIDGE_H5_EXPANDING,False,-0.6557658285248039,-0.13695679419967408
