cost,model,era,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,CONTEXTUAL_PARENT_ADVANTAGE,2020—2021,0.15672232090000054,0.07518811968617384,0.0738811775560957,0.05277979685145246,1.3998003395888885,-0.03584729547309064,486,0.08008396122964183,13,282.83582,859.2000000000326,False,3.444711182964966e-11
BASE,CONTEXTUAL_PARENT_ADVANTAGE,2022—2023,0.013581702813321937,0.006767948840904418,0.006853144080425755,0.0147140964681111,0.46575364619078896,-0.018013382998325965,484,0.02399592754596603,8,103.94824,356.4000000000042,False,2.8212099323354778e-11
BASE,CONTEXTUAL_PARENT_ADVANTAGE,2024—终点,0.10559275180810639,0.03905953624635342,0.03878400531414151,0.030602963825136675,1.2673284043908546,-0.022462976831240447,634,0.074060265354516,30,567.92352,1685.099999999948,False,4.189359970041551e-11
BASE,TWO_POLICY_MIN_VARIANCE,2020—2021,0.15672232090000054,0.07518811968617384,0.0738811775560957,0.05277979685145246,1.3998003395888885,-0.03584729547309064,486,0.08008396122964183,13,282.83582,859.2000000000326,False,3.444711182964966e-11
BASE,TWO_POLICY_MIN_VARIANCE,2022—2023,0.0007341872674674141,0.00036702627958875265,0.00040794959222872906,0.009067377503308695,0.04499091298226724,-0.00988302004389976,484,0.011412703988341804,6,67.34984,231.59999999999945,False,2.8212099323354778e-11
BASE,TWO_POLICY_MIN_VARIANCE,2024—终点,0.11959750851231044,0.04406396422552234,0.0435639377985639,0.02975809522912332,1.4639356942419228,-0.023145772636611824,634,0.07018100489245549,28,516.36482,1526.3999999999342,False,4.7066350816749036e-11
BASE,THREE_POLICY_MIN_VARIANCE,2020—2021,0.12418618949999961,0.06002111787756903,0.05917793259307956,0.04218518476925345,1.4028131657304301,-0.01979918165501969,486,0.09055081468216084,21,312.76210000000003,928.9000000000347,False,3.5356606531422585e-11
BASE,THREE_POLICY_MIN_VARIANCE,2022—2023,-0.03591972164144763,-0.018124102363973712,-0.01791890895738768,0.027243410542186604,-0.6577336904878385,-0.06326464389397943,484,0.07836208714169432,14,245.791,748.7999999999967,False,3.774403012357652e-11
BASE,THREE_POLICY_MIN_VARIANCE,2024—终点,0.08594434273128487,0.03197190186119821,0.0337896140927893,0.06841649548231879,0.4938811006699651,-0.07792050016690592,634,0.0777276904990412,39,628.3057000000001,1843.899999999965,False,4.729372449219227e-11
BASE,PAST_SHARPE_PARENT_SELECTOR,2020—2021,0.15716086429999954,0.07539107745987789,0.07420788598957972,0.05532256752639131,1.3413673534616644,-0.02972037772632832,486,0.0942253603038012,17,329.72714,978.0000000000309,False,3.444711182964966e-11
