拟合收盘,因子,训练均值,训练标准差,标准化系数,截距
2017-03-01,持仓时间对数,2.683029251596902,1.1166354306899884,-0.005487949769373514,0.020746295195372372
2017-03-01,含分红浮盈浮亏,0.06806240259819438,0.11115419140940028,-0.001174520223699212,0.020746295195372372
2017-03-01,持仓回撤,-0.019530351028669003,0.01975320420366477,0.0016997765881154783,0.020746295195372372
2017-03-01,入场模式,1.0,1.0,1.2042276023194123e-18,0.020746295195372372
2017-03-01,五日涨跌,0.0010979532150495615,0.048091068914891795,0.013289112678038374,0.020746295195372372
2017-03-01,二十日涨跌,0.03555551928624752,0.0728356195582691,-0.006763634813585101,0.020746295195372372
2017-03-01,一百二十日均线偏离,0.10851232127477688,0.1474305920699039,-0.0033190625402935124,0.020746295195372372
2017-03-01,二十日波动,0.25265925293704133,0.12240290324156698,-0.022866762392258252,0.020746295195372372
2017-03-01,距最近达到含分红持仓高点的交易日数对数,1.4262802018911351,1.1835878757234726,-0.009899672896071392,0.020746295195372372
2017-04-05,持仓时间对数,2.683029251596902,1.1166354306899884,-0.005487949769373514,0.020746295195372372
2017-04-05,含分红浮盈浮亏,0.06806240259819438,0.11115419140940028,-0.001174520223699212,0.020746295195372372
2017-04-05,持仓回撤,-0.019530351028669003,0.01975320420366477,0.0016997765881154783,0.020746295195372372
2017-04-05,入场模式,1.0,1.0,1.2042276023194123e-18,0.020746295195372372
2017-04-05,五日涨跌,0.0010979532150495615,0.048091068914891795,0.013289112678038374,0.020746295195372372
2017-04-05,二十日涨跌,0.03555551928624752,0.0728356195582691,-0.006763634813585101,0.020746295195372372
2017-04-05,一百二十日均线偏离,0.10851232127477688,0.1474305920699039,-0.0033190625402935124,0.020746295195372372
2017-04-05,二十日波动,0.25265925293704133,0.12240290324156698,-0.022866762392258252,0.020746295195372372
2017-04-05,距最近达到含分红持仓高点的交易日数对数,1.4262802018911351,1.1835878757234726,-0.009899672896071392,0.020746295195372372
2017-05-02,持仓时间对数,2.683029251596902,1.1166354306899884,-0.005487949769373514,0.020746295195372372
2017-05-02,含分红浮盈浮亏,0.06806240259819438,0.11115419140940028,-0.001174520223699212,0.020746295195372372
2017-05-02,持仓回撤,-0.019530351028669003,0.01975320420366477,0.0016997765881154783,0.020746295195372372
2017-05-02,入场模式,1.0,1.0,1.2042276023194123e-18,0.020746295195372372
2017-05-02,五日涨跌,0.0010979532150495615,0.048091068914891795,0.013289112678038374,0.020746295195372372
2017-05-02,二十日涨跌,0.03555551928624752,0.0728356195582691,-0.006763634813585101,0.020746295195372372
2017-05-02,一百二十日均线偏离,0.10851232127477688,0.1474305920699039,-0.0033190625402935124,0.020746295195372372
2017-05-02,二十日波动,0.25265925293704133,0.12240290324156698,-0.022866762392258252,0.020746295195372372
2017-05-02,距最近达到含分红持仓高点的交易日数对数,1.4262802018911351,1.1835878757234726,-0.009899672896071392,0.020746295195372372
2017-06-01,持仓时间对数,2.7297618364650904,1.1016544011039644,-0.010457131842019565,0.015678196546856506
2017-06-01,含分红浮盈浮亏,0.0628268933408663,0.10731223765710536,0.0030894923170453658,0.015678196546856506
2017-06-01,持仓回撤,-0.01884990529950695,0.019260300564195212,-0.002657696717465967,0.015678196546856506
2017-06-01,入场模式,1.0,1.0,2.508443483738095e-19,0.015678196546856506
2017-06-01,五日涨跌,0.0009775255752508109,0.04598855844173999,0.01521890900182139,0.015678196546856506
2017-06-01,二十日涨跌,0.033069529984418804,0.07015135777363184,-0.00536352199796895,0.015678196546856506
2017-06-01,一百二十日均线偏离,0.1002087790822308,0.14305289416462635,-0.0031862874024503416,0.015678196546856506
2017-06-01,二十日波动,0.23782635816521894,0.12583680944702452,-0.016144990418018184,0.015678196546856506
2017-06-01,距最近达到含分红持仓高点的交易日数对数,1.4428612215569308,1.1729772394365778,-0.00556348566780299,0.015678196546856506
2017-07-03,持仓时间对数,2.7297618364650904,1.1016544011039644,-0.010457131842019565,0.015678196546856506
2017-07-03,含分红浮盈浮亏,0.0628268933408663,0.10731223765710536,0.0030894923170453658,0.015678196546856506
2017-07-03,持仓回撤,-0.01884990529950695,0.019260300564195212,-0.002657696717465967,0.015678196546856506
2017-07-03,入场模式,1.0,1.0,2.508443483738095e-19,0.015678196546856506
2017-07-03,五日涨跌,0.0009775255752508109,0.04598855844173999,0.01521890900182139,0.015678196546856506
2017-07-03,二十日涨跌,0.033069529984418804,0.07015135777363184,-0.00536352199796895,0.015678196546856506
2017-07-03,一百二十日均线偏离,0.1002087790822308,0.14305289416462635,-0.0031862874024503416,0.015678196546856506
2017-07-03,二十日波动,0.23782635816521894,0.12583680944702452,-0.016144990418018184,0.015678196546856506
2017-07-03,距最近达到含分红持仓高点的交易日数对数,1.4428612215569308,1.1729772394365778,-0.00556348566780299,0.015678196546856506
2017-08-01,持仓时间对数,2.7297618364650904,1.1016544011039644,-0.010457131842019565,0.015678196546856506
2017-08-01,含分红浮盈浮亏,0.0628268933408663,0.10731223765710536,0.0030894923170453658,0.015678196546856506
2017-08-01,持仓回撤,-0.01884990529950695,0.019260300564195212,-0.002657696717465967,0.015678196546856506
2017-08-01,入场模式,1.0,1.0,2.508443483738095e-19,0.015678196546856506
2017-08-01,五日涨跌,0.0009775255752508109,0.04598855844173999,0.01521890900182139,0.015678196546856506
2017-08-01,二十日涨跌,0.033069529984418804,0.07015135777363184,-0.00536352199796895,0.015678196546856506
2017-08-01,一百二十日均线偏离,0.1002087790822308,0.14305289416462635,-0.0031862874024503416,0.015678196546856506
2017-08-01,二十日波动,0.23782635816521894,0.12583680944702452,-0.016144990418018184,0.015678196546856506
2017-08-01,距最近达到含分红持仓高点的交易日数对数,1.4428612215569308,1.1729772394365778,-0.00556348566780299,0.015678196546856506
2017-09-01,持仓时间对数,2.768705657188581,1.087479792099638,-0.014264113198456472,0.015816763392372056
2017-09-01,含分红浮盈浮亏,0.06353548520068625,0.10330921959978705,0.0033934716860204925,0.015816763392372056
2017-09-01,持仓回撤,-0.017644083010476635,0.018925482570084213,-0.003688570749736158,0.015816763392372056
2017-09-01,入场模式,1.0,1.0,-1.6106529988786728e-18,0.015816763392372056
2017-09-01,五日涨跌,0.0016471682817893157,0.04426292549376218,0.015841350809739505,0.015816763392372056
2017-09-01,二十日涨跌,0.03320702016506116,0.06742584875926003,-0.0039935083619483435,0.015816763392372056
2017-09-01,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,-0.003283005410642046,0.015816763392372056
2017-09-01,二十日波动,0.22749212793213258,0.1252999022542777,-0.016340774111541147,0.015816763392372056
2017-09-01,距最近达到含分红持仓高点的交易日数对数,1.3880496760447076,1.1574766282675808,-0.00323040394245233,0.015816763392372056
2017-10-09,持仓时间对数,2.768705657188581,1.087479792099638,-0.014264113198456472,0.015816763392372056
2017-10-09,含分红浮盈浮亏,0.06353548520068625,0.10330921959978705,0.0033934716860204925,0.015816763392372056
2017-10-09,持仓回撤,-0.017644083010476635,0.018925482570084213,-0.003688570749736158,0.015816763392372056
2017-10-09,入场模式,1.0,1.0,-1.6106529988786728e-18,0.015816763392372056
2017-10-09,五日涨跌,0.0016471682817893157,0.04426292549376218,0.015841350809739505,0.015816763392372056
2017-10-09,二十日涨跌,0.03320702016506116,0.06742584875926003,-0.0039935083619483435,0.015816763392372056
2017-10-09,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,-0.003283005410642046,0.015816763392372056
2017-10-09,二十日波动,0.22749212793213258,0.1252999022542777,-0.016340774111541147,0.015816763392372056
2017-10-09,距最近达到含分红持仓高点的交易日数对数,1.3880496760447076,1.1574766282675808,-0.00323040394245233,0.015816763392372056
2017-11-01,持仓时间对数,2.768705657188581,1.087479792099638,-0.014264113198456472,0.015816763392372056
2017-11-01,含分红浮盈浮亏,0.06353548520068625,0.10330921959978705,0.0033934716860204925,0.015816763392372056
2017-11-01,持仓回撤,-0.017644083010476635,0.018925482570084213,-0.003688570749736158,0.015816763392372056
2017-11-01,入场模式,1.0,1.0,-1.6106529988786728e-18,0.015816763392372056
2017-11-01,五日涨跌,0.0016471682817893157,0.04426292549376218,0.015841350809739505,0.015816763392372056
2017-11-01,二十日涨跌,0.03320702016506116,0.06742584875926003,-0.0039935083619483435,0.015816763392372056
2017-11-01,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,-0.003283005410642046,0.015816763392372056
2017-11-01,二十日波动,0.22749212793213258,0.1252999022542777,-0.016340774111541147,0.015816763392372056
2017-11-01,距最近达到含分红持仓高点的交易日数对数,1.3880496760447076,1.1574766282675808,-0.00323040394245233,0.015816763392372056
2017-12-01,持仓时间对数,2.801658120877688,1.0742378144917912,-0.015768507527111356,0.018009625821604036
2017-12-01,含分红浮盈浮亏,0.0626047146083327,0.09958743007669409,0.003654198886941784,0.018009625821604036
2017-12-01,持仓回撤,-0.01652727765209776,0.018611377106140584,-0.002709186650907065,0.018009625821604036
2017-12-01,入场模式,1.0,1.0,-2.427717541021733e-18,0.018009625821604036
2017-12-01,五日涨跌,0.0021983720656263326,0.04266491856209668,0.01537302746643478,0.018009625821604036
2017-12-01,二十日涨跌,0.032620774771346436,0.0649519457295434,-0.004159626305568662,0.018009625821604036
2017-12-01,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,-0.0025232513981857723,0.018009625821604036
2017-12-01,二十日波动,0.21612589190475612,0.12684677158422175,-0.017998215104637665,0.018009625821604036
2017-12-01,距最近达到含分红持仓高点的交易日数对数,1.3591146841876867,1.1504563946460218,-0.0017922867270907404,0.018009625821604036
2018-01-02,持仓时间对数,2.801658120877688,1.0742378144917912,-0.015768507527111356,0.018009625821604036
2018-01-02,含分红浮盈浮亏,0.0626047146083327,0.09958743007669409,0.003654198886941784,0.018009625821604036
2018-01-02,持仓回撤,-0.01652727765209776,0.018611377106140584,-0.002709186650907065,0.018009625821604036
2018-01-02,入场模式,1.0,1.0,-2.427717541021733e-18,0.018009625821604036
2018-01-02,五日涨跌,0.0021983720656263326,0.04266491856209668,0.01537302746643478,0.018009625821604036
2018-01-02,二十日涨跌,0.032620774771346436,0.0649519457295434,-0.004159626305568662,0.018009625821604036
2018-01-02,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,-0.0025232513981857723,0.018009625821604036
2018-01-02,二十日波动,0.21612589190475612,0.12684677158422175,-0.017998215104637665,0.018009625821604036
2018-01-02,距最近达到含分红持仓高点的交易日数对数,1.3591146841876867,1.1504563946460218,-0.0017922867270907404,0.018009625821604036
2018-02-01,持仓时间对数,2.801658120877688,1.0742378144917912,-0.015768507527111356,0.018009625821604036
2018-02-01,含分红浮盈浮亏,0.0626047146083327,0.09958743007669409,0.003654198886941784,0.018009625821604036
2018-02-01,持仓回撤,-0.01652727765209776,0.018611377106140584,-0.002709186650907065,0.018009625821604036
2018-02-01,入场模式,1.0,1.0,-2.427717541021733e-18,0.018009625821604036
2018-02-01,五日涨跌,0.0021983720656263326,0.04266491856209668,0.01537302746643478,0.018009625821604036
2018-02-01,二十日涨跌,0.032620774771346436,0.0649519457295434,-0.004159626305568662,0.018009625821604036
2018-02-01,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,-0.0025232513981857723,0.018009625821604036
2018-02-01,二十日波动,0.21612589190475612,0.12684677158422175,-0.017998215104637665,0.018009625821604036
2018-02-01,距最近达到含分红持仓高点的交易日数对数,1.3591146841876867,1.1504563946460218,-0.0017922867270907404,0.018009625821604036
2018-03-01,持仓时间对数,2.826534388272901,1.0605299754995186,-0.016542483944688654,0.01282911038029695
