period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,DOWNSIDE_REFERENCE_RISK,-15975.36901999981,-7024.9000000000015,-6140.099999999999,690.8690199999999,2119.49999999997,-0.06586101155076185
evaluation,STRESS,DOWNSIDE_REFERENCE_RISK,-17881.148240000097,-6828.099999999977,-6089.0,1331.1482399999995,3632.9000000000287,-0.09605145802555337
earlier_diagnostic,BASE,DOWNSIDE_REFERENCE_RISK,-12000.243499999895,-10991.599999999991,0.0,258.5435000000001,750.1000000000049,-0.07703954463496998
earlier_diagnostic,STRESS,DOWNSIDE_REFERENCE_RISK,-13470.857840000128,-11488.0,0.0,508.25784,1474.600000000005,-0.0900153948348108
