period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,BINARY_SIGNAL_EXPOSURE,435,30,30,0,0,0.26999677075991735
evaluation,STRESS,BINARY_SIGNAL_EXPOSURE,435,30,30,0,0,0.2701197906351888
earlier_diagnostic,BASE,BINARY_SIGNAL_EXPOSURE,445,16,16,0,0,0.36356609821299063
earlier_diagnostic,STRESS,BINARY_SIGNAL_EXPOSURE,451,16,16,0,0,0.368669403694337
