period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,46124.27363999974,38375.49999999997,14551.600000000002,1669.52636,5133.299999999875,-0.517434558209637
evaluation,BASE,EXPOSURE_EXPANSION_200,-2086.5939200001885,-8065.300000000047,7996.800000000001,515.5939200000003,1502.4999999998981,-0.34350029705575824
evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-8248.171480000077,-14701.800000000047,6313.700000000003,-36.32851999999957,-103.60000000006767,-0.32723210774280076
evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,15684.220379999897,8370.899999999965,10945.000000000002,897.2796200000007,2734.399999999927,-0.2755480868706809
evaluation,BASE,BUY_HOLD,107108.04069999992,125091.89999999992,-4363.0,3348.6593000000003,10272.19999999985,0.6913052799806864
evaluation,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,38528.931400000234,36771.79999999996,14076.7,3257.3686,9062.199999999895,-0.5103641593878333
evaluation,STRESS,EXPOSURE_EXPANSION_200,-4690.210079999873,-8589.300000000017,7710.299999999999,996.6100799999995,2814.5999999999003,-0.33746184861308504
evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-8275.240720000002,-14526.100000000064,6046.1,-60.959280000000945,-143.80000000011933,-0.31006661637604715
evaluation,STRESS,EPISODE_ACCOUNT_RISK_BUDGET,11588.813879999914,7724.899999999965,10449.099999999999,1737.4861199999987,4847.699999999959,-0.27297108088559663
evaluation,STRESS,BUY_HOLD,92693.85068000006,122325.89999999992,-4899.600000000002,6544.24932,18188.19999999989,0.6257077322531173
earlier_diagnostic,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,32096.598379999923,33196.19999999998,721.0,461.4016200000001,1359.199999999969,-0.2812465170268852
earlier_diagnostic,BASE,EXPOSURE_EXPANSION_200,-1637.8351000001421,-1409.7000000000116,140.0,88.13509999999997,279.99999999997544,-0.16109862224202898
earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,7006.391500000027,6443.700000000012,721.0,42.00849999999991,116.2999999999638,-0.2519196339475205
earlier_diagnostic,BASE,EPISODE_ACCOUNT_RISK_BUDGET,12928.153959999676,13599.700000000012,721.0,345.3460399999999,1047.1999999999944,-0.3431121026658259
earlier_diagnostic,BASE,BUY_HOLD,86089.41185999985,108243.69999999994,-15124.199999999997,1768.88814,5261.199999999997,0.5381255374522644
earlier_diagnostic,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,32793.63659999968,35567.899999999965,721.0,919.2633999999998,2576.0000000000055,-0.2735892137131445
earlier_diagnostic,STRESS,EXPOSURE_EXPANSION_200,-1788.6776400003,-1234.3000000000175,140.0,173.7776399999998,520.6000000000022,-0.1601937126849874
earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,8251.38531999971,7783.399999999965,721.0,85.11467999999968,167.900000000016,-0.24020217152372825
earlier_diagnostic,STRESS,EPISODE_ACCOUNT_RISK_BUDGET,13440.66123999987,15322.799999999974,721.0,677.8387599999996,1925.3000000000175,-0.3356533873984525
earlier_diagnostic,STRESS,BUY_HOLD,86924.6987599998,115510.99999999993,-15124.199999999997,3516.60124,9945.49999999996,0.5378179766450186
